source_release,workbook_basename,workbook_sha256,sheet,source_row,source_cell,source_year_cell,source_status_cell,source_formula,asserted_formula,FY,period,period_status,source_label,source_series_id,runtime_series_id,dashboard_label,source_display_name,label,series_id,display_name,section,unit,metric_type,row_role,value,value_status,source_kind
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,54,AR54,AR1,AR2,,,2043,FY2043,LT_FORECAST,MVR refunds (m $),mvr_refunds,mvr_refunds,MVR refunds,MVR refunds,MVR refunds,mvr_refunds,MVR refunds,MVR,$m nominal ex GST,revenue,deduction,2.12860254401761,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,54,AS54,AS1,AS2,,,2044,FY2044,LT_FORECAST,MVR refunds (m $),mvr_refunds,mvr_refunds,MVR refunds,MVR refunds,MVR refunds,mvr_refunds,MVR refunds,MVR,$m nominal ex GST,revenue,deduction,2.14771022566508,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,54,AT54,AT1,AT2,,,2045,FY2045,LT_FORECAST,MVR refunds (m $),mvr_refunds,mvr_refunds,MVR refunds,MVR refunds,MVR refunds,mvr_refunds,MVR refunds,MVR,$m nominal ex GST,revenue,deduction,2.1674020558414,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,54,AU54,AU1,AU2,,,2046,FY2046,LT_FORECAST,MVR refunds (m $),mvr_refunds,mvr_refunds,MVR refunds,MVR refunds,MVR refunds,mvr_refunds,MVR refunds,MVR,$m nominal ex GST,revenue,deduction,2.18765418784998,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,54,AV54,AV1,AV2,,,2047,FY2047,LT_FORECAST,MVR refunds (m $),mvr_refunds,mvr_refunds,MVR refunds,MVR refunds,MVR refunds,mvr_refunds,MVR refunds,MVR,$m nominal ex GST,revenue,deduction,2.20844525863813,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,54,AW54,AW1,AW2,,,2048,FY2048,LT_FORECAST,MVR refunds (m $),mvr_refunds,mvr_refunds,MVR refunds,MVR refunds,MVR refunds,mvr_refunds,MVR refunds,MVR,$m nominal ex GST,revenue,deduction,2.22975616155917,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,54,AX54,AX1,AX2,,,2049,FY2049,LT_FORECAST,MVR refunds (m $),mvr_refunds,mvr_refunds,MVR refunds,MVR refunds,MVR refunds,mvr_refunds,MVR refunds,MVR,$m nominal ex GST,revenue,deduction,2.25156983943842,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,54,AY54,AY1,AY2,,,2050,FY2050,LT_FORECAST,MVR refunds (m $),mvr_refunds,mvr_refunds,MVR refunds,MVR refunds,MVR refunds,mvr_refunds,MVR refunds,MVR,$m nominal ex GST,revenue,deduction,2.27387109648037,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,54,AZ54,AZ1,AZ2,,,2051,FY2051,LT_FORECAST,MVR refunds (m $),mvr_refunds,mvr_refunds,MVR refunds,MVR refunds,MVR refunds,mvr_refunds,MVR refunds,MVR,$m nominal ex GST,revenue,deduction,2.29664642749867,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,54,BA54,BA1,BA2,,,2052,FY2052,LT_FORECAST,MVR refunds (m $),mvr_refunds,mvr_refunds,MVR refunds,MVR refunds,MVR refunds,mvr_refunds,MVR refunds,MVR,$m nominal ex GST,revenue,deduction,2.31988386305277,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,54,BB54,BB1,BB2,,,2053,FY2053,LT_FORECAST,MVR refunds (m $),mvr_refunds,mvr_refunds,MVR refunds,MVR refunds,MVR refunds,mvr_refunds,MVR refunds,MVR,$m nominal ex GST,revenue,deduction,2.34357282910088,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,54,BC54,BC1,BC2,,,2054,FY2054,LT_FORECAST,MVR refunds (m $),mvr_refunds,mvr_refunds,MVR refunds,MVR refunds,MVR refunds,mvr_refunds,MVR refunds,MVR,$m nominal ex GST,revenue,deduction,2.36770401990106,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,54,BD54,BD1,BD2,,,2055,FY2055,LT_FORECAST,MVR refunds (m $),mvr_refunds,mvr_refunds,MVR refunds,MVR refunds,MVR refunds,mvr_refunds,MVR refunds,MVR,$m nominal ex GST,revenue,deduction,2.39226928293956,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,B55,B1,B2,,mvr_revenue_net_admin_coo - mvr_refunds,2001,FY2001,ACTUAL,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,147.893,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,C55,C1,C2,,mvr_revenue_net_admin_coo - mvr_refunds,2002,FY2002,ACTUAL,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,153.242,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,D55,D1,D2,,mvr_revenue_net_admin_coo - mvr_refunds,2003,FY2003,ACTUAL,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,160.803,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,E55,E1,E2,,mvr_revenue_net_admin_coo - mvr_refunds,2004,FY2004,ACTUAL,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,172.054,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,F55,F1,F2,,mvr_revenue_net_admin_coo - mvr_refunds,2005,FY2005,ACTUAL,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,177.016,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,G55,G1,G2,,mvr_revenue_net_admin_coo - mvr_refunds,2006,FY2006,ACTUAL,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,179.441,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,H55,H1,H2,,mvr_revenue_net_admin_coo - mvr_refunds,2007,FY2007,ACTUAL,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,180.623,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,I55,I1,I2,,mvr_revenue_net_admin_coo - mvr_refunds,2008,FY2008,ACTUAL,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,183.3,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,J55,J1,J2,,mvr_revenue_net_admin_coo - mvr_refunds,2009,FY2009,ACTUAL,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,170.606,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,K55,K1,K2,,mvr_revenue_net_admin_coo - mvr_refunds,2010,FY2010,ACTUAL,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,171.296,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,L55,L1,L2,,mvr_revenue_net_admin_coo - mvr_refunds,2011,FY2011,ACTUAL,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,171.528,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,M55,M1,M2,,mvr_revenue_net_admin_coo - mvr_refunds,2012,FY2012,ACTUAL,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,174.655,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,N55,N1,N2,,mvr_revenue_net_admin_coo - mvr_refunds,2013,FY2013,ACTUAL,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,173.8431553,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,O55,O1,O2,,mvr_revenue_net_admin_coo - mvr_refunds,2014,FY2014,ACTUAL,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,187.11138627,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,P55,P1,P2,,mvr_revenue_net_admin_coo - mvr_refunds,2015,FY2015,ACTUAL,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,180.97377321,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,Q55,Q1,Q2,,mvr_revenue_net_admin_coo - mvr_refunds,2016,FY2016,ACTUAL,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,214.12784664,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,R55,R1,R2,,mvr_revenue_net_admin_coo - mvr_refunds,2017,FY2017,ACTUAL,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,222.92673366,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,S55,S1,S2,,mvr_revenue_net_admin_coo - mvr_refunds,2018,FY2018,ACTUAL,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,227.44634928,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,T55,T1,T2,,mvr_revenue_net_admin_coo - mvr_refunds,2019,FY2019,ACTUAL,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,226.76755138,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,U55,U1,U2,,mvr_revenue_net_admin_coo - mvr_refunds,2020,FY2020,ACTUAL,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,225.63410553,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,V55,V1,V2,,mvr_revenue_net_admin_coo - mvr_refunds,2021,FY2021,ACTUAL,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,231.40607684,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,W55,W1,W2,,mvr_revenue_net_admin_coo - mvr_refunds,2022,FY2022,ACTUAL,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,234.22087228,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,X55,X1,X2,,mvr_revenue_net_admin_coo - mvr_refunds,2023,FY2023,ACTUAL,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,236.05552871,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,Y55,Y1,Y2,,mvr_revenue_net_admin_coo - mvr_refunds,2024,FY2024,ACTUAL,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,232.27816723,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,Z55,Z1,Z2,,mvr_revenue_net_admin_coo - mvr_refunds,2025,FY2025,ACTUAL,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,286.79349111,actual,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,AA55,AA1,AA2,,mvr_revenue_net_admin_coo - mvr_refunds,2026,FY2026,ST_FORECAST,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,393.874774521237,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,AB55,AB1,AB2,,mvr_revenue_net_admin_coo - mvr_refunds,2027,FY2027,ST_FORECAST,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,484.046990172007,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,AC55,AC1,AC2,,mvr_revenue_net_admin_coo - mvr_refunds,2028,FY2028,ST_FORECAST,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,490.250510276586,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,AD55,AD1,AD2,,mvr_revenue_net_admin_coo - mvr_refunds,2029,FY2029,ST_FORECAST,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,484.843109993696,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,AE55,AE1,AE2,,mvr_revenue_net_admin_coo - mvr_refunds,2030,FY2030,ST_FORECAST,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,479.88371828886,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,AF55,AF1,AF2,,mvr_revenue_net_admin_coo - mvr_refunds,2031,FY2031,LT_FORECAST,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,475.330338182372,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,AG55,AG1,AG2,,mvr_revenue_net_admin_coo - mvr_refunds,2032,FY2032,LT_FORECAST,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,471.143993300111,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,AH55,AH1,AH2,,mvr_revenue_net_admin_coo - mvr_refunds,2033,FY2033,LT_FORECAST,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,467.289031338095,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,AI55,AI1,AI2,,mvr_revenue_net_admin_coo - mvr_refunds,2034,FY2034,LT_FORECAST,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,463.733118061286,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,AJ55,AJ1,AJ2,,mvr_revenue_net_admin_coo - mvr_refunds,2035,FY2035,LT_FORECAST,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,460.447077390357,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,AK55,AK1,AK2,,mvr_revenue_net_admin_coo - mvr_refunds,2036,FY2036,LT_FORECAST,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,457.404661410295,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,AL55,AL1,AL2,,mvr_revenue_net_admin_coo - mvr_refunds,2037,FY2037,LT_FORECAST,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,454.582296275469,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,AM55,AM1,AM2,,mvr_revenue_net_admin_coo - mvr_refunds,2038,FY2038,LT_FORECAST,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,451.958828353613,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,AN55,AN1,AN2,,mvr_revenue_net_admin_coo - mvr_refunds,2039,FY2039,LT_FORECAST,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,449.51528277588,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,AO55,AO1,AO2,,mvr_revenue_net_admin_coo - mvr_refunds,2040,FY2040,LT_FORECAST,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,447.234639840163,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,AP55,AP1,AP2,,mvr_revenue_net_admin_coo - mvr_refunds,2041,FY2041,LT_FORECAST,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,445.101631092539,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,AQ55,AQ1,AQ2,,mvr_revenue_net_admin_coo - mvr_refunds,2042,FY2042,LT_FORECAST,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,443.102555024228,official_forecast,official_source_row
BEFU26,BEFU26 revenue forecast.xlsx,7d6e5b19119ca8b5272ca2205c0735719033d82484ce674cfb595e6f45d085ff,Baseline,55,AR55,AR1,AR2,,mvr_revenue_net_admin_coo - mvr_refunds,2043,FY2043,LT_FORECAST,"MVR revenues net of admin fees, refunds & COO (m $)",net_mvr_revenue,net_mvr_revenue,Net MVR revenue,Net MVR revenue,Net MVR revenue,net_mvr_revenue,Net MVR revenue,MVR,$m nominal ex GST,revenue,aggregate,441.22511139199,official_forecast,official_source_row
