cohort,target_window,stream,horizon,horizon_support_state,n,q10,q25,median,q75,q90,width50_pct,width80_pct,width50_boot_p05,width50_boot_p95,width80_boot_p05,width80_boot_p95
balanced_h20,excl_2020_2021,LIGHT_RUC,18,H13-H20,11,-0.3634777963570367,-0.19979847646219645,-0.12570206729500222,-0.028862068619731344,0.03272257503081957,15.2654699299414,33.80096820645294,7.724004009301744,28.631339616884144,16.7934000036852,50.82614283908937
balanced_h20,excl_2020_2021,LIGHT_RUC,19,H13-H20,11,-0.3616645790209051,-0.21253337777946973,-0.08373067964067488,-0.033352472747999434,0.06113038929845377,15.866425988521971,36.652155913860454,7.427600272410206,30.02455834159915,16.652090610859204,49.756260736429745
balanced_h20,excl_2020_2021,LIGHT_RUC,20,H13-H20,11,-0.3589320806007077,-0.22218447899145255,-0.09561089295372358,-0.04158471458688767,-0.01874011759214863,15.850044199742008,28.301260050588983,6.559998359688491,28.198354851658593,13.962261930167374,47.15517632738372
balanced_h20,excl_2020_2021,PED,1,H1-H12,32,-0.012927487759604594,-0.0024527414906387658,0.000978446270784492,0.005187003801180334,0.007703071503219734,0.7650215572966412,2.0577103187871204,0.5351044235992197,1.1977023627767425,1.0192623344738694,3.8179009824481303
balanced_h20,excl_2020_2021,PED,2,H1-H12,31,-0.018655636699958972,-0.0026274477670715246,0.0010047864341244368,0.005078458738795362,0.008884246179414707,0.7715375014949011,2.740652563684476,0.4476357954711463,1.6797990892421466,1.1948181474001007,4.2334576029084525
balanced_h20,excl_2020_2021,PED,3,H1-H12,30,-0.0174979996762251,-0.00192298282515614,0.0008433188030010984,0.005450292481696845,0.009655286505428556,0.7386307424955829,2.704784787563075,0.506788912321654,1.5417428981351016,1.2179511246516723,5.2555698495456715
balanced_h20,excl_2020_2021,PED,4,H1-H12,29,-0.016482532586519796,-0.0008633763149964794,0.0014740424253791703,0.007245494999344761,0.010963082041793784,0.8134810820838445,2.7370835729603638,0.6408955226635649,1.9181835424422755,1.394449309884771,5.319656567985898
balanced_h20,excl_2020_2021,PED,5,H1-H12,29,-0.021407800300251054,-0.003414187345237777,0.003973581985095053,0.010254505801818213,0.014510556595323455,1.3715629061664125,3.5796625595816867,1.0237542340523886,2.7778006420168144,2.087101405107239,6.845746303985834
balanced_h20,excl_2020_2021,PED,6,H1-H12,29,-0.024852481745631358,-0.006911437295291844,0.0036100202915644915,0.0113727377751244,0.016607602772176794,1.832526145454516,4.129247696128346,1.1409976690925583,3.095773762951859,2.4296635512694977,6.048916563426054
balanced_h20,excl_2020_2021,PED,7,H1-H12,29,-0.02129314618798182,-0.004702769174458922,0.004230267592949048,0.012947846031764465,0.016849831038739074,1.772376081118776,3.806063780371638,1.113704090833585,2.801204902844623,2.268467896531512,5.602191346916396
balanced_h20,excl_2020_2021,PED,8,H1-H12,29,-0.021320756801832742,-0.0014559110717790734,0.005997560720406801,0.013758804804280466,0.017867755057361205,1.5308744504900385,3.9123414594037675,1.1345037387567243,2.678177560928807,2.108760588382841,6.047368663986818
balanced_h20,excl_2020_2021,PED,9,H1-H12,29,-0.019721061244239217,-0.008126186388248838,0.008434501349137478,0.015350311840501433,0.021133962205713643,2.356199122506175,4.088673911815166,1.2699734212916924,2.9196562746516164,2.8635448846927964,8.983354977363323
balanced_h20,excl_2020_2021,PED,10,H1-H12,29,-0.034422800619533,-0.006546784186817886,0.009203245843731521,0.017786740092490587,0.023311354173746402,2.447126688395307,5.742226347207935,1.5008375174145772,3.838025975099524,3.092742053116646,9.379532323264906
balanced_h20,excl_2020_2021,PED,11,H1-H12,29,-0.04285347413631665,-0.005390590849103892,0.011203482545657551,0.018148631678543182,0.024037902314442118,2.369040659503374,6.627738245568837,1.024171624129,4.77872939205869,3.2381613078744964,9.834656091226968
balanced_h20,excl_2020_2021,PED,12,H1-H12,29,-0.057486115186499244,-0.009573051037403966,0.012785174189943469,0.020160000534812685,0.024283910985804184,2.9891961098865383,8.044616701632023,1.5955243152268372,5.335033407755441,3.6974543246759217,11.376379939451077
balanced_h20,excl_2020_2021,PED,13,H13-H20,29,-0.06834799086681902,-0.007292424025431856,0.01244447365631049,0.02076216998460843,0.027602691322967166,2.8245102078929607,9.405175902312568,1.6633689983509115,7.415679619635862,4.52083184187169,12.133616971610095
balanced_h20,excl_2020_2021,PED,14,H13-H20,29,-0.07231682081112138,-0.023537052134521824,0.012682895302889586,0.02278539533155444,0.026168903241741835,4.630918155381902,9.627818447317239,2.026059372539457,8.586739251666685,5.426772465408092,12.787573058205314
balanced_h20,excl_2020_2021,PED,15,H13-H20,29,-0.08117507959439264,-0.024866910496890382,0.011302570743834573,0.0209639867778848,0.02724366326051661,4.574555062515618,10.5585916772595,1.9669678399181434,9.325213990767335,6.181737944877214,12.850997723072844
balanced_h20,excl_2020_2021,PED,16,H13-H20,29,-0.08592494944305962,-0.04169820678173722,0.006678643960174533,0.021315921078526014,0.027625810266378482,6.238552353660076,11.034784153963761,2.2020285561354047,10.058704097794246,7.645343480428161,12.783457668676496
balanced_h20,excl_2020_2021,PED,17,H13-H20,29,-0.08787704990422798,-0.06079024694331232,0.0045854199786691755,0.018321111944974714,0.027139936557547675,7.74693721577272,11.163810260393436,2.6075122063089866,9.962709289302873,8.7862907941188,12.637460427747992
balanced_h20,excl_2020_2021,PED,18,H13-H20,29,-0.08672380126838752,-0.06585062547363825,0.003302180780756624,0.019792599779239715,0.028476105683851796,8.371906314357048,11.195511037497807,3.8498120493166033,10.135960054151479,9.4962899552111,12.82599279242761
balanced_h20,excl_2020_2021,PED,19,H13-H20,29,-0.08748395811026745,-0.07177997753930782,0.0020161782892833893,0.019385094711086896,0.028617975369887905,8.883854962714654,11.279783438331748,5.07993121252982,10.365786103773832,10.056419186751445,12.754034532136437
balanced_h20,excl_2020_2021,PED,20,H13-H20,29,-0.08678743496801872,-0.07519527970382847,0.003782093012109908,0.022591981950774984,0.03033068346708796,9.528677895086412,11.39233747383056,6.698213334727619,10.64727109195106,10.415644257633966,13.067880900677785
