source_release,workbook_basename,workbook_sha256,sheet,source_row,source_cell,source_year_cell,source_status_cell,source_formula,asserted_formula,FY,period,period_status,source_label,label,series_id,display_name,section,unit,metric_type,row_role,value,value_status,source_kind
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,57,AI57,AI6,AI7,,,2033,FY2033,LT_FORECAST,MVR admin revenue (m $),MVR admin revenue,mvr_admin_revenue,MVR admin revenue,MVR,$m nominal ex GST,revenue,deduction,70.226068078118,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,57,AJ57,AJ6,AJ7,,,2034,FY2034,LT_FORECAST,MVR admin revenue (m $),MVR admin revenue,mvr_admin_revenue,MVR admin revenue,MVR,$m nominal ex GST,revenue,deduction,69.9506951716758,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,57,AK57,AK6,AK7,,,2035,FY2035,LT_FORECAST,MVR admin revenue (m $),MVR admin revenue,mvr_admin_revenue,MVR admin revenue,MVR,$m nominal ex GST,revenue,deduction,69.6937645219894,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,57,AL57,AL6,AL7,,,2036,FY2036,LT_FORECAST,MVR admin revenue (m $),MVR admin revenue,mvr_admin_revenue,MVR admin revenue,MVR,$m nominal ex GST,revenue,deduction,69.4542120353986,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,57,AM57,AM6,AM7,,,2037,FY2037,LT_FORECAST,MVR admin revenue (m $),MVR admin revenue,mvr_admin_revenue,MVR admin revenue,MVR,$m nominal ex GST,revenue,deduction,69.2308810457719,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,57,AN57,AN6,AN7,,,2038,FY2038,LT_FORECAST,MVR admin revenue (m $),MVR admin revenue,mvr_admin_revenue,MVR admin revenue,MVR,$m nominal ex GST,revenue,deduction,69.0225951048985,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,57,AO57,AO6,AO7,,,2039,FY2039,LT_FORECAST,MVR admin revenue (m $),MVR admin revenue,mvr_admin_revenue,MVR admin revenue,MVR,$m nominal ex GST,revenue,deduction,68.8282013511128,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,57,AP57,AP6,AP7,,,2040,FY2040,LT_FORECAST,MVR admin revenue (m $),MVR admin revenue,mvr_admin_revenue,MVR admin revenue,MVR,$m nominal ex GST,revenue,deduction,68.6465956810414,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,57,AQ57,AQ6,AQ7,,,2041,FY2041,LT_FORECAST,MVR admin revenue (m $),MVR admin revenue,mvr_admin_revenue,MVR admin revenue,MVR,$m nominal ex GST,revenue,deduction,68.4767365547289,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,57,AR57,AR6,AR7,,,2042,FY2042,LT_FORECAST,MVR admin revenue (m $),MVR admin revenue,mvr_admin_revenue,MVR admin revenue,MVR,$m nominal ex GST,revenue,deduction,68.3176516493357,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,57,AS57,AS6,AS7,,,2043,FY2043,LT_FORECAST,MVR admin revenue (m $),MVR admin revenue,mvr_admin_revenue,MVR admin revenue,MVR,$m nominal ex GST,revenue,deduction,68.1684400031144,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,57,AT57,AT6,AT7,,,2044,FY2044,LT_FORECAST,MVR admin revenue (m $),MVR admin revenue,mvr_admin_revenue,MVR admin revenue,MVR,$m nominal ex GST,revenue,deduction,68.0282713313282,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,57,AU57,AU6,AU7,,,2045,FY2045,LT_FORECAST,MVR admin revenue (m $),MVR admin revenue,mvr_admin_revenue,MVR admin revenue,MVR,$m nominal ex GST,revenue,deduction,67.8963836003967,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,57,AV57,AV6,AV7,,,2046,FY2046,LT_FORECAST,MVR admin revenue (m $),MVR admin revenue,mvr_admin_revenue,MVR admin revenue,MVR,$m nominal ex GST,revenue,deduction,67.7720795706125,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,57,AW57,AW6,AW7,,,2047,FY2047,LT_FORECAST,MVR admin revenue (m $),MVR admin revenue,mvr_admin_revenue,MVR admin revenue,MVR,$m nominal ex GST,revenue,deduction,67.6547227759428,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,57,AX57,AX6,AX7,,,2048,FY2048,LT_FORECAST,MVR admin revenue (m $),MVR admin revenue,mvr_admin_revenue,MVR admin revenue,MVR,$m nominal ex GST,revenue,deduction,67.5437332509341,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,57,AY57,AY6,AY7,,,2049,FY2049,LT_FORECAST,MVR admin revenue (m $),MVR admin revenue,mvr_admin_revenue,MVR admin revenue,MVR,$m nominal ex GST,revenue,deduction,67.4385832091796,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,57,AZ57,AZ6,AZ7,,,2050,FY2050,LT_FORECAST,MVR admin revenue (m $),MVR admin revenue,mvr_admin_revenue,MVR admin revenue,MVR,$m nominal ex GST,revenue,deduction,67.3387928064436,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,57,BA57,BA6,BA7,,,2051,FY2051,LT_FORECAST,MVR admin revenue (m $),MVR admin revenue,mvr_admin_revenue,MVR admin revenue,MVR,$m nominal ex GST,revenue,deduction,67.2439260727907,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,57,BB57,BB6,BB7,,,2052,FY2052,LT_FORECAST,MVR admin revenue (m $),MVR admin revenue,mvr_admin_revenue,MVR admin revenue,MVR,$m nominal ex GST,revenue,deduction,67.1535870645513,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,57,BC57,BC6,BC7,,,2053,FY2053,LT_FORECAST,MVR admin revenue (m $),MVR admin revenue,mvr_admin_revenue,MVR admin revenue,MVR,$m nominal ex GST,revenue,deduction,67.0674162638673,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,57,BD57,BD6,BD7,,,2054,FY2054,LT_FORECAST,MVR admin revenue (m $),MVR admin revenue,mvr_admin_revenue,MVR admin revenue,MVR,$m nominal ex GST,revenue,deduction,66.9850872376988,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,57,BE57,BE6,BE7,,,2055,FY2055,LT_FORECAST,MVR admin revenue (m $),MVR admin revenue,mvr_admin_revenue,MVR admin revenue,MVR,$m nominal ex GST,revenue,deduction,66.9063035574132,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,C58,C6,C7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2001,FY2001,ACTUAL,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,148.312,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,D58,D6,D7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2002,FY2002,ACTUAL,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,153.816,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,E58,E6,E7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2003,FY2003,ACTUAL,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,161.301,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,F58,F6,F7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2004,FY2004,ACTUAL,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,172.57,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,G58,G6,G7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2005,FY2005,ACTUAL,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,177.506,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,H58,H6,H7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2006,FY2006,ACTUAL,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,179.987,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,I58,I6,I7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2007,FY2007,ACTUAL,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,181.227,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,J58,J6,J7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2008,FY2008,ACTUAL,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,183.874,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,K58,K6,K7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2009,FY2009,ACTUAL,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,171.133,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,L58,L6,L7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2010,FY2010,ACTUAL,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,171.83,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,M58,M6,M7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2011,FY2011,ACTUAL,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,171.998,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,N58,N6,N7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2012,FY2012,ACTUAL,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,175.136,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,O58,O6,O7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2013,FY2013,ACTUAL,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,174.27365644,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,P58,P6,P7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2014,FY2014,ACTUAL,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,187.61966026,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,Q58,Q6,Q7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2015,FY2015,ACTUAL,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,181.53979473,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,R58,R6,R7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2016,FY2016,ACTUAL,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,214.94696271,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,S58,S6,S7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2017,FY2017,ACTUAL,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,223.7225291,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,T58,T6,T7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2018,FY2018,ACTUAL,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,228.42975492,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,U58,U6,U7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2019,FY2019,ACTUAL,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,227.72069079,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,V58,V6,V7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2020,FY2020,ACTUAL,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,226.54972427,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,W58,W6,W7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2021,FY2021,ACTUAL,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,232.37927697,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,X58,X6,X7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2022,FY2022,ACTUAL,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,235.12621447,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,Y58,Y6,Y7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2023,FY2023,ACTUAL,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,237.1226625,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,Z58,Z6,Z7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2024,FY2024,ACTUAL,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,233.23633673,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,AA58,AA6,AA7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2025,FY2025,ACTUAL,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,287.82906373,actual,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,AB58,AB6,AB7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2026,FY2026,ST_FORECAST,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,426.845963216356,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,AC58,AC6,AC7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2027,FY2027,ST_FORECAST,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,498.08551880884,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,AD58,AD6,AD7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2028,FY2028,ST_FORECAST,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,492.189734306159,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,AE58,AE6,AE7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2029,FY2029,ST_FORECAST,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,486.787272302915,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,AF58,AF6,AF7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2030,FY2030,ST_FORECAST,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,481.834231560865,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,AG58,AG6,AG7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2031,FY2031,LT_FORECAST,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,477.288535902775,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,AH58,AH6,AH7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2032,FY2032,LT_FORECAST,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,473.111126988877,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,AI58,AI6,AI7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2033,FY2033,LT_FORECAST,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,469.266272288121,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,AJ58,AJ6,AJ7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2034,FY2034,LT_FORECAST,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,465.721561418096,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,AK58,AK6,AK7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2035,FY2035,LT_FORECAST,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,462.447747325526,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,AL58,AL6,AL7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2036,FY2036,LT_FORECAST,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,459.418516682899,official_forecast,mbu26_source_row
MBU26,"Revenue forecast error, annual view from BEFU 2013-25.xlsx",9aaff21f72c0a10cfa972a29d3c4f716495c79cbd72fc28e8008a65558454e12,MBU26,58,AM58,AM6,AM7,,mr1_revenue + mr2_revenue - mvr_admin_revenue,2037,FY2037,LT_FORECAST,MVR revenues net of admin fees & COO (m $),MVR revenues net of admin fees and COO,mvr_revenue_net_admin_coo,MVR revenues net of admin fees and COO,MVR,$m nominal ex GST,revenue,aggregate,456.610235791768,official_forecast,mbu26_source_row
