candidate_id,artifact_basename,container_basename,archive_entry_name,source_location_class,source_scope,repo_relative_path,artifact_role,source_stage,size_bytes,sha256,container_sha256,is_archive_entry,status,used_for_recovery,required_for_replay,vendor_repo_relative_path,notes
heavy_parent_search_0066,C2_2020q4.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C2_2020q4.joblib,source_refit_state_not_parent,source_refit_forward_state_export,62478,ba994a2f4b8f9a81edba7dc8233997a3c2a06279f973a76ae97798e93f871e07,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0067,C2_2021q1.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C2_2021q1.joblib,source_refit_state_not_parent,source_refit_forward_state_export,62605,b89c8106c3aea7620b6086fe1e7d3d30e8a985b47540186dfa61410b80933838,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0068,C2_2021q2.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C2_2021q2.joblib,source_refit_state_not_parent,source_refit_forward_state_export,62299,d4fc747f2af33d869495c371e3903463dda412067e8d082230e48c8125ca4075,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0069,C2_2021q3.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C2_2021q3.joblib,source_refit_state_not_parent,source_refit_forward_state_export,62573,3e025e3cc61c66d85e7a603ae8fd87239aaf8a4babff9f975ae354ef4448e76c,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0070,C2_2021q4.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C2_2021q4.joblib,source_refit_state_not_parent,source_refit_forward_state_export,62653,237ef6771dd0408505c7d1958d41ede642be32910d874a2554f8adf5b52884ee,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0071,C2_2022q1.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C2_2022q1.joblib,source_refit_state_not_parent,source_refit_forward_state_export,62590,8415c893a1c9a152f17a9c41b2f94157751ccc130b5e1a40cd1e8fbf3b3b370c,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0072,C2_2022q2.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C2_2022q2.joblib,source_refit_state_not_parent,source_refit_forward_state_export,62680,13076e372764f0af00b37d807f52259957046bd53688ce7a3cec3864c8fc63cf,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0073,C2_2022q3.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C2_2022q3.joblib,source_refit_state_not_parent,source_refit_forward_state_export,63046,fabaa683f1da2fc9e4eb768454ee8547afbbbd09a6a7647d1254286aa40aafd5,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0074,C2_2022q4.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C2_2022q4.joblib,source_refit_state_not_parent,source_refit_forward_state_export,62891,d7396710222eddc2e2fe7e90e01c5cedb503daa333dfbdfe7db2e49099e319ae,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0075,C2_2023q1.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C2_2023q1.joblib,source_refit_state_not_parent,source_refit_forward_state_export,63020,791a1817008aee3be2751f02fd6ec9ad616312b145d28acc0f19a58be7728cc9,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0076,C2_2023q2.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C2_2023q2.joblib,source_refit_state_not_parent,source_refit_forward_state_export,63035,355472e708b16ed2a57dde1caa949a921b7885e2f2bce6c1b29f66d4bffa42a6,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0077,C2_2023q3.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C2_2023q3.joblib,source_refit_state_not_parent,source_refit_forward_state_export,62517,f2cb78fd3defb10e062f6d6b03dadf82744a17b1172c4e0bba6db636a4616585,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0078,C2_2023q4.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C2_2023q4.joblib,source_refit_state_not_parent,source_refit_forward_state_export,62915,779fc0298c5c41921b96615c3874857bde6d02fd2b6d59e75caecc08c67e11f1,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0079,C2_2024q1.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C2_2024q1.joblib,source_refit_state_not_parent,source_refit_forward_state_export,62988,b5358ff99034e8630eb67e76544ca95e1a4e7789bd8c6761369674b660891c8c,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0080,C2_2024q2.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C2_2024q2.joblib,source_refit_state_not_parent,source_refit_forward_state_export,62888,48053064adc102041df3decd29f8999fbfb1161d9c2d5d368718d532b795c947,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0081,C2_2024q3.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C2_2024q3.joblib,source_refit_state_not_parent,source_refit_forward_state_export,63059,018225890daf1c3fae0632ad663eb6d7555e269d215d9cd779b3e330c8a0e271,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0082,C2_2024q4.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C2_2024q4.joblib,source_refit_state_not_parent,source_refit_forward_state_export,62992,6cd5c9e22a19520af66ecfca5d9986ea528a65211dbb06caf0cf5ac4c6c70b90,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0083,C2_2025q1.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C2_2025q1.joblib,source_refit_state_not_parent,source_refit_forward_state_export,62846,13c890560928100404d4cf9a4b8d016192b4f8512a6eeeae1dcfa809231cf243,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0084,C2_2025q2.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C2_2025q2.joblib,source_refit_state_not_parent,source_refit_forward_state_export,63313,d220577891407635f5a90161f367566ef065ff2c1774b3d97f2fbd348aae5dae,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0085,C2_2025q3.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C2_2025q3.joblib,source_refit_state_not_parent,source_refit_forward_state_export,63057,714011201fd558313318c389ef052d03f2cd5381c596d0e1d736b3522e6c02b9,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0086,C3_2015q2.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2015q2.joblib,source_refit_state_not_parent,source_refit_forward_state_export,48859,dd545e19548eaaa83abc5f23c8107c74f7e49199157305270a3e1bf16c661d6e,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0087,C3_2015q3.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2015q3.joblib,source_refit_state_not_parent,source_refit_forward_state_export,48855,5c39553530cbd8dfa078072f0541c680b31095912ec39b5dd2e16121b96f53ba,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0088,C3_2015q4.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2015q4.joblib,source_refit_state_not_parent,source_refit_forward_state_export,48970,11b660457f7a507665d2de1d7d90a2489e8d626556851f6b04044b1aff1cdb7b,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0089,C3_2016q1.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2016q1.joblib,source_refit_state_not_parent,source_refit_forward_state_export,48919,49b5e7f65a80bef00180700c88c5e7c6fbb2083b019b32a86b36ef346f90f707,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0090,C3_2016q2.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2016q2.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49007,92b477c6e758ff3f8b8bb29b2312f06f6ba3da63012f2e997a821de5625070b1,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0091,C3_2016q3.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2016q3.joblib,source_refit_state_not_parent,source_refit_forward_state_export,48883,d8c7dde78901a6061995d78d29a8dd896c594a8a5effffe6a7582183c5920e64,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0092,C3_2016q4.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2016q4.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49188,fd590a705b3a2f7a1075474c81141a30b57f3cdfab3623ff6308974d59489425,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0093,C3_2017q1.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2017q1.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49314,960145e36f8ba1a91f9f09ab94328547da57cacb931a30b95c62f0d878c1a7a3,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0094,C3_2017q2.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2017q2.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49206,9baa48c158cc7f5c1a10cba245078a57658b4bbf334cad01eb6aae91bebe2038,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0095,C3_2017q3.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2017q3.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49287,6872d3f572ff4203c71418178b84f1881fddb3bc6b1a86f36025cae2064c7607,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0096,C3_2017q4.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2017q4.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49243,4676b385e0f8b2141f41bbe47350327c95d7652350ce5e8611b320a53b04d464,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0097,C3_2018q1.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2018q1.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49439,135a2530cf0bb973ed508cdebda47780460a6849d045a42712f1711941b0941b,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0098,C3_2018q2.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2018q2.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49403,e57f0e10a57b73e15f4b68bc4846d2e1f32e1912fd91e6e15d5c6616d2371b2e,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0099,C3_2018q3.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2018q3.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49669,148128fc539ce2db8b3bde1dedbeeb0de83db93a8727110cb7e38d852cb4e1df,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0100,C3_2018q4.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2018q4.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49283,e350de3f38adf3ecec5c73575046fabaaaa6686a2d5e38536ee28463c1521451,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0101,C3_2019q1.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2019q1.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49357,21ff5c5812bcd1df406fe26bb5f5a7516e2eaf213b9d9835d4d37179a35b4e53,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0102,C3_2019q2.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2019q2.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49317,8d21b3cc90e09002c951869d6b51bdedd9b94bf4ebd15da8b4053455d1a54b32,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0103,C3_2019q3.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2019q3.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49293,2e802c4a36d3597fedc7f2e60aa9db14d8b9b2a9a3bb8c410a7627a2b55b7398,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0104,C3_2019q4.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2019q4.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49392,5dc0fb61db4baed77a15fe62d2b1ce92c7e764beee4b69354287da72f4ce202f,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0105,C3_2020q1.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2020q1.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49433,af39fb94df8da8f8fdcafb3162f2f84842f1742ff3d2a6dfc9f25db3e1b58f0e,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0106,C3_2020q2.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2020q2.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49477,95462cd8102369975252abd0b377cab48b9c7999062f18a75303489448ea111b,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0107,C3_2020q3.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2020q3.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49460,aee3a6a95a939a393f175a22bf01ac1ab86f9326cdb2d0cefc2dafa38dc1e752,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0108,C3_2020q4.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2020q4.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49316,474f05d1dd828cbe8e937776536b1c3b7aa0c03018e4425fa7c316e83c00db00,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0109,C3_2021q1.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2021q1.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49496,0a4f5692351667f39c53cb5015ba4c2dd94a707d6b16d0b1cfba00830f568e6f,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0110,C3_2021q2.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2021q2.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49691,b0bee057bd5096d7fc40edccf4f7f4d944f5553cfa60e8509a7e1e7a61f64a82,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0111,C3_2021q3.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2021q3.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49748,53afdb72e597870e3d1221fc9664a08c78c5679ca079af8b483277a28515a165,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0112,C3_2021q4.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2021q4.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49941,a0712af38eb9cabbb61b9fb85c9eed4ccc6db2de9f8f70a89f79f823e1b0909f,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0113,C3_2022q1.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2022q1.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49870,715f5a4aafe6ce5a7e3e4508dc20ec463d710b0a3f2d92fa9f7a78a72ee95d70,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0114,C3_2022q2.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2022q2.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49774,5e2933e477687f8f5a860a903d96ab4dce4f86c755b3f84987bbc15e821fa7ff,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0115,C3_2022q3.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2022q3.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49506,e1a270bbc0f1fa24f12c2fd8b299f7ad48b09450dcc4abbc120ad0ee8dda2956,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0116,C3_2022q4.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2022q4.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49761,5269c2f9b9ee1c9aa2dd91333911e248e69ad2f5afabf007be450732ab24199f,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0117,C3_2023q1.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2023q1.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49672,3050b43571701aec26403d7c9ab8ea41ca460d8e6e7f659854a30ddc56c5bad1,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0118,C3_2023q2.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2023q2.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49713,631bdbbe7a62d68be5054f5b03a65ca6608ff087e694741abc4d79768f7af331,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0119,C3_2023q3.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2023q3.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49576,23c4fb891964f5e67515582c4086fd117ee00195023eec5c33afa2c27853ce1c,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0120,C3_2023q4.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2023q4.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49631,129860deea6262f1c35b8d639247b5aaa983fa6bd2eb5616ef57da1fc164358d,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0121,C3_2024q1.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2024q1.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49467,f4b8b18460e97d9d3723720015c92da2c5db459ee7c915872198b705c6a43018,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0122,C3_2024q2.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2024q2.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49593,93d3d8f57e58862741f66c2d1dcfff2154818ed1f50596f0e4e057a0ad21c0e3,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0123,C3_2024q3.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2024q3.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49439,9a24645311fd703187a02d79739cfd6834cbe0bb4241982f84a9772d80a80ca4,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0124,C3_2024q4.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2024q4.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49400,4029ee748003b7d0cc1ad3eff02dffb3086e6bfd24d3c8b291ecd8a3c2cbbab2,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0125,C3_2025q1.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2025q1.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49463,bef671fb08cb857400409e959164601c2f357b2c8b5c8440eb7c47f6fbbb6964,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0126,C3_2025q2.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2025q2.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49453,3205c94e007c346f0f90406b7394fe0b00e3b436fbf0dd481ab44042d7a719db,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0127,C3_2025q3.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C3_2025q3.joblib,source_refit_state_not_parent,source_refit_forward_state_export,49413,0fa9a7a319ac07e2f6df314acfb604768fcd7e5bdaa62baf1716cb15e8d18ade,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0128,C4_2015q2.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C4_2015q2.joblib,source_refit_state_not_parent,source_refit_forward_state_export,27354,b25f61212ce164f7719fcf7a0b8bfc904a08396806619c97cd913257c91a9169,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0129,C4_2015q3.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C4_2015q3.joblib,source_refit_state_not_parent,source_refit_forward_state_export,27332,655f053676b31b490e7e31fa434556d5aed0a741c0b04779f90bc4a8956dcead,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
heavy_parent_search_0130,C4_2015q4.joblib,,,repo_source_refit_state,heavy_ruc_forward_state,data/dashboard_evidence_pack_reproducibility/heavy_ruc/forward_state/C4_2015q4.joblib,source_refit_state_not_parent,source_refit_forward_state_export,27426,9974f51b8caae04fcc0f2894fdcd302e313a9fb835c48932b3cd74073f60095b,,False,not_original_parent_state,False,False,,Source-refit state supports training-fit provenance but is not the retained parent fitted estimator.
