stream,model_id,feature_name,scenario_name,period,value,source_artifact,canonical_variable,fallback_flag,fallback_reason,source_status
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,gdp_heavy_ruc_price_interaction,current_basecase,2026Q4,147.22314528867852,scenario_inputs/scenario_input_long.parquet,gdp_heavy_ruc_price_interaction,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,lagged_real_light_ruc_price_nzd_per_1000km,current_basecase,2026Q4,78.56059778861626,scenario_inputs/scenario_input_long.parquet,lagged_real_light_ruc_price_nzd_per_1000km,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,lead_real_heavy_ruc_price_nzd_per_1000km,current_basecase,2026Q4,323.45120087467245,scenario_inputs/scenario_input_long.parquet,lead_real_heavy_ruc_price_nzd_per_1000km,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,log_lagged_real_light_ruc_price,current_basecase,2026Q4,4.363870273342823,scenario_inputs/scenario_input_long.parquet,log_lagged_real_light_ruc_price,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,log_lead_real_heavy_ruc_price,current_basecase,2026Q4,5.779048255188845,scenario_inputs/scenario_input_long.parquet,log_lead_real_heavy_ruc_price,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,log_real_diesel_price,current_basecase,2026Q4,5.350510256178423,scenario_inputs/scenario_input_long.parquet,log_real_diesel_price,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,log_real_gdp,current_basecase,2026Q4,25.474224655232874,scenario_inputs/scenario_input_long.parquet,log_real_gdp,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,log_real_heavy_ruc_price,current_basecase,2026Q4,5.779298380272241,scenario_inputs/scenario_input_long.parquet,log_real_heavy_ruc_price,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,log_real_light_ruc_price,current_basecase,2026Q4,4.363494991811256,scenario_inputs/scenario_input_long.parquet,log_real_light_ruc_price,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,log_target_lag_1,current_basecase,2026Q4,20.71297615787988,scenario_inputs/scenario_input_long.parquet,log_target_lag_1,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,log_target_lag_4,current_basecase,2026Q4,20.785666276828888,scenario_inputs/scenario_input_long.parquet,log_target_lag_4,False,,committed_scenario_input
HEAVY_RUC,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,log_unemployment_rate,current_basecase,2026Q4,-2.94966939648192,scenario_inputs/scenario_input_long.parquet,log_unemployment_rate,False,,committed_scenario_input
