source_sheet,release_round,release_family,release_year,FY,horizon,series,metric,unit,forecast,raw_actual,crown_top_up,benchmark_actual,error,pct_error,source_cell,source_workbook_sheet,source_workbook_row,value_status,revenue_basis
OBU 2018,OBU18,OBU,2018,2024,6,Heavy RUC revenue,Revenue,$m ex GST,1112.031493890786,1078.53586094783,78.35828612160495,1156.894147069435,-44.862653178649,-0.038778528953830396,J459,Forecast archive,459,forecast_archive,nominal_ex_gst
OBU 2018,OBU18,OBU,2018,2025,7,Heavy RUC revenue,Revenue,$m ex GST,1133.780989808328,1109.95026251304,0,1109.95026251304,23.83072729528817,0.021470085732790394,J460,Forecast archive,460,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU19,BEFU,2019,2019,0,Heavy RUC revenue,Revenue,$m ex GST,997.0056950651897,981.944894852174,0,981.944894852174,15.060800213015682,0.015337724440517607,J461,Forecast archive,461,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU19,BEFU,2019,2020,1,Heavy RUC revenue,Revenue,$m ex GST,1066.890190801326,991.399212782609,0,991.399212782609,75.4909780187171,0.07614589263878156,J462,Forecast archive,462,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU19,BEFU,2019,2021,2,Heavy RUC revenue,Revenue,$m ex GST,1131.496647625399,1126.70502478261,0,1126.70502478261,4.791622842788911,0.004252774894399199,J463,Forecast archive,463,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU19,BEFU,2019,2022,3,Heavy RUC revenue,Revenue,$m ex GST,1157.094721934346,1041.49321244348,107.8638230328003,1149.35703547628,7.737686458065809,0.006732186969960472,J464,Forecast archive,464,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU19,BEFU,2019,2023,4,Heavy RUC revenue,Revenue,$m ex GST,1181.732958594896,757.306974069565,304.8662017048865,1062.173175774451,119.55978282044498,0.11256147824790588,J465,Forecast archive,465,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU19,BEFU,2019,2024,5,Heavy RUC revenue,Revenue,$m ex GST,1206.586849168275,1078.53586094783,78.35828612160495,1156.894147069435,49.69270209884007,0.04295354265964455,J466,Forecast archive,466,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU19,BEFU,2019,2025,6,Heavy RUC revenue,Revenue,$m ex GST,1231.886339864859,1109.95026251304,0,1109.95026251304,121.93607735181922,0.10985724448205776,J467,Forecast archive,467,forecast_archive,nominal_ex_gst
HYEFU 2019,HYEFU19,HYEFU,2019,2020,1,Heavy RUC revenue,Revenue,$m ex GST,1063.714707236738,991.399212782609,0,991.399212782609,72.31549445412895,0.07294286047611183,J468,Forecast archive,468,forecast_archive,nominal_ex_gst
HYEFU 2019,HYEFU19,HYEFU,2019,2021,2,Heavy RUC revenue,Revenue,$m ex GST,1130.793509303087,1126.70502478261,0,1126.70502478261,4.088484520476868,0.003628708872817633,J469,Forecast archive,469,forecast_archive,nominal_ex_gst
HYEFU 2019,HYEFU19,HYEFU,2019,2022,3,Heavy RUC revenue,Revenue,$m ex GST,1159.855837370134,1041.49321244348,107.8638230328003,1149.35703547628,10.498801893853852,0.009134500046370075,J470,Forecast archive,470,forecast_archive,nominal_ex_gst
HYEFU 2019,HYEFU19,HYEFU,2019,2023,4,Heavy RUC revenue,Revenue,$m ex GST,1187.820653238348,757.306974069565,304.8662017048865,1062.173175774451,125.64747746389708,0.11829283616796768,J471,Forecast archive,471,forecast_archive,nominal_ex_gst
HYEFU 2019,HYEFU19,HYEFU,2019,2024,5,Heavy RUC revenue,Revenue,$m ex GST,1216.014701844827,1078.53586094783,78.35828612160495,1156.894147069435,59.120554775392065,0.05110282122625671,J472,Forecast archive,472,forecast_archive,nominal_ex_gst
HYEFU 2019,HYEFU19,HYEFU,2019,2025,6,Heavy RUC revenue,Revenue,$m ex GST,1243.499934699017,1109.95026251304,0,1109.95026251304,133.54967218597722,0.12032041137015205,J473,Forecast archive,473,forecast_archive,nominal_ex_gst
MBU 2019,MBU19,MBU,2019,2018,-1,Heavy RUC revenue,Revenue,$m ex GST,947.8454602782609,947.845460278261,0,947.845460278261,0,0,J474,Forecast archive,474,forecast_archive,nominal_ex_gst
MBU 2019,MBU19,MBU,2019,2019,0,Heavy RUC revenue,Revenue,$m ex GST,1000.811326364915,981.944894852174,0,981.944894852174,18.866431512740974,0.019213330209920998,J475,Forecast archive,475,forecast_archive,nominal_ex_gst
MBU 2019,MBU19,MBU,2019,2020,1,Heavy RUC revenue,Revenue,$m ex GST,1061.835383707074,991.399212782609,0,991.399212782609,70.43617092446505,0.0710472330583846,J476,Forecast archive,476,forecast_archive,nominal_ex_gst
MBU 2019,MBU19,MBU,2019,2021,2,Heavy RUC revenue,Revenue,$m ex GST,1126.124185794655,1126.70502478261,0,1126.70502478261,-0.5808389879550759,-0.000515520012052085,J477,Forecast archive,477,forecast_archive,nominal_ex_gst
MBU 2019,MBU19,MBU,2019,2022,3,Heavy RUC revenue,Revenue,$m ex GST,1152.883993236879,1041.49321244348,107.8638230328003,1149.35703547628,3.5269577605988616,0.003068635464642483,J478,Forecast archive,478,forecast_archive,nominal_ex_gst
MBU 2019,MBU19,MBU,2019,2023,4,Heavy RUC revenue,Revenue,$m ex GST,1178.945001078327,757.306974069565,304.8662017048865,1062.173175774451,116.77182530387608,0.10993671085577499,J479,Forecast archive,479,forecast_archive,nominal_ex_gst
MBU 2019,MBU19,MBU,2019,2024,5,Heavy RUC revenue,Revenue,$m ex GST,1203.836191367212,1078.53586094783,78.35828612160495,1156.894147069435,46.9420442977771,0.0405759199462522,J480,Forecast archive,480,forecast_archive,nominal_ex_gst
MBU 2019,MBU19,MBU,2019,2025,6,Heavy RUC revenue,Revenue,$m ex GST,1229.175962927108,1109.95026251304,0,1109.95026251304,119.22570041406811,0.10741535403949456,J481,Forecast archive,481,forecast_archive,nominal_ex_gst
OBU 2019,OBU19,OBU,2019,2020,1,Heavy RUC revenue,Revenue,$m ex GST,1064.266841180184,991.399212782609,0,991.399212782609,72.867628397575,0.07349978440375582,J482,Forecast archive,482,forecast_archive,nominal_ex_gst
OBU 2019,OBU19,OBU,2019,2021,2,Heavy RUC revenue,Revenue,$m ex GST,1129.462226213837,1126.70502478261,0,1126.70502478261,2.757201431227031,0.002447136890828204,J483,Forecast archive,483,forecast_archive,nominal_ex_gst
OBU 2019,OBU19,OBU,2019,2022,3,Heavy RUC revenue,Revenue,$m ex GST,1155.851478509117,1041.49321244348,107.8638230328003,1149.35703547628,6.494443032836898,0.005650500960431044,J484,Forecast archive,484,forecast_archive,nominal_ex_gst
OBU 2019,OBU19,OBU,2019,2023,4,Heavy RUC revenue,Revenue,$m ex GST,1183.266023901321,757.306974069565,304.8662017048865,1062.173175774451,121.09284812686997,0.11400480720912466,J485,Forecast archive,485,forecast_archive,nominal_ex_gst
OBU 2019,OBU19,OBU,2019,2024,5,Heavy RUC revenue,Revenue,$m ex GST,1211.512198979084,1078.53586094783,78.35828612160495,1156.894147069435,54.61805190964901,0.04721093286538248,J486,Forecast archive,486,forecast_archive,nominal_ex_gst
OBU 2019,OBU19,OBU,2019,2025,6,Heavy RUC revenue,Revenue,$m ex GST,1238.895663047155,1109.95026251304,0,1109.95026251304,128.94540053411515,0.11617223301715313,J487,Forecast archive,487,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU20,BEFU,2020,2020,0,Heavy RUC revenue,Revenue,$m ex GST,965.2808528757694,991.399212782609,0,991.399212782609,-26.1183599068396,-0.026344947191890455,J488,Forecast archive,488,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU20,BEFU,2020,2021,1,Heavy RUC revenue,Revenue,$m ex GST,1009.916699192828,1126.70502478261,0,1126.70502478261,-116.78832558978206,-0.10365474815585878,J489,Forecast archive,489,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU20,BEFU,2020,2022,2,Heavy RUC revenue,Revenue,$m ex GST,1106.534108902454,1041.49321244348,107.8638230328003,1149.35703547628,-42.82292657382618,-0.03725815847647451,J490,Forecast archive,490,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU20,BEFU,2020,2023,3,Heavy RUC revenue,Revenue,$m ex GST,1156.063489194094,757.306974069565,304.8662017048865,1062.173175774451,93.89031341964301,0.08839454390399736,J491,Forecast archive,491,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU20,BEFU,2020,2024,4,Heavy RUC revenue,Revenue,$m ex GST,1195.64011047085,1078.53586094783,78.35828612160495,1156.894147069435,38.74596340141511,0.033491364356508964,J492,Forecast archive,492,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU20,BEFU,2020,2025,5,Heavy RUC revenue,Revenue,$m ex GST,1226.396701345016,1109.95026251304,0,1109.95026251304,116.44643883197614,0.10491140257792236,J493,Forecast archive,493,forecast_archive,nominal_ex_gst
HYEFU 2020,HYEFU20,HYEFU,2020,2021,1,Heavy RUC revenue,Revenue,$m ex GST,1086.836042167842,1126.70502478261,0,1126.70502478261,-39.86898261476813,-0.035385466238122595,J494,Forecast archive,494,forecast_archive,nominal_ex_gst
HYEFU 2020,HYEFU20,HYEFU,2020,2022,2,Heavy RUC revenue,Revenue,$m ex GST,1082.911347739352,1041.49321244348,107.8638230328003,1149.35703547628,-66.445687736928,-0.057811181109091725,J495,Forecast archive,495,forecast_archive,nominal_ex_gst
HYEFU 2020,HYEFU20,HYEFU,2020,2023,3,Heavy RUC revenue,Revenue,$m ex GST,1116.222218367733,757.306974069565,304.8662017048865,1062.173175774451,54.04904259328191,0.05088533943993992,J496,Forecast archive,496,forecast_archive,nominal_ex_gst
HYEFU 2020,HYEFU20,HYEFU,2020,2024,4,Heavy RUC revenue,Revenue,$m ex GST,1155.933410015804,1078.53586094783,78.35828612160495,1156.894147069435,-0.9607370536309645,-0.0008304450809649594,J497,Forecast archive,497,forecast_archive,nominal_ex_gst
HYEFU 2020,HYEFU20,HYEFU,2020,2025,5,Heavy RUC revenue,Revenue,$m ex GST,1192.260837549134,1109.95026251304,0,1109.95026251304,82.31057503609418,0.07415699407082862,J498,Forecast archive,498,forecast_archive,nominal_ex_gst
MBU 2020,MBU20,MBU,2020,2020,0,Heavy RUC revenue,Revenue,$m ex GST,1053,991.399212782609,0,991.399212782609,61.60078721739103,0.06213519884133564,J499,Forecast archive,499,forecast_archive,nominal_ex_gst
MBU 2020,MBU20,MBU,2020,2021,1,Heavy RUC revenue,Revenue,$m ex GST,1133,1126.70502478261,0,1126.70502478261,6.294975217389947,0.00558706589473542,J500,Forecast archive,500,forecast_archive,nominal_ex_gst
MBU 2020,MBU20,MBU,2020,2022,2,Heavy RUC revenue,Revenue,$m ex GST,1164,1041.49321244348,107.8638230328003,1149.35703547628,14.642964523719911,0.012740135633878151,J501,Forecast archive,501,forecast_archive,nominal_ex_gst
MBU 2020,MBU20,MBU,2020,2023,3,Heavy RUC revenue,Revenue,$m ex GST,1192,757.306974069565,304.8662017048865,1062.173175774451,129.826824225549,0.12222754931736036,J502,Forecast archive,502,forecast_archive,nominal_ex_gst
MBU 2020,MBU20,MBU,2020,2024,4,Heavy RUC revenue,Revenue,$m ex GST,1221,1078.53586094783,78.35828612160495,1156.894147069435,64.1058529305651,0.05541202978073116,J503,Forecast archive,503,forecast_archive,nominal_ex_gst
MBU 2020,MBU20,MBU,2020,2025,5,Heavy RUC revenue,Revenue,$m ex GST,1248,1109.95026251304,0,1109.95026251304,138.0497374869601,0.12437470592096758,J504,Forecast archive,504,forecast_archive,nominal_ex_gst
OBU 2020,OBU20,OBU,2020,2021,1,Heavy RUC revenue,Revenue,$m ex GST,1086.836042167842,1126.70502478261,0,1126.70502478261,-39.86898261476813,-0.035385466238122595,J505,Forecast archive,505,forecast_archive,nominal_ex_gst
OBU 2020,OBU20,OBU,2020,2022,2,Heavy RUC revenue,Revenue,$m ex GST,1082.911347739352,1041.49321244348,107.8638230328003,1149.35703547628,-66.445687736928,-0.057811181109091725,J506,Forecast archive,506,forecast_archive,nominal_ex_gst
OBU 2020,OBU20,OBU,2020,2023,3,Heavy RUC revenue,Revenue,$m ex GST,1116.222218367733,757.306974069565,304.8662017048865,1062.173175774451,54.04904259328191,0.05088533943993992,J507,Forecast archive,507,forecast_archive,nominal_ex_gst
OBU 2020,OBU20,OBU,2020,2024,4,Heavy RUC revenue,Revenue,$m ex GST,1155.933410015804,1078.53586094783,78.35828612160495,1156.894147069435,-0.9607370536309645,-0.0008304450809649594,J508,Forecast archive,508,forecast_archive,nominal_ex_gst
OBU 2020,OBU20,OBU,2020,2025,5,Heavy RUC revenue,Revenue,$m ex GST,1192.260837549134,1109.95026251304,0,1109.95026251304,82.31057503609418,0.07415699407082862,J509,Forecast archive,509,forecast_archive,nominal_ex_gst
PREFU 2020,PREFU20,PREFU,2020,2021,1,Heavy RUC revenue,Revenue,$m ex GST,1050.041530001766,1126.70502478261,0,1126.70502478261,-76.66349478084408,-0.0680422054526967,J510,Forecast archive,510,forecast_archive,nominal_ex_gst
PREFU 2020,PREFU20,PREFU,2020,2022,2,Heavy RUC revenue,Revenue,$m ex GST,1086.441409787588,1041.49321244348,107.8638230328003,1149.35703547628,-62.91562568869199,-0.05473984475382838,J511,Forecast archive,511,forecast_archive,nominal_ex_gst
PREFU 2020,PREFU20,PREFU,2020,2023,3,Heavy RUC revenue,Revenue,$m ex GST,1128.583308237384,757.306974069565,304.8662017048865,1062.173175774451,66.410132462933,0.06252288607694512,J512,Forecast archive,512,forecast_archive,nominal_ex_gst
PREFU 2020,PREFU20,PREFU,2020,2024,4,Heavy RUC revenue,Revenue,$m ex GST,1169.878539717385,1078.53586094783,78.35828612160495,1156.894147069435,12.984392647950017,0.011223492383327543,J513,Forecast archive,513,forecast_archive,nominal_ex_gst
PREFU 2020,PREFU20,PREFU,2020,2025,5,Heavy RUC revenue,Revenue,$m ex GST,1202.381797355261,1109.95026251304,0,1109.95026251304,92.43153484222103,0.0832753844599727,J514,Forecast archive,514,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU21,BEFU,2021,2021,0,Heavy RUC revenue,Revenue,$m ex GST,1114.012813942264,1126.70502478261,0,1126.70502478261,-12.692210840345979,-0.011264892373045779,J515,Forecast archive,515,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU21,BEFU,2021,2022,1,Heavy RUC revenue,Revenue,$m ex GST,1112.646139364401,1041.49321244348,107.8638230328003,1149.35703547628,-36.71089611187904,-0.031940376209265965,J516,Forecast archive,516,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU21,BEFU,2021,2023,2,Heavy RUC revenue,Revenue,$m ex GST,1150.893325194714,757.306974069565,304.8662017048865,1062.173175774451,88.72014942026294,0.08352700994880177,J517,Forecast archive,517,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU21,BEFU,2021,2024,3,Heavy RUC revenue,Revenue,$m ex GST,1183.5089773892,1078.53586094783,78.35828612160495,1156.894147069435,26.614830319765133,0.023005415307168767,J518,Forecast archive,518,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU21,BEFU,2021,2025,4,Heavy RUC revenue,Revenue,$m ex GST,1215.380160418654,1109.95026251304,0,1109.95026251304,105.4298979056141,0.09498614619623597,J519,Forecast archive,519,forecast_archive,nominal_ex_gst
BEFU21 NLTP,BEFU NLTP21,BEFU NLTP,2021,2021,0,Heavy RUC revenue,Revenue,$m ex GST,1121.801191134623,1126.70502478261,0,1126.70502478261,-4.903833647987085,-0.004352366892952524,J520,Forecast archive,520,forecast_archive,nominal_ex_gst
BEFU21 NLTP,BEFU NLTP21,BEFU NLTP,2021,2022,1,Heavy RUC revenue,Revenue,$m ex GST,1150.731333254315,1041.49321244348,107.8638230328003,1149.35703547628,1.3742977780348156,0.0011957100671205468,J521,Forecast archive,521,forecast_archive,nominal_ex_gst
BEFU21 NLTP,BEFU NLTP21,BEFU NLTP,2021,2023,2,Heavy RUC revenue,Revenue,$m ex GST,1190.798102566866,757.306974069565,304.8662017048865,1062.173175774451,128.62492679241495,0.12109600367061805,J522,Forecast archive,522,forecast_archive,nominal_ex_gst
BEFU21 NLTP,BEFU NLTP21,BEFU NLTP,2021,2024,3,Heavy RUC revenue,Revenue,$m ex GST,1224.547554051782,1078.53586094783,78.35828612160495,1156.894147069435,67.65340698234718,0.058478476318444654,J523,Forecast archive,523,forecast_archive,nominal_ex_gst
BEFU21 NLTP,BEFU NLTP21,BEFU NLTP,2021,2025,4,Heavy RUC revenue,Revenue,$m ex GST,1257.523898116515,1109.95026251304,0,1109.95026251304,147.57363560347517,0.13295517879274474,J524,Forecast archive,524,forecast_archive,nominal_ex_gst
"OBU21, HYEFU21",HYEFU21,HYEFU,2021,2022,1,Heavy RUC revenue,Revenue,$m ex GST,1114.962609469587,1041.49321244348,107.8638230328003,1149.35703547628,-34.39442600669304,-0.029924927542154377,J525,Forecast archive,525,forecast_archive,nominal_ex_gst
"OBU21, HYEFU21",HYEFU21,HYEFU,2021,2023,2,Heavy RUC revenue,Revenue,$m ex GST,1156.212339641091,757.306974069565,304.8662017048865,1062.173175774451,94.03916386663991,0.08853468154858471,J526,Forecast archive,526,forecast_archive,nominal_ex_gst
"OBU21, HYEFU21",HYEFU21,HYEFU,2021,2024,3,Heavy RUC revenue,Revenue,$m ex GST,1186.175516771382,1078.53586094783,78.35828612160495,1156.894147069435,29.281369701947142,0.02531032746264704,J527,Forecast archive,527,forecast_archive,nominal_ex_gst
"OBU21, HYEFU21",HYEFU21,HYEFU,2021,2025,4,Heavy RUC revenue,Revenue,$m ex GST,1214.727479591927,1109.95026251304,0,1109.95026251304,104.77721707888713,0.09439811910279736,J528,Forecast archive,528,forecast_archive,nominal_ex_gst
MBU 2021,MBU21,MBU,2021,2021,0,Heavy RUC revenue,Revenue,$m ex GST,1113.671540653048,1126.70502478261,0,1126.70502478261,-13.033484129562112,-0.01156778734707146,J529,Forecast archive,529,forecast_archive,nominal_ex_gst
MBU 2021,MBU21,MBU,2021,2022,1,Heavy RUC revenue,Revenue,$m ex GST,1118.197737782547,1041.49321244348,107.8638230328003,1149.35703547628,-31.15929769373315,-0.027110198773717953,J530,Forecast archive,530,forecast_archive,nominal_ex_gst
MBU 2021,MBU21,MBU,2021,2023,2,Heavy RUC revenue,Revenue,$m ex GST,1155.203234514791,757.306974069565,304.8662017048865,1062.173175774451,93.03005874033988,0.08758464331629338,J531,Forecast archive,531,forecast_archive,nominal_ex_gst
MBU 2021,MBU21,MBU,2021,2024,3,Heavy RUC revenue,Revenue,$m ex GST,1187.393942131336,1078.53586094783,78.35828612160495,1156.894147069435,30.499795061901068,0.026363514016525248,J532,Forecast archive,532,forecast_archive,nominal_ex_gst
MBU 2021,MBU21,MBU,2021,2025,4,Heavy RUC revenue,Revenue,$m ex GST,1218.603362742806,1109.95026251304,0,1109.95026251304,108.6531002297661,0.0978900621941063,J533,Forecast archive,533,forecast_archive,nominal_ex_gst
"OBU21, HYEFU21",OBU21,OBU,2021,2022,1,Heavy RUC revenue,Revenue,$m ex GST,1114.962609469587,1041.49321244348,107.8638230328003,1149.35703547628,-34.39442600669304,-0.029924927542154377,J534,Forecast archive,534,forecast_archive,nominal_ex_gst
"OBU21, HYEFU21",OBU21,OBU,2021,2023,2,Heavy RUC revenue,Revenue,$m ex GST,1156.212339641091,757.306974069565,304.8662017048865,1062.173175774451,94.03916386663991,0.08853468154858471,J535,Forecast archive,535,forecast_archive,nominal_ex_gst
"OBU21, HYEFU21",OBU21,OBU,2021,2024,3,Heavy RUC revenue,Revenue,$m ex GST,1186.175516771382,1078.53586094783,78.35828612160495,1156.894147069435,29.281369701947142,0.02531032746264704,J536,Forecast archive,536,forecast_archive,nominal_ex_gst
"OBU21, HYEFU21",OBU21,OBU,2021,2025,4,Heavy RUC revenue,Revenue,$m ex GST,1214.727479591927,1109.95026251304,0,1109.95026251304,104.77721707888713,0.09439811910279736,J537,Forecast archive,537,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU22,BEFU,2022,2022,0,Heavy RUC revenue,Revenue,$m ex GST,1063.653814450885,1041.49321244348,107.8638230328003,1149.35703547628,-85.70322102539512,-0.07456622997037705,J538,Forecast archive,538,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU22,BEFU,2022,2023,1,Heavy RUC revenue,Revenue,$m ex GST,1213.935371746437,757.306974069565,304.8662017048865,1062.173175774451,151.7621959719861,0.14287895743679777,J539,Forecast archive,539,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU22,BEFU,2022,2024,2,Heavy RUC revenue,Revenue,$m ex GST,1177.36346640098,1078.53586094783,78.35828612160495,1156.894147069435,20.469319331545194,0.01769333813590178,J540,Forecast archive,540,forecast_archive,nominal_ex_gst
MOT summary sheets,BEFU22,BEFU,2022,2025,3,Heavy RUC revenue,Revenue,$m ex GST,1200.491556671237,1109.95026251304,0,1109.95026251304,90.54129415819716,0.08157238861604708,J541,Forecast archive,541,forecast_archive,nominal_ex_gst
"OBU22, HYEFU22",HYEFU22,HYEFU,2022,2023,1,Heavy RUC revenue,Revenue,$m ex GST,937.7722258975929,757.306974069565,304.8662017048865,1062.173175774451,-124.40094987685814,-0.11711927274585426,J542,Forecast archive,542,forecast_archive,nominal_ex_gst
