release_round,release_family,release_year,FY,horizon,series,value,unit,revenue_basis,scenario,fed_path,value_status,source_sheet,source_label,source_unit,derivation,source_workbook_sheet,source_workbook_row,source_cell
MBU20,MBU,2020,2040,20,Heavy RUC net km,6217,million km,activity,MOT release round,,forecast,MBU 2020,Heavy RUC net (million km),,direct,MOT release series,11909,D11909
MBU20,MBU,2020,2041,21,Heavy RUC net km,6341,million km,activity,MOT release round,,forecast,MBU 2020,Heavy RUC net (million km),,direct,MOT release series,11910,D11910
MBU20,MBU,2020,2042,22,Heavy RUC net km,6468,million km,activity,MOT release round,,forecast,MBU 2020,Heavy RUC net (million km),,direct,MOT release series,11911,D11911
MBU20,MBU,2020,2043,23,Heavy RUC net km,6598,million km,activity,MOT release round,,forecast,MBU 2020,Heavy RUC net (million km),,direct,MOT release series,11912,D11912
MBU20,MBU,2020,2044,24,Heavy RUC net km,6731,million km,activity,MOT release round,,forecast,MBU 2020,Heavy RUC net (million km),,direct,MOT release series,11913,D11913
MBU20,MBU,2020,2045,25,Heavy RUC net km,6866,million km,activity,MOT release round,,forecast,MBU 2020,Heavy RUC net (million km),,direct,MOT release series,11914,D11914
MBU20,MBU,2020,2046,26,Heavy RUC net km,7004,million km,activity,MOT release round,,forecast,MBU 2020,Heavy RUC net (million km),,direct,MOT release series,11915,D11915
MBU20,MBU,2020,2047,27,Heavy RUC net km,7145,million km,activity,MOT release round,,forecast,MBU 2020,Heavy RUC net (million km),,direct,MOT release series,11916,D11916
MBU20,MBU,2020,2048,28,Heavy RUC net km,7288,million km,activity,MOT release round,,forecast,MBU 2020,Heavy RUC net (million km),,direct,MOT release series,11917,D11917
MBU20,MBU,2020,2049,29,Heavy RUC net km,7433,million km,activity,MOT release round,,forecast,MBU 2020,Heavy RUC net (million km),,direct,MOT release series,11918,D11918
MBU20,MBU,2020,2018,-2,Heavy RUC revenue,948,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,MBU 2020,Heavy RUC net,,direct,MOT release series,11919,D11919
MBU20,MBU,2020,2019,-1,Heavy RUC revenue,982,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,MBU 2020,Heavy RUC net,,direct,MOT release series,11920,D11920
MBU20,MBU,2020,2020,0,Heavy RUC revenue,1053,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,MBU 2020,Heavy RUC net,,direct,MOT release series,11921,D11921
MBU20,MBU,2020,2021,1,Heavy RUC revenue,1133,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11922,D11922
MBU20,MBU,2020,2022,2,Heavy RUC revenue,1164,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11923,D11923
MBU20,MBU,2020,2023,3,Heavy RUC revenue,1192,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11924,D11924
MBU20,MBU,2020,2024,4,Heavy RUC revenue,1221,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11925,D11925
MBU20,MBU,2020,2025,5,Heavy RUC revenue,1248,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11926,D11926
MBU20,MBU,2020,2026,6,Heavy RUC revenue,1276,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11927,D11927
MBU20,MBU,2020,2027,7,Heavy RUC revenue,1304,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11928,D11928
MBU20,MBU,2020,2028,8,Heavy RUC revenue,1332,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11929,D11929
MBU20,MBU,2020,2029,9,Heavy RUC revenue,1361,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11930,D11930
MBU20,MBU,2020,2030,10,Heavy RUC revenue,1389,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11931,D11931
MBU20,MBU,2020,2031,11,Heavy RUC revenue,1418,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11932,D11932
MBU20,MBU,2020,2032,12,Heavy RUC revenue,1447,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11933,D11933
MBU20,MBU,2020,2033,13,Heavy RUC revenue,1476,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11934,D11934
MBU20,MBU,2020,2034,14,Heavy RUC revenue,1505,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11935,D11935
MBU20,MBU,2020,2035,15,Heavy RUC revenue,1535,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11936,D11936
MBU20,MBU,2020,2036,16,Heavy RUC revenue,1565,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11937,D11937
MBU20,MBU,2020,2037,17,Heavy RUC revenue,1596,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11938,D11938
MBU20,MBU,2020,2038,18,Heavy RUC revenue,1627,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11939,D11939
MBU20,MBU,2020,2039,19,Heavy RUC revenue,1659,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11940,D11940
MBU20,MBU,2020,2040,20,Heavy RUC revenue,1692,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11941,D11941
MBU20,MBU,2020,2041,21,Heavy RUC revenue,1726,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11942,D11942
MBU20,MBU,2020,2042,22,Heavy RUC revenue,1761,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11943,D11943
MBU20,MBU,2020,2043,23,Heavy RUC revenue,1796,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11944,D11944
MBU20,MBU,2020,2044,24,Heavy RUC revenue,1832,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11945,D11945
MBU20,MBU,2020,2045,25,Heavy RUC revenue,1869,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11946,D11946
MBU20,MBU,2020,2046,26,Heavy RUC revenue,1907,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11947,D11947
MBU20,MBU,2020,2047,27,Heavy RUC revenue,1945,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11948,D11948
MBU20,MBU,2020,2048,28,Heavy RUC revenue,1984,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11949,D11949
MBU20,MBU,2020,2049,29,Heavy RUC revenue,2023,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,MBU 2020,Heavy RUC net,,direct,MOT release series,11950,D11950
MBU20,MBU,2020,2018,-2,Heavy conventional RUC revenue,948,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11951,D11951
MBU20,MBU,2020,2019,-1,Heavy conventional RUC revenue,982,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11952,D11952
MBU20,MBU,2020,2020,0,Heavy conventional RUC revenue,1053,$m nominal ex GST,nominal_ex_gst,MOT release round,,benchmark_or_release_value,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11953,D11953
MBU20,MBU,2020,2021,1,Heavy conventional RUC revenue,1133,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11954,D11954
MBU20,MBU,2020,2022,2,Heavy conventional RUC revenue,1164,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11955,D11955
MBU20,MBU,2020,2023,3,Heavy conventional RUC revenue,1192,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11956,D11956
MBU20,MBU,2020,2024,4,Heavy conventional RUC revenue,1221,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11957,D11957
MBU20,MBU,2020,2025,5,Heavy conventional RUC revenue,1248,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11958,D11958
MBU20,MBU,2020,2026,6,Heavy conventional RUC revenue,1276,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11959,D11959
MBU20,MBU,2020,2027,7,Heavy conventional RUC revenue,1304,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11960,D11960
MBU20,MBU,2020,2028,8,Heavy conventional RUC revenue,1332,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11961,D11961
MBU20,MBU,2020,2029,9,Heavy conventional RUC revenue,1361,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11962,D11962
MBU20,MBU,2020,2030,10,Heavy conventional RUC revenue,1389,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11963,D11963
MBU20,MBU,2020,2031,11,Heavy conventional RUC revenue,1418,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11964,D11964
MBU20,MBU,2020,2032,12,Heavy conventional RUC revenue,1447,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11965,D11965
MBU20,MBU,2020,2033,13,Heavy conventional RUC revenue,1476,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11966,D11966
MBU20,MBU,2020,2034,14,Heavy conventional RUC revenue,1505,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11967,D11967
MBU20,MBU,2020,2035,15,Heavy conventional RUC revenue,1535,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11968,D11968
MBU20,MBU,2020,2036,16,Heavy conventional RUC revenue,1565,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11969,D11969
MBU20,MBU,2020,2037,17,Heavy conventional RUC revenue,1596,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11970,D11970
MBU20,MBU,2020,2038,18,Heavy conventional RUC revenue,1627,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11971,D11971
MBU20,MBU,2020,2039,19,Heavy conventional RUC revenue,1659,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11972,D11972
MBU20,MBU,2020,2040,20,Heavy conventional RUC revenue,1692,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11973,D11973
MBU20,MBU,2020,2041,21,Heavy conventional RUC revenue,1726,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11974,D11974
MBU20,MBU,2020,2042,22,Heavy conventional RUC revenue,1761,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11975,D11975
MBU20,MBU,2020,2043,23,Heavy conventional RUC revenue,1796,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11976,D11976
MBU20,MBU,2020,2044,24,Heavy conventional RUC revenue,1832,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11977,D11977
MBU20,MBU,2020,2045,25,Heavy conventional RUC revenue,1869,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11978,D11978
MBU20,MBU,2020,2046,26,Heavy conventional RUC revenue,1907,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11979,D11979
MBU20,MBU,2020,2047,27,Heavy conventional RUC revenue,1945,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11980,D11980
MBU20,MBU,2020,2048,28,Heavy conventional RUC revenue,1984,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11981,D11981
MBU20,MBU,2020,2049,29,Heavy conventional RUC revenue,2023,$m nominal ex GST,nominal_ex_gst,MOT release round,,forecast,derived from MOT release series,Heavy RUC revenue alias,,alias,MOT release series,11982,D11982
MBU20,MBU,2020,2018,-2,Light RUC net km,11112,million km,activity,MOT release round,,benchmark_or_release_value,MBU 2020,Light RUC net (million km),,direct,MOT release series,11983,D11983
MBU20,MBU,2020,2019,-1,Light RUC net km,11898,million km,activity,MOT release round,,benchmark_or_release_value,MBU 2020,Light RUC net (million km),,direct,MOT release series,11984,D11984
MBU20,MBU,2020,2020,0,Light RUC net km,11605,million km,activity,MOT release round,,benchmark_or_release_value,MBU 2020,Light RUC net (million km),,direct,MOT release series,11985,D11985
MBU20,MBU,2020,2021,1,Light RUC net km,11823,million km,activity,MOT release round,,forecast,MBU 2020,Light RUC net (million km),,direct,MOT release series,11986,D11986
MBU20,MBU,2020,2022,2,Light RUC net km,12512,million km,activity,MOT release round,,forecast,MBU 2020,Light RUC net (million km),,direct,MOT release series,11987,D11987
MBU20,MBU,2020,2023,3,Light RUC net km,13146,million km,activity,MOT release round,,forecast,MBU 2020,Light RUC net (million km),,direct,MOT release series,11988,D11988
MBU20,MBU,2020,2024,4,Light RUC net km,13784,million km,activity,MOT release round,,forecast,MBU 2020,Light RUC net (million km),,direct,MOT release series,11989,D11989
MBU20,MBU,2020,2025,5,Light RUC net km,14377,million km,activity,MOT release round,,forecast,MBU 2020,Light RUC net (million km),,direct,MOT release series,11990,D11990
MBU20,MBU,2020,2026,6,Light RUC net km,14976,million km,activity,MOT release round,,forecast,MBU 2020,Light RUC net (million km),,direct,MOT release series,11991,D11991
