scenario_name,scenario_role,stream,period,engine,input_workbook_sha256,drivers_changed,raw_model_output,post_macro_output,replay_status,error_class,error_message,fallback_used,commit_sha,scenario_input_artifact_sha256,fitted_state_tree_sha256
current_comparison_1,comparison,LIGHT_RUC,2036Q4,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.45017e+11->1.48519e+11,4488092865.6992235,4635860581.848846,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2037Q1,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.45701e+11->1.49219e+11,4485757880.14914,4633448718.325768,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2037Q2,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.46388e+11->1.49923e+11,4511207323.112058,4659736068.653036,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2037Q3,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.47079e+11->1.5063e+11,4321521857.706711,4463805325.164443,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2037Q4,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.47773e+11->1.5134e+11,4607761463.183134,4759469194.807931,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2038Q1,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.4847e+11->1.52054e+11,4605364652.480247,4756993470.576724,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2038Q2,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.4917e+11->1.52771e+11,4631493107.677016,4783982189.200817,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2038Q3,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.49873e+11->1.53492e+11,4436750331.643699,4582827626.221009,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2038Q4,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.5058e+11->1.54216e+11,4730622637.818839,4886375498.571485,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2039Q1,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.5129e+11->1.54943e+11,4728162365.310055,4883834223.093118,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2039Q2,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.52004e+11->1.55674e+11,4754987960.661969,4911543034.7862,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2039Q3,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.52721e+11->1.56408e+11,4555052963.823935,4705025300.303166,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2039Q4,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.53441e+11->1.57146e+11,4856761615.171028,5016667524.703754,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2040Q1,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.54165e+11->1.57887e+11,4854236200.889166,5014058962.699257,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2040Q2,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.54892e+11->1.58632e+11,4881777548.621618,5042507092.482769,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2040Q3,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.55623e+11->1.5938e+11,4676511819.718218,4830483114.837277,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2040Q4,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.56357e+11->1.60132e+11,4986265897.441105,5150435656.362674,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2041Q1,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.57056e+11->1.60847e+11,4982012875.558899,5146042606.332862,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2041Q2,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.57758e+11->1.61566e+11,5008610054.985106,5173515481.645408,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2041Q3,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.58463e+11->1.62289e+11,4796412941.538653,4954331907.854669,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2041Q4,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.59171e+11->1.63014e+11,5112405085.7563,5280727900.403777,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2042Q1,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.59883e+11->1.63743e+11,5108044960.218721,5276224220.396162,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2042Q2,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.60597e+11->1.64475e+11,5135315469.074644,5304392594.098571,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2042Q3,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.61315e+11->1.6521e+11,4917750763.787699,5079664703.784703,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2042Q4,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.62036e+11->1.65948e+11,5241737256.705678,5414318254.08193,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2043Q1,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.6276e+11->1.6669e+11,5237267330.011308,5409701157.781544,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2043Q2,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.63488e+11->1.67435e+11,5265228226.185668,5438582649.383103,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2043Q3,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.64219e+11->1.68184e+11,5042160070.27772,5208170110.6982,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2043Q4,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.64953e+11->1.68935e+11,5374343290.812171,5551290260.861877,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2044Q1,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.6569e+11->1.69691e+11,5369760797.514037,5546556891.771019,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2044Q2,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.66431e+11->1.70449e+11,5398429571.372374,5576169567.496946,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2044Q3,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.67175e+11->1.71211e+11,5169718665.000849,5339928494.236204,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2044Q4,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.67922e+11->1.71976e+11,5510306118.93792,5691729582.0537815,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2045Q1,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.68673e+11->1.72745e+11,5505608223.931881,5686877011.724236,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2045Q2,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.69426e+11->1.73517e+11,5535002809.290936,5717239395.851238,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2045Q3,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.70184e+11->1.74293e+11,5300506324.32903,5475022257.359018,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2045Q4,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.70945e+11->1.75072e+11,5649710774.305655,5835724050.547168,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2046Q1,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.71709e+11->1.75854e+11,5644894571.075574,5830749276.767651,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2046Q2,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.72476e+11->1.7664e+11,5675033356.45663,5861880363.24776,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2046Q3,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.73247e+11->1.7743e+11,5434604847.058504,5613535892.038206,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2046Q4,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.74022e+11->1.78223e+11,5792644445.840853,5983363725.909749,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2047Q1,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.74799e+11->1.7902e+11,5787706954.660004,5978263670.847773,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2047Q2,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.75581e+11->1.7982e+11,5818608794.827601,6010182935.227174,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2047Q3,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.76366e+11->1.80624e+11,5572098105.724539,5755556032.2610235,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2047Q4,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.77154e+11->1.81431e+11,5939196532.869114,6134740950.885317,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2048Q1,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.77946e+11->1.82242e+11,5934134698.955827,6129512459.182345,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2048Q2,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.78741e+11->1.83057e+11,5965818926.749991,6162239870.823014,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2048Q3,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.7954e+11->1.83875e+11,5713072099.22013,5901171508.381571,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2048Q4,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.80343e+11->1.84697e+11,6089458701.202502,6289950409.326717,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2049Q1,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.81149e+11->1.85522e+11,6084269392.829454,6284590246.145263,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2049Q2,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.81959e+11->1.86352e+11,6116755831.298375,6318146280.757096,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2049Q3,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.82772e+11->1.87185e+11,5857615006.750797,6050473402.851849,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2049Q4,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.83589e+11->1.88021e+11,6243524940.650347,6449089185.600384,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2050Q1,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.84409e+11->1.88862e+11,6238204947.206336,6443594034.621831,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2050Q2,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.85234e+11->1.89706e+11,6271513922.0473,6477999687.113328,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2050Q3,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.86062e+11->1.90554e+11,6005817243.159925,6203555107.368648,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,LIGHT_RUC,2050Q4,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.86893e+11->1.91406e+11,6401491623.990772,6612256825.499294,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,HEAVY_RUC,2026Q1,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,,1020820013.7342014,1020820013.7342014,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,HEAVY_RUC,2026Q2,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.14611e+11->1.14232e+11,982720972.3701377,980383709.8875251,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,HEAVY_RUC,2026Q3,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.15377e+11->1.15061e+11,998640804.9871575,997522756.5959747,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,HEAVY_RUC,2026Q4,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.16148e+11->1.16079e+11,1068577990.631934,1069060598.5548129,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,HEAVY_RUC,2027Q1,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.16952e+11->1.17174e+11,1036857923.7237957,1038532450.9063172,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,HEAVY_RUC,2027Q2,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.17762e+11->1.18264e+11,1004178139.1028426,1007392655.7543154,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,HEAVY_RUC,2027Q3,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.18578e+11->1.19337e+11,1016505874.2660315,1020678947.4002771,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,HEAVY_RUC,2027Q4,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.194e+11->1.20378e+11,1073108731.4091339,1077745145.7479126,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,HEAVY_RUC,2028Q1,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.20139e+11->1.21384e+11,1039954659.9865216,1044869766.827462,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,HEAVY_RUC,2028Q2,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.20883e+11->1.22353e+11,1012382774.2114697,1017254986.3192185,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,HEAVY_RUC,2028Q3,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.21631e+11->1.23273e+11,1025119871.4576668,1029928164.8487518,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,HEAVY_RUC,2028Q4,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.22385e+11->1.24186e+11,1081989075.023676,1087093443.0861282,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
current_comparison_1,comparison,HEAVY_RUC,2029Q1,ensemble,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,real_gdp_sa_nzd:1.23082e+11->1.25122e+11,1048800790.433174,1054210979.1321266,replayed,,,none,f908f241829d395d9d1633f56988695ddf0f411e,db5631a4024d2f2f8cfc05da20276a486ab238e88b01def6283aa9d5c94397a8,
