metric_type,time_grain,row_type,scenario_name,scenario_role,stream,stream_label,period,target_period,june_year,horizon,horizon_scope,value,value_unit,forecast_available,bridge_status,bridge_method,rate_value,rate_unit,gap_code,gap_reason,source,quarter_count,aggregation_method,canonical_stream_key,canonical_period_key,canonical_scenario_key,canonical_join_key
revenue,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2037Q4,2037Q4,2038,48,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2037Q4,current_basecase,LIGHT_RUC|2037Q4|current_basecase
revenue,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2037Q4,2037Q4,2038,48,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2037Q4,current_comparison_1,LIGHT_RUC|2037Q4|current_comparison_1
revenue,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2038Q1,2038Q1,2038,49,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2038Q1,current_basecase,LIGHT_RUC|2038Q1|current_basecase
revenue,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2038Q1,2038Q1,2038,49,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2038Q1,current_comparison_1,LIGHT_RUC|2038Q1|current_comparison_1
revenue,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2038Q2,2038Q2,2038,50,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2038Q2,current_basecase,LIGHT_RUC|2038Q2|current_basecase
revenue,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2038Q2,2038Q2,2038,50,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2038Q2,current_comparison_1,LIGHT_RUC|2038Q2|current_comparison_1
revenue,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2038Q3,2038Q3,2039,51,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2038Q3,current_basecase,LIGHT_RUC|2038Q3|current_basecase
revenue,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2038Q3,2038Q3,2039,51,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2038Q3,current_comparison_1,LIGHT_RUC|2038Q3|current_comparison_1
revenue,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2038Q4,2038Q4,2039,52,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2038Q4,current_basecase,LIGHT_RUC|2038Q4|current_basecase
revenue,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2038Q4,2038Q4,2039,52,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2038Q4,current_comparison_1,LIGHT_RUC|2038Q4|current_comparison_1
revenue,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2039Q1,2039Q1,2039,53,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2039Q1,current_basecase,LIGHT_RUC|2039Q1|current_basecase
revenue,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2039Q1,2039Q1,2039,53,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2039Q1,current_comparison_1,LIGHT_RUC|2039Q1|current_comparison_1
revenue,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2039Q2,2039Q2,2039,54,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2039Q2,current_basecase,LIGHT_RUC|2039Q2|current_basecase
revenue,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2039Q2,2039Q2,2039,54,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2039Q2,current_comparison_1,LIGHT_RUC|2039Q2|current_comparison_1
revenue,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2039Q3,2039Q3,2040,55,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2039Q3,current_basecase,LIGHT_RUC|2039Q3|current_basecase
revenue,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2039Q3,2039Q3,2040,55,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2039Q3,current_comparison_1,LIGHT_RUC|2039Q3|current_comparison_1
revenue,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2039Q4,2039Q4,2040,56,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2039Q4,current_basecase,LIGHT_RUC|2039Q4|current_basecase
revenue,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2039Q4,2039Q4,2040,56,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2039Q4,current_comparison_1,LIGHT_RUC|2039Q4|current_comparison_1
revenue,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2040Q1,2040Q1,2040,57,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2040Q1,current_basecase,LIGHT_RUC|2040Q1|current_basecase
revenue,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2040Q1,2040Q1,2040,57,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2040Q1,current_comparison_1,LIGHT_RUC|2040Q1|current_comparison_1
revenue,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2040Q2,2040Q2,2040,58,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2040Q2,current_basecase,LIGHT_RUC|2040Q2|current_basecase
revenue,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2040Q2,2040Q2,2040,58,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2040Q2,current_comparison_1,LIGHT_RUC|2040Q2|current_comparison_1
revenue,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2040Q3,2040Q3,2041,59,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2040Q3,current_basecase,LIGHT_RUC|2040Q3|current_basecase
revenue,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2040Q3,2040Q3,2041,59,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2040Q3,current_comparison_1,LIGHT_RUC|2040Q3|current_comparison_1
revenue,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2040Q4,2040Q4,2041,60,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2040Q4,current_basecase,LIGHT_RUC|2040Q4|current_basecase
revenue,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2040Q4,2040Q4,2041,60,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2040Q4,current_comparison_1,LIGHT_RUC|2040Q4|current_comparison_1
revenue,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2041Q1,2041Q1,2041,61,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2041Q1,current_basecase,LIGHT_RUC|2041Q1|current_basecase
revenue,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2041Q1,2041Q1,2041,61,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2041Q1,current_comparison_1,LIGHT_RUC|2041Q1|current_comparison_1
revenue,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2041Q2,2041Q2,2041,62,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2041Q2,current_basecase,LIGHT_RUC|2041Q2|current_basecase
revenue,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2041Q2,2041Q2,2041,62,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2041Q2,current_comparison_1,LIGHT_RUC|2041Q2|current_comparison_1
revenue,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2041Q3,2041Q3,2042,63,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2041Q3,current_basecase,LIGHT_RUC|2041Q3|current_basecase
revenue,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2041Q3,2041Q3,2042,63,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2041Q3,current_comparison_1,LIGHT_RUC|2041Q3|current_comparison_1
revenue,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2041Q4,2041Q4,2042,64,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2041Q4,current_basecase,LIGHT_RUC|2041Q4|current_basecase
revenue,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2041Q4,2041Q4,2042,64,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2041Q4,current_comparison_1,LIGHT_RUC|2041Q4|current_comparison_1
revenue,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2042Q1,2042Q1,2042,65,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2042Q1,current_basecase,LIGHT_RUC|2042Q1|current_basecase
revenue,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2042Q1,2042Q1,2042,65,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2042Q1,current_comparison_1,LIGHT_RUC|2042Q1|current_comparison_1
revenue,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2042Q2,2042Q2,2042,66,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2042Q2,current_basecase,LIGHT_RUC|2042Q2|current_basecase
revenue,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2042Q2,2042Q2,2042,66,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2042Q2,current_comparison_1,LIGHT_RUC|2042Q2|current_comparison_1
revenue,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2042Q3,2042Q3,2043,67,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2042Q3,current_basecase,LIGHT_RUC|2042Q3|current_basecase
revenue,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2042Q3,2042Q3,2043,67,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2042Q3,current_comparison_1,LIGHT_RUC|2042Q3|current_comparison_1
revenue,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2042Q4,2042Q4,2043,68,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2042Q4,current_basecase,LIGHT_RUC|2042Q4|current_basecase
revenue,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2042Q4,2042Q4,2043,68,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2042Q4,current_comparison_1,LIGHT_RUC|2042Q4|current_comparison_1
revenue,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2043Q1,2043Q1,2043,69,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2043Q1,current_basecase,LIGHT_RUC|2043Q1|current_basecase
revenue,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2043Q1,2043Q1,2043,69,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2043Q1,current_comparison_1,LIGHT_RUC|2043Q1|current_comparison_1
revenue,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2043Q2,2043Q2,2043,70,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2043Q2,current_basecase,LIGHT_RUC|2043Q2|current_basecase
revenue,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2043Q2,2043Q2,2043,70,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2043Q2,current_comparison_1,LIGHT_RUC|2043Q2|current_comparison_1
revenue,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2043Q3,2043Q3,2044,71,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2043Q3,current_basecase,LIGHT_RUC|2043Q3|current_basecase
revenue,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2043Q3,2043Q3,2044,71,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2043Q3,current_comparison_1,LIGHT_RUC|2043Q3|current_comparison_1
revenue,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2043Q4,2043Q4,2044,72,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2043Q4,current_basecase,LIGHT_RUC|2043Q4|current_basecase
revenue,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2043Q4,2043Q4,2044,72,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2043Q4,current_comparison_1,LIGHT_RUC|2043Q4|current_comparison_1
revenue,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2044Q1,2044Q1,2044,73,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2044Q1,current_basecase,LIGHT_RUC|2044Q1|current_basecase
revenue,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2044Q1,2044Q1,2044,73,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2044Q1,current_comparison_1,LIGHT_RUC|2044Q1|current_comparison_1
revenue,quarterly,future_forecast,current_basecase,basecase,LIGHT_RUC,Light RUC volume,2044Q2,2044Q2,2044,74,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2044Q2,current_basecase,LIGHT_RUC|2044Q2|current_basecase
revenue,quarterly,future_forecast,current_comparison_1,comparison,LIGHT_RUC,Light RUC volume,2044Q2,2044Q2,2044,74,H13+,,nominal NZD,False,nominal_rate_missing,activity_forecast_times_reviewed_nominal_effective_rate,,"NZD/1,000km",future_nominal_rate_missing,Future Light RUC volume revenue requires light_ruc_nominal_rate_nzd_per_1000km in the reviewed workbook.,forecast_scenario_comparison.parquet; forecast_assumptions.parquet,,,LIGHT_RUC,2044Q2,current_comparison_1,LIGHT_RUC|2044Q2|current_comparison_1
