scenario_name,fy,series_id,transition_schedule_id,long_run_shape_vintage_id,anchor_fy,current_fy2030_anchor_level,current_growth_index,structural_growth_index,transition_weight_w,model_weight,hybrid_growth_index,hybrid_level,recomputed_hybrid_index,official_level_same_fy,official_level_anchor_fy,hybrid_over_official_ratio,anchor_over_official_anchor_ratio,official_level_substituted,construction
current_basecase,2049,light_petrol_vkt,balanced_structural,BEFU26,2030,33786.86651454969,1.068598701100091,0.3224088498224069,1.0,0.0,0.322408849822407,10893.184772059163,0.3224088498224069,10604.3335858314,32890.9507033464,1.0272389758290612,1.027238975829061,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2049,light_ruc_total_pool,balanced_structural,BEFU26,2030,19291.158087465952,2.645400864064567,2.5337340676382296,1.0,0.0,2.5337340676382296,48878.66445040724,2.5337340676382296,48653.11723238819,19202.14037211065,1.004635822550521,1.004635822550521,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2049,heavy_ruc_net_km,balanced_structural,BEFU26,2030,4205.391223564057,1.12371730546674,0.8388100343206689,1.0,0.0,0.8388100343206689,3527.524356569607,0.8388100343206689,3761.76711385857,4484.64725020264,0.9377306595014883,0.9377306595014883,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2050,light_petrol_vkt,balanced_structural,BEFU26,2030,33786.86651454969,1.0713530572071375,0.29185840595858037,1.0,0.0,0.29185840595858037,9860.981003271809,0.29185840595858037,9599.50044274093,32890.9507033464,1.0272389758290608,1.027238975829061,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2050,light_ruc_total_pool,balanced_structural,BEFU26,2030,19291.158087465952,2.719416651348101,2.608129816269767,1.0,0.0,2.608129816269767,50313.8445982936,2.608129816269767,50081.67484069922,19202.14037211065,1.0046358225505212,1.004635822550521,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_basecase,2050,heavy_ruc_net_km,balanced_structural,BEFU26,2030,4205.391223564057,1.1307340272997255,0.8233910557709903,1.0,0.0,0.8233910557709903,3462.6815195004656,0.8233910557709903,3692.61843410482,4484.64725020264,0.9377306595014882,0.9377306595014883,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_comparison_1,2031,light_petrol_vkt,balanced_structural,BEFU26,2030,34667.67227539205,1.0145023054380036,0.9920332264234568,0.01274074074074074,0.9872592592592593,1.0142128562598056,35160.39891830424,1.0142128562598054,32628.9159463756,32890.9507033464,1.0775840354637904,1.0540185532510278,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_comparison_1,2031,light_ruc_total_pool,balanced_structural,BEFU26,2030,19718.636295565673,1.0438118332365818,1.0396766188971067,0.01274074074074074,0.9872592592592593,1.0437590442401588,20581.504973578933,1.0437590442401588,19964.016377663633,19202.14037211065,1.0309300786091402,1.0268978308379197,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_comparison_1,2031,heavy_ruc_net_km,balanced_structural,BEFU26,2030,4210.847871284816,1.009610810890844,1.001353103742018,0.01274074074074074,0.9872592592592593,1.0095051744924883,4250.872715062702,1.0095051744924883,4490.71544317852,4484.64725020264,0.9465914215339242,0.9389473990612189,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
current_comparison_1,2032,light_petrol_vkt,balanced_structural,BEFU26,2030,34667.67227539205,1.0276951714398037,0.9813637574786995,0.04859259259259259,0.9514074074074074,1.0253940602735845,35548.02523469823,1.0253940602735845,32277.9869692827,32890.9507033464,1.1013086184255374,1.0540185532510278,False,current_fy2030_anchor x (current_index**(1-w) * structural_index**w)
