workbook_role,workbook,sheet,cell,formula,cached_value,cached_value_available
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AB85,=AB20/10^6,2491.15158825,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AC85,=AC20/10^6,3057.03463355,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AD85,=AD20/10^6,3693.9264554799993,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AE85,=AE20/10^6,4360.36804117,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AF85,=AF20/10^6,5076.61941062,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AG85,=AG20/10^6,5876.8942516100005,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AH85,=AH20/10^6,6781.868706870001,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AI85,=AI20/10^6,7861.426007280001,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AJ85,=AJ20/10^6,9073.735641649997,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AK85,=AK20/10^6,10422.12781899,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AL85,=AL20/10^6,11921.817420259998,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AM85,=AM20/10^6,13576.039673720003,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AN85,=AN20/10^6,15492.07233959,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AO85,=AO20/10^6,17485.565619130004,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AP85,=AP20/10^6,19572.633137119996,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AQ85,=AQ20/10^6,21655.853736840003,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AR85,=AR20/10^6,23643.020343400003,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AS85,=AS20/10^6,25351.662643409996,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AT85,=AT20/10^6,27074.25125177,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AU85,=AU20/10^6,28786.724595250005,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AV85,=AV20/10^6,30468.93370770001,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AW85,=AW20/10^6,32193.97580061999,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AX85,=AX20/10^6,33520.26725651,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AY85,=AY20/10^6,34730.61881332999,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,B86,=B21/10^6,28797.88328909,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,C86,=C21/10^6,29794.24648076,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,D86,=D21/10^6,30745.997416289993,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,E86,=E21/10^6,31540.549014969998,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,F86,=F21/10^6,31722.491737029995,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,G86,=G21/10^6,31531.46776036,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,H86,=H21/10^6,31891.99093029,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,I86,=I21/10^6,31197.86024668,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,J86,=J21/10^6,31285.204727219992,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,K86,=K21/10^6,31218.31524203,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,L86,=L21/10^6,30736.941021090002,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,M86,=M21/10^6,30705.72694414,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,N86,=N21/10^6,30992.23083481999,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,O86,=O21/10^6,31548.103493200004,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,P86,=P21/10^6,32550.464024959994,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,Q86,=Q21/10^6,33861.04420383,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,R86,=R21/10^6,34645.08133712,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,S86,=S21/10^6,35080.618671280004,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,T86,=T21/10^6,34275.22689742,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,U86,=U21/10^6,32490.99120593,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,V86,=V21/10^6,32499.54752542,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,W86,=W21/10^6,32701.594926380007,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,X86,=X21/10^6,33695.62096634,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,Y86,=Y21/10^6,33668.13716709,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,Z86,=Z21/10^6,33845.15730128,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AA86,=AA21/10^6,33907.43109682,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AB86,=AB21/10^6,33802.667952710006,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AC86,=AC21/10^6,33515.072164159996,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AD86,=AD21/10^6,33249.78280385,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AE86,=AE21/10^6,32935.61172558,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AF86,=AF21/10^6,32602.10506870001,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AG86,=AG21/10^6,32091.283815109997,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AH86,=AH21/10^6,31465.445188440004,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AI86,=AI21/10^6,30745.461671729998,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AJ86,=AJ21/10^6,29855.184341070002,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AK86,=AK21/10^6,28820.129303,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AL86,=AL21/10^6,27615.67974904,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AM86,=AM21/10^6,26241.162952119997,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AN86,=AN21/10^6,24740.03912496,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AO86,=AO21/10^6,23140.093971880004,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AP86,=AP21/10^6,21465.01742197,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AQ86,=AQ21/10^6,19702.319888320002,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AR86,=AR21/10^6,17987.219796940008,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AS86,=AS21/10^6,16360.573771550002,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AT86,=AT21/10^6,14861.774859640002,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AU86,=AU21/10^6,13484.970462939995,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AV86,=AV21/10^6,12232.43648734,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AW86,=AW21/10^6,11106.962918569998,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AX86,=AX21/10^6,10064.20044311,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AY86,=AY21/10^6,9132.70414439,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,B87,=B22/10^6,5181.838612850001,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,C87,=C22/10^6,5279.18025976,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,D87,=D22/10^6,5394.955823470002,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,E87,=E22/10^6,5559.46862214,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,F87,=F22/10^6,5661.914571189999,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,G87,=G22/10^6,5755.868970160001,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,H87,=H22/10^6,5933.392863579999,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,I87,=I22/10^6,6022.77034043,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,J87,=J22/10^6,6016.8040778099985,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,K87,=K22/10^6,6053.285434390002,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,L87,=L22/10^6,6077.7632266499995,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,M87,=M22/10^6,6182.9153833,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,N87,=N22/10^6,6443.826953260001,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,O87,=O22/10^6,6804.347909360002,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,P87,=P22/10^6,7239.102364069999,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,Q87,=Q22/10^6,7806.75126664,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,R87,=R22/10^6,8395.023402079996,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,S87,=S22/10^6,8959.982026960002,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,T87,=T22/10^6,9259.67987788,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,U87,=U22/10^6,9292.162166310003,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,V87,=V22/10^6,9634.722695990002,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,W87,=W22/10^6,10072.354608630001,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,X87,=X22/10^6,10491.906665400002,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,Y87,=Y22/10^6,10711.48343454,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,Z87,=Z22/10^6,10889.969938829998,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AA87,=AA22/10^6,11041.741655990005,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AB87,=AB22/10^6,11176.953056130007,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AC87,=AC22/10^6,11297.094235250004,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AD87,=AD22/10^6,11459.101035630003,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AE87,=AE22/10^6,11612.166041039998,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AF87,=AF22/10^6,11761.82410638,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AG87,=AG22/10^6,11893.368396930004,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AH87,=AH22/10^6,12012.854617700004,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AI87,=AI22/10^6,12134.605109669998,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AJ87,=AJ22/10^6,12251.892092439999,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AK87,=AK22/10^6,12363.36128474,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AL87,=AL22/10^6,12465.22068217,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AM87,=AM22/10^6,12561.393055610002,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AN87,=AN22/10^6,12658.876676530002,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AO87,=AO22/10^6,12768.232862009998,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AP87,=AP22/10^6,12882.66498059,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AQ87,=AQ22/10^6,12985.13687526,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AR87,=AR22/10^6,13074.302532839994,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AS87,=AS22/10^6,13175.018936110004,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AT87,=AT22/10^6,13270.998923619998,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AU87,=AU22/10^6,13367.197306119999,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AV87,=AV22/10^6,13463.581201140003,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AW87,=AW22/10^6,13553.492724020005,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AX87,=AX22/10^6,13643.898467120001,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AY87,=AY22/10^6,13728.562069360001,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,B88,=B23/10^6,0.12657904,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,C88,=C23/10^6,0.07140010000000001,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,D88,=D23/10^6,0.0578802,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,E88,=E23/10^6,0.05180311,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,F88,=F23/10^6,0.05344056,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,G88,=G23/10^6,0.08217171,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,H88,=H23/10^6,0.07730722,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,I88,=I23/10^6,0.06635669999999999,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,J88,=J23/10^6,0.0602569,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,K88,=K23/10^6,0.04772206,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,L88,=L23/10^6,0.05811158,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,M88,=M23/10^6,0.05626718,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,N88,=N23/10^6,0.05501645,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,O88,=O23/10^6,0.06574527000000001,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,P88,=P23/10^6,0.08375732,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,Q88,=Q23/10^6,0.9000282200000002,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,R88,=R23/10^6,4.13674538,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,S88,=S23/10^6,5.77130178,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,T88,=T23/10^6,6.408016099999999,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,U88,=U23/10^6,7.372577070000001,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,V88,=V23/10^6,8.647595999999998,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,W88,=W23/10^6,12.580754800000001,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,X88,=X23/10^6,23.303062340000004,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,Y88,=Y23/10^6,38.06318922,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,Z88,=Z23/10^6,66.64380431,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AA88,=AA23/10^6,129.34257156,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AB88,=AB23/10^6,241.48777519,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AC88,=AC23/10^6,401.0581044499999,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AD88,=AD23/10^6,596.57310766,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AE88,=AE23/10^6,809.07934472,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AF88,=AF23/10^6,1043.1510506499997,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AG88,=AG23/10^6,1295.0879364200002,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AH88,=AH23/10^6,1562.7559191199998,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AI88,=AI23/10^6,1855.7107622299995,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AJ88,=AJ23/10^6,2167.34370164,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AK88,=AK23/10^6,2503.1644470499996,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AL88,=AL23/10^6,2878.72570303,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AM88,=AM23/10^6,3298.8717946,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AN88,=AN23/10^6,3757.3505383,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AO88,=AO23/10^6,4248.6096398499985,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AP88,=AP23/10^6,4722.34821281,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AQ88,=AQ23/10^6,5160.99505099,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AR88,=AR23/10^6,5583.244952419999,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AS88,=AS23/10^6,5995.542612710002,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AT88,=AT23/10^6,6395.350377819999,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AU88,=AU23/10^6,6788.881727289999,True
mbu26_vs_vfm_structural,MBU26 v VFM202405_outputs_summary_V3 (1).xlsx,VKT by vehicle type,AV88,=AV23/10^6,7179.6078974,True
