candidate_id,scenario_name,scenario_role,fy,series_id,value,unit,long_run_transition_schedule_id,long_run_shape_vintage_id,fleet_composition_scenario
unblended_current,current_comparison_1,comparison,2038,total_ruc_net_revenue,5618.182442907828,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2038,net_fed_revenue,3812.393482095541,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2038,net_mvr_revenue,451.95882835361306,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2038,total_nltf_net_revenue,9900.092653049805,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2039,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2039,total_ruc_net_revenue,6065.700697554667,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2039,net_fed_revenue,3939.9714006268205,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2039,net_mvr_revenue,449.51528277587994,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2039,total_nltf_net_revenue,10472.745280650191,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2040,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2040,total_ruc_net_revenue,6560.943937237249,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2040,net_fed_revenue,4067.932339677619,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2040,net_mvr_revenue,447.23463984016297,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2040,total_nltf_net_revenue,11093.668816447856,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2041,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2041,total_ruc_net_revenue,7096.459392992864,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2041,net_fed_revenue,4192.938321178589,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2041,net_mvr_revenue,445.10163109253966,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2041,total_nltf_net_revenue,11752.057244956817,$m nominal ex GST,unblended_current,BEFU26,Base_EV
unblended_current,current_comparison_1,comparison,2042,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,BEFU26,Base_EV
