candidate_id,scenario_name,scenario_role,fy,series_id,value,unit,long_run_transition_schedule_id,long_run_shape_vintage_id,fleet_composition_scenario
unblended_current,current_basecase,basecase,2043,light_petrol_vkt,35520.03175142598,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2043,ped_volume,2708.450672159942,million litres,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2043,heavy_ruc_net_km,4558.856019389018,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2043,light_ruc_net_km,9132.405085672706,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2043,light_bev_ruc_net_km,26639.066223302434,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2043,phev_ruc_net_km,3972.095244110258,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2043,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2043,total_ruc_net_revenue,8119.993306062913,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2043,net_fed_revenue,3914.44671237399,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2043,net_mvr_revenue,441.22511139198986,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2043,total_nltf_net_revenue,12493.22302952172,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2044,ped_vkt_per_capita,5895.959663872156,km/person,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2044,light_petrol_vkt,35609.99260404987,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2044,ped_volume,2684.281487771019,million litres,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2044,heavy_ruc_net_km,4585.482987228015,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2044,light_ruc_net_km,8671.836942368514,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2044,light_bev_ruc_net_km,29239.484533814353,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2044,phev_ruc_net_km,3851.0778956766544,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2044,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2044,total_ruc_net_revenue,8694.334690502412,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2044,net_fed_revenue,3992.7543872179203,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2044,net_mvr_revenue,439.4582527608978,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2044,total_nltf_net_revenue,13144.105230174055,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2045,ped_vkt_per_capita,5882.29328706435,km/person,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2045,light_petrol_vkt,35722.88617820048,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2045,ped_volume,2661.6606682715005,million litres,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2045,heavy_ruc_net_km,4612.571051808469,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2045,light_ruc_net_km,8238.50872385256,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2045,light_bev_ruc_net_km,31688.049353853752,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2045,phev_ruc_net_km,3722.0952651595435,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2045,tuc_net_revenue,17.5578996928248,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2045,total_ruc_net_revenue,9272.937913906948,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2045,net_fed_revenue,4071.2224058062566,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2045,net_mvr_revenue,437.7920517365987,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2045,total_nltf_net_revenue,13799.510271142628,$m nominal ex GST,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2046,ped_vkt_per_capita,5868.752653606149,km/person,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2046,light_petrol_vkt,35836.64314021808,million km,unblended_current,PREBU26,Base_EV
unblended_current,current_basecase,basecase,2046,ped_volume,2638.905172599185,million litres,unblended_current,PREBU26,Base_EV
