engine,series_id,FY,reference_policy_state,central_changes_under_policy,rate_changes_under_policy,activity_changes_under_policy,band_should_change,reason,central_published,central_delayed_6m,central_off
ar1,net_fed_revenue,2035,published,True,False,False,True,central moves through a governed identity term,3011.457632632848,3011.457632632848,2687.6997782547624
ar1,net_fed_revenue,2036,published,True,False,False,True,central moves through a governed identity term,3030.147197776151,3030.147197776151,2715.499926919855
ar1,net_fed_revenue,2037,published,True,False,False,True,central moves through a governed identity term,3016.877285100815,3016.877285100815,2713.964040441098
ar1,net_fed_revenue,2038,published,True,False,False,True,central moves through a governed identity term,2964.79796989233,2964.79796989233,2676.663402970028
ar1,net_fed_revenue,2039,published,True,False,False,True,central moves through a governed identity term,2870.7507655139643,2870.7507655139643,2600.4408353158888
ar1,net_fed_revenue,2040,published,True,False,False,True,central moves through a governed identity term,2736.5878143416403,2736.5878143416403,2486.697366176168
ar1,net_fed_revenue,2041,published,True,False,False,True,central moves through a governed identity term,2568.6212852545154,2568.6212852545154,2340.967133678478
ar1,net_fed_revenue,2042,published,True,False,False,True,central moves through a governed identity term,2363.9442394610687,2363.9442394610687,2160.4763669675726
ar1,net_fed_revenue,2043,published,True,False,False,True,central moves through a governed identity term,2150.3243531440726,2150.3243531440726,1970.4950514374518
ar1,net_fed_revenue,2044,published,True,False,False,True,central moves through a governed identity term,1952.0377458210764,1952.0377458210764,1793.3522624670413
ar1,net_fed_revenue,2045,published,True,False,False,True,central moves through a governed identity term,1785.2884026204167,1785.2884026204167,1644.1729475389677
ar1,net_fed_revenue,2046,published,True,False,False,True,central moves through a governed identity term,1643.7729965352617,1643.7729965352617,1517.3968546765266
ar1,net_fed_revenue,2047,published,True,False,False,True,central moves through a governed identity term,1511.4827822693103,1511.4827822693103,1398.4110472622099
ar1,net_fed_revenue,2048,published,True,False,False,True,central moves through a governed identity term,1390.1662890583802,1390.1662890583802,1288.937381576392
ar1,net_fed_revenue,2049,published,True,False,False,True,central moves through a governed identity term,1277.4271781191733,1277.4271781191733,1186.8545531019047
ar1,net_fed_revenue,2050,published,True,False,False,True,central moves through a governed identity term,1172.7816832470762,1172.7816832470762,1091.7975983785213
ar1,net_mvr_revenue,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,286.79349111,286.79349111,286.79349111
ar1,net_mvr_revenue,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,393.8747745212369,393.8747745212369,393.8747745212369
ar1,net_mvr_revenue,2027,published,False,False,False,False,not priced by the fuel rate and no activity response,484.04699017200664,484.04699017200664,484.04699017200664
ar1,net_mvr_revenue,2028,published,False,False,False,False,not priced by the fuel rate and no activity response,490.25051027658566,490.25051027658566,490.25051027658566
ar1,net_mvr_revenue,2029,published,False,False,False,False,not priced by the fuel rate and no activity response,484.84310999369575,484.84310999369575,484.84310999369575
ar1,net_mvr_revenue,2030,published,False,False,False,False,not priced by the fuel rate and no activity response,479.8837182888595,479.8837182888595,479.8837182888595
ar1,net_mvr_revenue,2031,published,False,False,False,False,not priced by the fuel rate and no activity response,475.3303381823711,475.3303381823711,475.3303381823711
ar1,net_mvr_revenue,2032,published,False,False,False,False,not priced by the fuel rate and no activity response,471.1439933001107,471.1439933001107,471.1439933001107
ar1,net_mvr_revenue,2033,published,False,False,False,False,not priced by the fuel rate and no activity response,467.289031338095,467.289031338095,467.289031338095
ar1,net_mvr_revenue,2034,published,False,False,False,False,not priced by the fuel rate and no activity response,463.73311806128567,463.73311806128567,463.73311806128567
ar1,net_mvr_revenue,2035,published,False,False,False,False,not priced by the fuel rate and no activity response,460.4470773903571,460.4470773903571,460.4470773903571
ar1,net_mvr_revenue,2036,published,False,False,False,False,not priced by the fuel rate and no activity response,457.4046614102953,457.4046614102953,457.4046614102953
ar1,net_mvr_revenue,2037,published,False,False,False,False,not priced by the fuel rate and no activity response,454.58229627546916,454.58229627546916,454.58229627546916
ar1,net_mvr_revenue,2038,published,False,False,False,False,not priced by the fuel rate and no activity response,451.95882835361306,451.95882835361306,451.95882835361306
ar1,net_mvr_revenue,2039,published,False,False,False,False,not priced by the fuel rate and no activity response,449.51528277587994,449.51528277587994,449.51528277587994
ar1,net_mvr_revenue,2040,published,False,False,False,False,not priced by the fuel rate and no activity response,447.23463984016297,447.23463984016297,447.23463984016297
ar1,net_mvr_revenue,2041,published,False,False,False,False,not priced by the fuel rate and no activity response,445.10163109253966,445.10163109253966,445.10163109253966
ar1,net_mvr_revenue,2042,published,False,False,False,False,not priced by the fuel rate and no activity response,443.1025550242281,443.1025550242281,443.1025550242281
ar1,net_mvr_revenue,2043,published,False,False,False,False,not priced by the fuel rate and no activity response,441.22511139198986,441.22511139198986,441.22511139198986
ar1,net_mvr_revenue,2044,published,False,False,False,False,not priced by the fuel rate and no activity response,439.4582527608978,439.4582527608978,439.4582527608978
ar1,net_mvr_revenue,2045,published,False,False,False,False,not priced by the fuel rate and no activity response,437.7920517365987,437.7920517365987,437.7920517365987
ar1,net_mvr_revenue,2046,published,False,False,False,False,not priced by the fuel rate and no activity response,436.21758236479513,436.21758236479513,436.21758236479513
ar1,net_mvr_revenue,2047,published,False,False,False,False,not priced by the fuel rate and no activity response,434.7268142558745,434.7268142558745,434.7268142558745
ar1,net_mvr_revenue,2048,published,False,False,False,False,not priced by the fuel rate and no activity response,433.3125181025614,433.3125181025614,433.3125181025614
ar1,net_mvr_revenue,2049,published,False,False,False,False,not priced by the fuel rate and no activity response,431.96818137790393,431.96818137790393,431.96818137790393
ar1,net_mvr_revenue,2050,published,False,False,False,False,not priced by the fuel rate and no activity response,430.68793311893774,430.68793311893774,430.68793311893774
ar1,ped_vkt_per_capita,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,5973.0514101063,5973.0514101063,5973.0514101063
ar1,ped_vkt_per_capita,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,6142.76079767832,6142.76079767832,6142.76079767832
ar1,ped_vkt_per_capita,2027,published,True,False,True,True,activity responded inside the fixed-finalist replay window,5961.306920442689,5979.204054116386,5979.204054116386
ar1,ped_vkt_per_capita,2028,published,True,False,True,True,activity responded inside the fixed-finalist replay window,5916.055674224165,5916.055674224165,5951.5046760820915
ar1,ped_vkt_per_capita,2029,published,True,False,True,True,activity responded inside the fixed-finalist replay window,5902.064077713241,5902.064077713241,5936.945716563897
ar1,ped_vkt_per_capita,2030,published,True,False,True,True,activity responded inside the fixed-finalist replay window,5888.384227680278,5888.384227680278,5922.715662904003
ar1,ped_vkt_per_capita,2031,published,False,False,False,False,not priced by the fuel rate and no activity response,5865.077484201897,5865.077484201897,5865.077484201897
ar1,ped_vkt_per_capita,2032,published,False,False,False,False,not priced by the fuel rate and no activity response,5825.52096871957,5825.52096871957,5825.52096871957
ar1,ped_vkt_per_capita,2033,published,False,False,False,False,not priced by the fuel rate and no activity response,5770.886073040316,5770.886073040316,5770.886073040316
ar1,ped_vkt_per_capita,2034,published,False,False,False,False,not priced by the fuel rate and no activity response,5698.201578261929,5698.201578261929,5698.201578261929
ar1,ped_vkt_per_capita,2035,published,False,False,False,False,not priced by the fuel rate and no activity response,5599.687448835718,5599.687448835718,5599.687448835718
ar1,ped_vkt_per_capita,2036,published,False,False,False,False,not priced by the fuel rate and no activity response,5464.164898051314,5464.164898051314,5464.164898051314
ar1,ped_vkt_per_capita,2037,published,False,False,False,False,not priced by the fuel rate and no activity response,5282.295459614382,5282.295459614382,5282.295459614382
ar1,ped_vkt_per_capita,2038,published,False,False,False,False,not priced by the fuel rate and no activity response,5046.073708935011,5046.073708935011,5046.073708935011
ar1,ped_vkt_per_capita,2039,published,False,False,False,False,not priced by the fuel rate and no activity response,4754.718135831377,4754.718135831377,4754.718135831377
ar1,ped_vkt_per_capita,2040,published,False,False,False,False,not priced by the fuel rate and no activity response,4415.39171672045,4415.39171672045,4415.39171672045
ar1,ped_vkt_per_capita,2041,published,False,False,False,False,not priced by the fuel rate and no activity response,4041.882896110227,4041.882896110227,4041.882896110227
ar1,ped_vkt_per_capita,2042,published,False,False,False,False,not priced by the fuel rate and no activity response,3633.042633209116,3633.042633209116,3633.042633209116
ar1,ped_vkt_per_capita,2043,published,False,False,False,False,not priced by the fuel rate and no activity response,3229.883309866362,3229.883309866362,3229.883309866362
ar1,ped_vkt_per_capita,2044,published,False,False,False,False,not priced by the fuel rate and no activity response,2867.2985214553355,2867.2985214553355,2867.2985214553355
ar1,ped_vkt_per_capita,2045,published,False,False,False,False,not priced by the fuel rate and no activity response,2565.536767265806,2565.536767265806,2565.536767265806
ar1,ped_vkt_per_capita,2046,published,False,False,False,False,not priced by the fuel rate and no activity response,2312.0454377670126,2312.0454377670126,2312.0454377670126
ar1,ped_vkt_per_capita,2047,published,False,False,False,False,not priced by the fuel rate and no activity response,2081.9685060319844,2081.9685060319844,2081.9685060319844
ar1,ped_vkt_per_capita,2048,published,False,False,False,False,not priced by the fuel rate and no activity response,1876.1862765471712,1876.1862765471712,1876.1862765471712
ar1,ped_vkt_per_capita,2049,published,False,False,False,False,not priced by the fuel rate and no activity response,1689.98541977273,1689.98541977273,1689.98541977273
ar1,ped_vkt_per_capita,2050,published,False,False,False,False,not priced by the fuel rate and no activity response,1521.479603481342,1521.479603481342,1521.479603481342
ar1,ped_volume,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,2894.27382723066,2894.27382723066,2894.27382723066
ar1,ped_volume,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,3051.1490748223814,3051.1490748223814,3051.1490748223814
ar1,ped_volume,2027,published,True,False,True,True,activity responded inside the fixed-finalist replay window,2907.8955300078983,2916.6508572492858,2916.6508572492858
ar1,ped_volume,2028,published,True,False,True,True,activity responded inside the fixed-finalist replay window,2891.724898424629,2891.724898424629,2909.0518898045993
ar1,ped_volume,2029,published,True,False,True,True,activity responded inside the fixed-finalist replay window,2890.6742500973783,2890.6742500973783,2907.758136778461
ar1,ped_volume,2030,published,True,False,True,True,activity responded inside the fixed-finalist replay window,2889.4008279080367,2889.4008279080367,2906.246883652928
ar1,ped_volume,2031,published,False,False,False,False,not priced by the fuel rate and no activity response,2871.3369471624433,2871.3369471624433,2871.3369471624433
ar1,ped_volume,2032,published,False,False,False,False,not priced by the fuel rate and no activity response,2841.920638641156,2841.920638641156,2841.920638641156
ar1,ped_volume,2033,published,False,False,False,False,not priced by the fuel rate and no activity response,2804.8049329116125,2804.8049329116125,2804.8049329116125
ar1,ped_volume,2034,published,False,False,False,False,not priced by the fuel rate and no activity response,2758.8924261122584,2758.8924261122584,2758.8924261122584
ar1,ped_volume,2035,published,False,False,False,False,not priced by the fuel rate and no activity response,2700.5477626835714,2700.5477626835714,2700.5477626835714
ar1,ped_volume,2036,published,False,False,False,False,not priced by the fuel rate and no activity response,2624.5540358479034,2624.5540358479034,2624.5540358479034
ar1,ped_volume,2037,published,False,False,False,False,not priced by the fuel rate and no activity response,2526.6774970584042,2526.6774970584042,2526.6774970584042
ar1,ped_volume,2038,published,False,False,False,False,not priced by the fuel rate and no activity response,2403.404734530795,2403.404734530795,2403.404734530795
ar1,ped_volume,2039,published,False,False,False,False,not priced by the fuel rate and no activity response,2254.7248425209996,2254.7248425209996,2254.7248425209996
ar1,ped_volume,2040,published,False,False,False,False,not priced by the fuel rate and no activity response,2084.40067656607,2084.40067656607,2084.40067656607
ar1,ped_volume,2041,published,False,False,False,False,not priced by the fuel rate and no activity response,1898.9219918239855,1898.9219918239855,1898.9219918239855
ar1,ped_volume,2042,published,False,False,False,False,not priced by the fuel rate and no activity response,1697.178000193376,1697.178000193376,1697.178000193376
ar1,ped_volume,2043,published,False,False,False,False,not priced by the fuel rate and no activity response,1500.0025847145455,1500.0025847145455,1500.0025847145455
ar1,ped_volume,2044,published,False,False,False,False,not priced by the fuel rate and no activity response,1323.6365427034655,1323.6365427034655,1323.6365427034655
ar1,ped_volume,2045,published,False,False,False,False,not priced by the fuel rate and no activity response,1177.0804054540217,1177.0804054540217,1177.0804054540217
ar1,ped_volume,2046,published,False,False,False,False,not priced by the fuel rate and no activity response,1054.1359924959072,1054.1359924959072,1054.1359924959072
ar1,ped_volume,2047,published,False,False,False,False,not priced by the fuel rate and no activity response,943.1605036509144,943.1605036509144,943.1605036509144
ar1,ped_volume,2048,published,False,False,False,False,not priced by the fuel rate and no activity response,844.3764249195306,844.3764249195306,844.3764249195306
ar1,ped_volume,2049,published,False,False,False,False,not priced by the fuel rate and no activity response,755.4896245547855,755.4896245547855,755.4896245547855
ar1,ped_volume,2050,published,False,False,False,False,not priced by the fuel rate and no activity response,675.5091382257311,675.5091382257311,675.5091382257311
ar1,phev_ruc_net_km,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,480.44116455536,480.44116455536,480.44116455536
ar1,phev_ruc_net_km,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,647.879998554768,647.879998554768,647.879998554768
ar1,phev_ruc_net_km,2027,published,False,False,False,False,not priced by the fuel rate and no activity response,844.9595723514738,844.9595723514738,844.9595723514738
ar1,phev_ruc_net_km,2028,published,False,False,False,False,not priced by the fuel rate and no activity response,1140.5757203778505,1140.5757203778505,1140.5757203778505
ar1,phev_ruc_net_km,2029,published,False,False,False,False,not priced by the fuel rate and no activity response,1495.51845432587,1495.51845432587,1495.51845432587
ar1,phev_ruc_net_km,2030,published,False,False,False,False,not priced by the fuel rate and no activity response,1878.889739407174,1878.889739407174,1878.889739407174
ar1,phev_ruc_net_km,2031,published,False,False,False,False,not priced by the fuel rate and no activity response,2208.3308898987298,2208.3308898987298,2208.3308898987298
ar1,phev_ruc_net_km,2032,published,False,False,False,False,not priced by the fuel rate and no activity response,2552.1629121592205,2552.1629121592205,2552.1629121592205
ar1,phev_ruc_net_km,2033,published,False,False,False,False,not priced by the fuel rate and no activity response,2900.6112269694477,2900.6112269694477,2900.6112269694477
ar1,phev_ruc_net_km,2034,published,False,False,False,False,not priced by the fuel rate and no activity response,3241.590048323908,3241.590048323908,3241.590048323908
ar1,phev_ruc_net_km,2035,published,False,False,False,False,not priced by the fuel rate and no activity response,3557.038943726457,3557.038943726457,3557.038943726457
ar1,phev_ruc_net_km,2036,published,False,False,False,False,not priced by the fuel rate and no activity response,3808.0126087993253,3808.0126087993253,3808.0126087993253
ar1,phev_ruc_net_km,2037,published,False,False,False,False,not priced by the fuel rate and no activity response,3986.5925396709536,3986.5925396709536,3986.5925396709536
ar1,phev_ruc_net_km,2038,published,False,False,False,False,not priced by the fuel rate and no activity response,4106.760316660171,4106.760316660171,4106.760316660171
ar1,phev_ruc_net_km,2039,published,False,False,False,False,not priced by the fuel rate and no activity response,4194.449213694972,4194.449213694972,4194.449213694972
ar1,phev_ruc_net_km,2040,published,False,False,False,False,not priced by the fuel rate and no activity response,4212.539103763076,4212.539103763076,4212.539103763076
ar1,phev_ruc_net_km,2041,published,False,False,False,False,not priced by the fuel rate and no activity response,4141.28288784983,4141.28288784983,4141.28288784983
ar1,phev_ruc_net_km,2042,published,False,False,False,False,not priced by the fuel rate and no activity response,4032.0506256804006,4032.0506256804006,4032.0506256804006
ar1,phev_ruc_net_km,2043,published,False,False,False,False,not priced by the fuel rate and no activity response,3910.615496061722,3910.615496061722,3910.615496061722
ar1,phev_ruc_net_km,2044,published,False,False,False,False,not priced by the fuel rate and no activity response,3781.652321799289,3781.652321799289,3781.652321799289
ar1,phev_ruc_net_km,2045,published,False,False,False,False,not priced by the fuel rate and no activity response,3650.8805135255375,3650.8805135255375,3650.8805135255375
ar1,phev_ruc_net_km,2046,published,False,False,False,False,not priced by the fuel rate and no activity response,3523.7347858533367,3523.7347858533367,3523.7347858533367
ar1,phev_ruc_net_km,2047,published,False,False,False,False,not priced by the fuel rate and no activity response,3397.586213069626,3397.586213069626,3397.586213069626
ar1,phev_ruc_net_km,2048,published,False,False,False,False,not priced by the fuel rate and no activity response,3283.3852853010553,3283.3852853010553,3283.3852853010553
ar1,phev_ruc_net_km,2049,published,False,False,False,False,not priced by the fuel rate and no activity response,3166.1026521069557,3166.1026521069557,3166.1026521069557
ar1,phev_ruc_net_km,2050,published,False,False,False,False,not priced by the fuel rate and no activity response,3042.299387722571,3042.299387722571,3042.299387722571
ar1,phev_ruc_net_revenue,2025,published,False,False,False,False,rate-priced but outside every affected year,16.68123390320731,16.68123390320731,16.68123390320731
ar1,phev_ruc_net_revenue,2026,published,False,False,False,False,rate-priced but outside every affected year,22.33981533227866,22.33981533227866,22.33981533227866
ar1,phev_ruc_net_revenue,2027,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",30.92161021928033,28.487023173248186,28.487023173248186
ar1,phev_ruc_net_revenue,2028,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",45.75419502295762,45.75419502295762,39.30115065211914
ar1,phev_ruc_net_revenue,2029,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",63.52214634749125,63.52214634749125,55.061520610391284
ar1,phev_ruc_net_revenue,2030,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",83.356943288799,83.356943288799,72.72861610804172
ar1,phev_ruc_net_revenue,2031,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",102.14634531226594,102.14634531226594,89.6521187881939
ar1,phev_ruc_net_revenue,2032,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",122.86112259134451,122.86112259134451,108.42260385043248
ar1,phev_ruc_net_revenue,2033,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",145.10307662914647,145.10307662914647,128.69419321527772
ar1,phev_ruc_net_revenue,2034,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",168.28714735873572,168.28714735873572,149.94835801101257
ar1,phev_ruc_net_revenue,2035,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",191.36869517248255,191.36869517248255,171.2454436133103
ar1,phev_ruc_net_revenue,2036,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",212.04918212098988,212.04918212098988,190.50671910599002
ar1,phev_ruc_net_revenue,2037,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",229.5280654715555,229.5280654715555,206.9736943381684
ar1,phev_ruc_net_revenue,2038,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",244.2085022301965,244.2085022301965,220.97284925267937
ar1,phev_ruc_net_revenue,2039,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",257.32945926018675,257.32945926018675,233.59806042735448
ar1,phev_ruc_net_revenue,2040,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",266.37991022645804,266.37991022645804,242.54610647906563
ar1,phev_ruc_net_revenue,2041,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",269.70104807122,269.70104807122,246.2685627186125
ar1,phev_ruc_net_revenue,2042,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",270.20787267997184,270.20787267997184,247.39200130477906
ar1,phev_ruc_net_revenue,2043,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",269.4414076786529,269.4414076786529,247.31392122664246
ar1,phev_ruc_net_revenue,2044,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",267.68425959856245,267.68425959856245,246.28723472668574
ar1,phev_ruc_net_revenue,2045,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",265.32774132046853,265.32774132046853,244.66960661234003
ar1,phev_ruc_net_revenue,2046,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",262.7472843071541,262.7472843071541,242.8075312624492
ar1,phev_ruc_net_revenue,2047,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",259.7454659891725,259.7454659891725,240.52000399541336
ar1,phev_ruc_net_revenue,2048,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",257.2039863240583,257.2039863240583,238.6256245019482
ar1,phev_ruc_net_revenue,2049,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",254.0005852652803,254.0005852652803,236.08539731803782
ar1,phev_ruc_net_revenue,2050,published,True,True,False,True,"rate-priced leaf: the collection rate changed, volume did not",249.80320272590004,249.80320272590004,232.58952060236157
ar1,ruc_admin_revenue,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,32.2658680521739,32.2658680521739,32.2658680521739
ar1,ruc_admin_revenue,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,34.237617587825,34.237617587825,34.237617587825
ar1,ruc_admin_revenue,2027,published,False,False,False,False,not priced by the fuel rate and no activity response,34.8931365028412,34.8931365028412,34.8931365028412
ar1,ruc_admin_revenue,2028,published,False,False,False,False,not priced by the fuel rate and no activity response,37.4493334490253,37.4493334490253,37.4493334490253
ar1,ruc_admin_revenue,2029,published,False,False,False,False,not priced by the fuel rate and no activity response,40.0168341509567,40.0168341509567,40.0168341509567
ar1,ruc_admin_revenue,2030,published,False,False,False,False,not priced by the fuel rate and no activity response,42.5523569088689,42.5523569088689,42.5523569088689
ar1,ruc_admin_revenue,2031,published,False,False,False,False,not priced by the fuel rate and no activity response,41.8033895532304,41.8033895532304,41.8033895532304
ar1,ruc_admin_revenue,2032,published,False,False,False,False,not priced by the fuel rate and no activity response,43.1587880680353,43.1587880680353,43.1587880680353
ar1,ruc_admin_revenue,2033,published,False,False,False,False,not priced by the fuel rate and no activity response,44.5945823267988,44.5945823267988,44.5945823267988
ar1,ruc_admin_revenue,2034,published,False,False,False,False,not priced by the fuel rate and no activity response,46.2262315438966,46.2262315438966,46.2262315438966
ar1,ruc_admin_revenue,2035,published,False,False,False,False,not priced by the fuel rate and no activity response,48.0866744622314,48.0866744622314,48.0866744622314
ar1,ruc_admin_revenue,2036,published,False,False,False,False,not priced by the fuel rate and no activity response,50.1356112200263,50.1356112200263,50.1356112200263
ar1,ruc_admin_revenue,2037,published,False,False,False,False,not priced by the fuel rate and no activity response,52.4092761671738,52.4092761671738,52.4092761671738
ar1,ruc_admin_revenue,2038,published,False,False,False,False,not priced by the fuel rate and no activity response,54.8879400791233,54.8879400791233,54.8879400791233
ar1,ruc_admin_revenue,2039,published,False,False,False,False,not priced by the fuel rate and no activity response,57.7371317505342,57.7371317505342,57.7371317505342
ar1,ruc_admin_revenue,2040,published,False,False,False,False,not priced by the fuel rate and no activity response,60.8953711805719,60.8953711805719,60.8953711805719
ar1,ruc_admin_revenue,2041,published,False,False,False,False,not priced by the fuel rate and no activity response,64.2074073354471,64.2074073354471,64.2074073354471
ar1,ruc_admin_revenue,2042,published,False,False,False,False,not priced by the fuel rate and no activity response,67.6518294796303,67.6518294796303,67.6518294796303
ar1,ruc_admin_revenue,2043,published,False,False,False,False,not priced by the fuel rate and no activity response,71.0541615661232,71.0541615661232,71.0541615661232
ar1,ruc_admin_revenue,2044,published,False,False,False,False,not priced by the fuel rate and no activity response,74.1296662442097,74.1296662442097,74.1296662442097
ar1,ruc_admin_revenue,2045,published,False,False,False,False,not priced by the fuel rate and no activity response,77.0121331116649,77.0121331116649,77.0121331116649
ar1,ruc_admin_revenue,2046,published,False,False,False,False,not priced by the fuel rate and no activity response,80.0022843834548,80.0022843834548,80.0022843834548
ar1,ruc_admin_revenue,2047,published,False,False,False,False,not priced by the fuel rate and no activity response,82.9554869738818,82.9554869738818,82.9554869738818
ar1,ruc_admin_revenue,2048,published,False,False,False,False,not priced by the fuel rate and no activity response,86.0437492764271,86.0437492764271,86.0437492764271
ar1,ruc_admin_revenue,2049,published,False,False,False,False,not priced by the fuel rate and no activity response,88.8214065482608,88.8214065482608,88.8214065482608
ar1,ruc_admin_revenue,2050,published,False,False,False,False,not priced by the fuel rate and no activity response,91.1073995180068,91.1073995180068,91.1073995180068
ar1,ruc_refunds,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,62.55622679,62.55622679,62.55622679
ar1,ruc_refunds,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,67.4141906681215,67.4141906681215,67.4141906681215
ar1,ruc_refunds,2027,published,False,False,False,False,not priced by the fuel rate and no activity response,78.1187556293993,78.1187556293993,78.1187556293993
ar1,ruc_refunds,2028,published,False,False,False,False,not priced by the fuel rate and no activity response,91.9223646926299,91.9223646926299,91.9223646926299
ar1,ruc_refunds,2029,published,False,False,False,False,not priced by the fuel rate and no activity response,101.989316940945,101.989316940945,101.989316940945
ar1,ruc_refunds,2030,published,False,False,False,False,not priced by the fuel rate and no activity response,111.156651009308,111.156651009308,111.156651009308
ar1,ruc_refunds,2031,published,False,False,False,False,not priced by the fuel rate and no activity response,118.132146140534,118.132146140534,118.132146140534
ar1,ruc_refunds,2032,published,False,False,False,False,not priced by the fuel rate and no activity response,124.930114862515,124.930114862515,124.930114862515
ar1,ruc_refunds,2033,published,False,False,False,False,not priced by the fuel rate and no activity response,132.028119664623,132.028119664623,132.028119664623
ar1,ruc_refunds,2034,published,False,False,False,False,not priced by the fuel rate and no activity response,139.578421718246,139.578421718246,139.578421718246
ar1,ruc_refunds,2035,published,False,False,False,False,not priced by the fuel rate and no activity response,147.714765866256,147.714765866256,147.714765866256
ar1,ruc_refunds,2036,published,False,False,False,False,not priced by the fuel rate and no activity response,156.614633426614,156.614633426614,156.614633426614
ar1,ruc_refunds,2037,published,False,False,False,False,not priced by the fuel rate and no activity response,166.389578574303,166.389578574303,166.389578574303
ar1,ruc_refunds,2038,published,False,False,False,False,not priced by the fuel rate and no activity response,177.031851999084,177.031851999084,177.031851999084
ar1,ruc_refunds,2039,published,False,False,False,False,not priced by the fuel rate and no activity response,188.89667070595,188.89667070595,188.89667070595
ar1,ruc_refunds,2040,published,False,False,False,False,not priced by the fuel rate and no activity response,202.018704540249,202.018704540249,202.018704540249
ar1,ruc_refunds,2041,published,False,False,False,False,not priced by the fuel rate and no activity response,216.153782430281,216.153782430281,216.153782430281
ar1,ruc_refunds,2042,published,False,False,False,False,not priced by the fuel rate and no activity response,231.345181106687,231.345181106687,231.345181106687
ar1,ruc_refunds,2043,published,False,False,False,False,not priced by the fuel rate and no activity response,246.972785528816,246.972785528816,246.972785528816
ar1,ruc_refunds,2044,published,False,False,False,False,not priced by the fuel rate and no activity response,262.291354246574,262.291354246574,262.291354246574
ar1,ruc_refunds,2045,published,False,False,False,False,not priced by the fuel rate and no activity response,277.613332328301,277.613332328301,277.613332328301
ar1,ruc_refunds,2046,published,False,False,False,False,not priced by the fuel rate and no activity response,293.713955398411,293.713955398411,293.713955398411
ar1,ruc_refunds,2047,published,False,False,False,False,not priced by the fuel rate and no activity response,310.202352205942,310.202352205942,310.202352205942
ar1,ruc_refunds,2048,published,False,False,False,False,not priced by the fuel rate and no activity response,327.579008435544,327.579008435544,327.579008435544
ar1,ruc_refunds,2049,published,False,False,False,False,not priced by the fuel rate and no activity response,344.517513791995,344.517513791995,344.517513791995
ar1,ruc_refunds,2050,published,False,False,False,False,not priced by the fuel rate and no activity response,360.387981206507,360.387981206507,360.387981206507
ar1,ruc_revenue_net_admin,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,2040.2003651881357,2040.2003651881357,2040.2003651881357
ar1,ruc_revenue_net_admin,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,2139.4339963253387,2139.4339963253387,2139.4339963253387
ar1,ruc_revenue_net_admin,2027,published,True,False,False,True,central moves through a governed identity term,2361.075087985824,2183.343986233349,2183.343986233349
ar1,ruc_revenue_net_admin,2028,published,True,False,False,True,central moves through a governed identity term,2774.8106730598697,2774.8106730598697,2401.0166197841445
ar1,ruc_revenue_net_admin,2029,published,True,False,False,True,central moves through a governed identity term,3083.0444990918013,3083.0444990918013,2691.079769680552
ar1,ruc_revenue_net_admin,2030,published,True,False,False,True,central moves through a governed identity term,3365.0940225744434,3365.0940225744434,2955.666918027165
ar1,ruc_revenue_net_admin,2031,published,True,False,False,True,central moves through a governed identity term,3600.0312610818137,3600.0312610818137,3174.1360795846226
