engine,series_id,FY,reference_policy_state,central_changes_under_policy,rate_changes_under_policy,activity_changes_under_policy,band_should_change,reason,central_published,central_delayed_6m,central_delayed_12m,central_delayed_18m,central_delayed_24m,central_delayed_30m,central_delayed_36m,central_off,central_option1_12c_10c_4c,central_option2_9c_9c_4c,central_option3_4c_semiannual,central_option4_labour_4c,central_mcert
ensemble,ruc_revenue_net_admin,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,2139.4339963253387,2139.4339963253387,2139.4339963253387,2139.4339963253387,2139.4339963253387,2139.4339963253387,2139.4339963253387,2139.4339963253387,2139.4339963253387,2139.4339963253387,2139.4339963253387,2139.4339963253387,2139.4339963253387
ensemble,ruc_revenue_net_admin,2027,published,True,False,False,True,central moves through a governed identity term,2361.075087985824,2183.343986233349,2183.343986233349,2183.343986233349,2183.343986233349,2183.343986233349,2183.343986233349,2183.343986233349,2183.343986233349,2183.343986233349,2183.343986233349,2183.343986233349,2183.343986233349
ensemble,ruc_revenue_net_admin,2028,published,True,False,False,True,central moves through a governed identity term,2774.8106730598697,2774.8106730598697,2494.8767694586486,2304.6150153031285,2304.6150153031285,2304.6150153031285,2304.6150153031285,2401.0166197841436,2494.8767694586486,2447.964294038458,2494.7823480179654,2304.6150153031285,2385.3594770651684
ensemble,ruc_revenue_net_admin,2029,published,True,False,False,True,central moves through a governed identity term,3083.0444990918013,3083.0444990918013,2920.2771897001967,2822.145523062063,2625.4906087044246,2421.5106845897535,2421.5106845897535,2691.0797696805525,2985.624288392142,2871.266494341778,2887.581582156587,2421.5106845897535,2838.5247443888807
ensemble,ruc_revenue_net_admin,2030,published,True,False,False,True,central moves through a governed identity term,3365.0940225744434,3365.0940225744434,3229.2221073520386,3160.9300654776525,3058.4026042582686,2955.6526161754796,2749.77505433763,2955.666918027165,3365.0940225744434,3229.2221073520386,3160.9445366918667,2612.004707732646,3314.472740359518
ensemble,ruc_revenue_net_admin,2031,published,True,False,False,True,central moves through a governed identity term,3607.5230294501534,3607.5230294501534,3465.5230962253,3394.320191645941,3323.1172870665837,3251.9143824872267,3145.11002561819,3180.7114779078684,3607.5230294501534,3465.5230962253,3394.320191645941,2824.6969550110803,3590.1281792391756
ensemble,ruc_revenue_net_admin,2032,published,True,False,False,True,central moves through a governed identity term,3841.846110176193,3841.846110176193,3696.464844987059,3623.594226972603,3550.723608958146,3477.8529909436893,3404.982372929233,3405.037784443761,3841.846110176193,3696.464844987059,3623.594226972603,3040.6292828569503,3860.423735519587
ensemble,ruc_revenue_net_admin,2033,published,True,False,False,True,central moves through a governed identity term,4080.8010968522453,4080.8010968522453,3932.1582669219742,3857.663439288136,3783.168611654298,3708.67378402046,3634.178956386621,3634.2567718403816,4080.8010968522453,3932.158266921973,3857.663439288136,3261.704818217431,4137.01904291503
ensemble,ruc_revenue_net_admin,2034,published,True,False,False,True,central moves through a governed identity term,4329.276094051838,4329.276094051838,4177.316403730488,4101.149913463902,4024.983423197316,3948.81693293073,3872.650442664144,3872.711322175435,4329.276094051838,4177.316403730487,4101.1499134639,3491.817991331215,4424.85749709689
ensemble,ruc_revenue_net_admin,2035,published,True,False,False,True,central moves through a governed identity term,4593.80959592539,4593.80959592539,4438.383262442324,4360.388125080002,4282.392987717679,4204.397850355357,4126.402712993035,4126.283365260676,4593.80959592539,4438.383262442323,4360.3881250800005,3736.427026181424,4730.865027551031
ensemble,ruc_revenue_net_admin,2036,published,True,False,False,True,central moves through a governed identity term,4883.379506480944,4883.379506480944,4723.820368620652,4643.710817382421,4563.601266144189,4483.491714905957,4403.382163667726,4403.178845295304,4883.379506480944,4723.820368620651,4643.71081738242,4002.8344074765705,5064.285961383133
ensemble,ruc_revenue_net_admin,2037,published,True,False,False,True,central moves through a governed identity term,5201.700334219585,5201.700334219585,5037.445140636218,4954.901665375899,4872.35819011558,4789.8147148552625,4707.271239594943,4706.9100029307365,5201.700334219585,5037.445140636217,4954.901665375899,4294.553863293351,5429.526648122731
ensemble,ruc_revenue_net_admin,2038,published,True,False,False,True,central moves through a governed identity term,5548.555318968045,5548.555318968045,5379.008351067549,5293.746820564231,5208.485290060912,5123.2237595575925,5037.962229054274,5037.472149875796,5548.555318968045,5379.008351067548,5293.74682056423,4611.654576537681,5826.6313862099705
ensemble,ruc_revenue_net_admin,2039,published,True,False,False,True,central moves through a governed identity term,5935.739095557295,5935.739095557295,5760.086152579723,5671.67141440487,5583.2566762300185,5494.841938055166,5406.427199880315,5405.754654577712,5935.739095557295,5760.086152579721,5671.671414404869,4964.353509006052,6268.470897085119
ensemble,ruc_revenue_net_admin,2040,published,True,False,False,True,central moves through a governed identity term,6364.090251416682,6364.090251416682,6181.640265084887,6089.663067636037,5997.685870187187,5905.708672738337,5813.731475289485,5812.751361780491,6364.090251416682,6181.640265084887,6089.663067636036,5353.8454880452355,6756.4977491402
ensemble,ruc_revenue_net_admin,2041,published,True,False,False,True,central moves through a governed identity term,6826.2151315689225,6826.2151315689225,6636.453983955213,6540.645767493608,6444.837551032005,6349.029334570403,6253.2211181088005,6251.911965707192,6826.2151315689225,6636.453983955211,6540.645767493607,5774.180035800785,7283.159445071029
ensemble,ruc_revenue_net_admin,2042,published,True,False,False,True,central moves through a governed identity term,7338.0702630099895,7338.0702630099895,7140.019748880045,7039.911440647081,6939.803132414116,6839.694824181151,6739.5865159481855,6737.991058213449,7338.0702630099895,7140.019748880043,7039.911440647079,6239.044974783362,7865.804983569038
ensemble,ruc_revenue_net_admin,2043,published,True,False,False,True,central moves through a governed identity term,7850.1378155424645,7850.1378155424645,7643.969937363062,7539.804484315207,7435.639031267352,7331.4735782194975,7227.308125171643,7225.738868686176,7850.1378155424645,7643.96993736306,7539.804484315206,6706.480859932369,8451.252198483933
ensemble,ruc_revenue_net_admin,2044,published,True,False,False,True,central moves through a governed identity term,8355.695221324504,8355.695221324504,8142.1342689184485,8034.208956440063,7926.283643961677,7818.358331483292,7710.433019004906,7708.7585501070225,8355.695221324504,8142.134268918445,8034.208956440061,7170.806456612978,9032.518096865126
ensemble,ruc_revenue_net_admin,2045,published,True,False,False,True,central moves through a governed identity term,8864.349536196867,8864.349536196867,8643.82515495905,8532.293509053983,8420.761863148919,8309.230217243854,8197.69857133879,8195.7954215013,8864.349536196867,8643.825154959046,8532.293509053981,7640.040341813461,9619.727056628368
ensemble,ruc_revenue_net_admin,2046,published,True,False,False,True,central moves through a governed identity term,9400.717493514734,9400.717493514734,9172.978430152027,9057.681275491019,8942.38412083001,8827.086966169001,8711.789811507992,8709.59179070819,9400.717493514734,9172.978430152025,9057.681275491017,8135.304038202946,10239.477110766356
ensemble,ruc_revenue_net_admin,2047,published,True,False,False,True,central moves through a governed identity term,9952.772676811708,9952.772676811708,9717.745623071858,9598.68088264172,9479.616142211586,9360.55140178145,9241.486661351311,9239.062935654627,9952.772676811708,9717.745623071854,9598.680882641718,8646.162959200628,10878.626842265683
ensemble,ruc_revenue_net_admin,2048,published,True,False,False,True,central moves through a governed identity term,10536.504556627156,10536.504556627156,10293.57383148443,10170.555083360092,10047.536335235754,9924.517587111415,9801.498838987076,9799.093308224796,10536.504556627156,10293.573831484428,10170.55508336009,9186.405098365381,11554.51599975889
ensemble,ruc_revenue_net_admin,2049,published,True,False,False,True,central moves through a governed identity term,11109.417547925956,11109.417547925956,10859.270512411684,10732.60505442224,10605.939596432798,10479.274138443356,10352.60868045391,10350.146827571642,11109.417547925956,10859.270512411682,10732.605054422236,9719.281390506689,12220.9241857982
ensemble,ruc_revenue_net_admin,2050,published,True,False,False,True,central moves through a governed identity term,11650.752672945095,11650.752672945095,11394.198604241185,11264.407390965001,11134.61617768882,11004.824964412639,10875.03375113646,10872.745238526159,11650.752672945095,11394.198604241177,11264.407390964998,10226.07768475555,12854.34975359821
ensemble,total_admin_fees,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,104.02990896521729,104.02990896521729,104.02990896521729,104.02990896521729,104.02990896521729,104.02990896521729,104.02990896521729,104.02990896521729,104.02990896521729,104.02990896521729,104.02990896521729,104.02990896521729,104.02990896521729
ensemble,total_admin_fees,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,106.94818500709749,106.94818500709749,106.94818500709749,106.94818500709749,106.94818500709749,106.94818500709749,106.94818500709749,106.94818500709749,106.94818500709749,106.94818500709749,106.94818500709749,106.94818500709749,106.94818500709749
ensemble,total_admin_fees,2027,published,False,False,False,False,not priced by the fuel rate and no activity response,107.15161324403711,107.15161324403711,107.15161324403711,107.15161324403711,107.15161324403711,107.15161324403711,107.15161324403711,107.15161324403711,107.15161324403711,107.15161324403711,107.15161324403711,107.15161324403711,107.15161324403711
ensemble,total_admin_fees,2028,published,False,False,False,False,not priced by the fuel rate and no activity response,109.3355069608846,109.3355069608846,109.3355069608846,109.3355069608846,109.3355069608846,109.3355069608846,109.3355069608846,109.3355069608846,109.3355069608846,109.3355069608846,109.3355069608846,109.3355069608846,109.3355069608846
ensemble,total_admin_fees,2029,published,False,False,False,False,not priced by the fuel rate and no activity response,111.53740471398059,111.53740471398059,111.53740471398059,111.53740471398059,111.53740471398059,111.53740471398059,111.53740471398059,111.53740471398059,111.53740471398059,111.53740471398059,111.53740471398059,111.53740471398059,111.53740471398059
ensemble,total_admin_fees,2030,published,False,False,False,False,not priced by the fuel rate and no activity response,113.72130211559511,113.72130211559511,113.72130211559511,113.72130211559511,113.72130211559511,113.72130211559511,113.72130211559511,113.72130211559511,113.72130211559511,113.72130211559511,113.72130211559511,113.72130211559511,113.72130211559511
ensemble,total_admin_fees,2031,published,False,False,False,False,not priced by the fuel rate and no activity response,112.63851900438661,112.63851900438661,112.63851900438661,112.63851900438661,112.63851900438661,112.63851900438661,112.63851900438661,112.63851900438661,112.63851900438661,112.63851900438661,112.63851900438661,112.63851900438661,112.63851900438661
ensemble,total_admin_fees,2032,published,False,False,False,False,not priced by the fuel rate and no activity response,113.6795219489166,113.6795219489166,113.6795219489166,113.6795219489166,113.6795219489166,113.6795219489166,113.6795219489166,113.6795219489166,113.6795219489166,113.6795219489166,113.6795219489166,113.6795219489166,113.6795219489166
ensemble,total_admin_fees,2033,published,False,False,False,False,not priced by the fuel rate and no activity response,114.8206504049168,114.8206504049168,114.8206504049168,114.8206504049168,114.8206504049168,114.8206504049168,114.8206504049168,114.8206504049168,114.8206504049168,114.8206504049168,114.8206504049168,114.8206504049168,114.8206504049168
ensemble,total_admin_fees,2034,published,False,False,False,False,not priced by the fuel rate and no activity response,116.1769267155724,116.1769267155724,116.1769267155724,116.1769267155724,116.1769267155724,116.1769267155724,116.1769267155724,116.1769267155724,116.1769267155724,116.1769267155724,116.1769267155724,116.1769267155724,116.1769267155724
ensemble,total_admin_fees,2035,published,False,False,False,False,not priced by the fuel rate and no activity response,117.7804389842208,117.7804389842208,117.7804389842208,117.7804389842208,117.7804389842208,117.7804389842208,117.7804389842208,117.7804389842208,117.7804389842208,117.7804389842208,117.7804389842208,117.7804389842208,117.7804389842208
ensemble,total_admin_fees,2036,published,False,False,False,False,not priced by the fuel rate and no activity response,119.5898232554249,119.5898232554249,119.5898232554249,119.5898232554249,119.5898232554249,119.5898232554249,119.5898232554249,119.5898232554249,119.5898232554249,119.5898232554249,119.5898232554249,119.5898232554249,119.5898232554249
ensemble,total_admin_fees,2037,published,False,False,False,False,not priced by the fuel rate and no activity response,121.6401572129457,121.6401572129457,121.6401572129457,121.6401572129457,121.6401572129457,121.6401572129457,121.6401572129457,121.6401572129457,121.6401572129457,121.6401572129457,121.6401572129457,121.6401572129457,121.6401572129457
ensemble,total_admin_fees,2038,published,False,False,False,False,not priced by the fuel rate and no activity response,123.9105351840218,123.9105351840218,123.9105351840218,123.9105351840218,123.9105351840218,123.9105351840218,123.9105351840218,123.9105351840218,123.9105351840218,123.9105351840218,123.9105351840218,123.9105351840218,123.9105351840218
ensemble,total_admin_fees,2039,published,False,False,False,False,not priced by the fuel rate and no activity response,126.565333101647,126.565333101647,126.565333101647,126.565333101647,126.565333101647,126.565333101647,126.565333101647,126.565333101647,126.565333101647,126.565333101647,126.565333101647,126.565333101647,126.565333101647
ensemble,total_admin_fees,2040,published,False,False,False,False,not priced by the fuel rate and no activity response,129.5419668616133,129.5419668616133,129.5419668616133,129.5419668616133,129.5419668616133,129.5419668616133,129.5419668616133,129.5419668616133,129.5419668616133,129.5419668616133,129.5419668616133,129.5419668616133,129.5419668616133
ensemble,total_admin_fees,2041,published,False,False,False,False,not priced by the fuel rate and no activity response,132.68414389017602,132.68414389017602,132.68414389017602,132.68414389017602,132.68414389017602,132.68414389017602,132.68414389017602,132.68414389017602,132.68414389017602,132.68414389017602,132.68414389017602,132.68414389017602,132.68414389017602
ensemble,total_admin_fees,2042,published,False,False,False,False,not priced by the fuel rate and no activity response,135.96948112896598,135.96948112896598,135.96948112896598,135.96948112896598,135.96948112896598,135.96948112896598,135.96948112896598,135.96948112896598,135.96948112896598,135.96948112896598,135.96948112896598,135.96948112896598,135.96948112896598
ensemble,total_admin_fees,2043,published,False,False,False,False,not priced by the fuel rate and no activity response,139.2226015692376,139.2226015692376,139.2226015692376,139.2226015692376,139.2226015692376,139.2226015692376,139.2226015692376,139.2226015692376,139.2226015692376,139.2226015692376,139.2226015692376,139.2226015692376,139.2226015692376
ensemble,total_admin_fees,2044,published,False,False,False,False,not priced by the fuel rate and no activity response,142.15793757553791,142.15793757553791,142.15793757553791,142.15793757553791,142.15793757553791,142.15793757553791,142.15793757553791,142.15793757553791,142.15793757553791,142.15793757553791,142.15793757553791,142.15793757553791,142.15793757553791
ensemble,total_admin_fees,2045,published,False,False,False,False,not priced by the fuel rate and no activity response,144.9085167120616,144.9085167120616,144.9085167120616,144.9085167120616,144.9085167120616,144.9085167120616,144.9085167120616,144.9085167120616,144.9085167120616,144.9085167120616,144.9085167120616,144.9085167120616,144.9085167120616
ensemble,total_admin_fees,2046,published,False,False,False,False,not priced by the fuel rate and no activity response,147.77436395406733,147.77436395406733,147.77436395406733,147.77436395406733,147.77436395406733,147.77436395406733,147.77436395406733,147.77436395406733,147.77436395406733,147.77436395406733,147.77436395406733,147.77436395406733,147.77436395406733
ensemble,total_admin_fees,2047,published,False,False,False,False,not priced by the fuel rate and no activity response,150.6102097498246,150.6102097498246,150.6102097498246,150.6102097498246,150.6102097498246,150.6102097498246,150.6102097498246,150.6102097498246,150.6102097498246,150.6102097498246,150.6102097498246,150.6102097498246,150.6102097498246
ensemble,total_admin_fees,2048,published,False,False,False,False,not priced by the fuel rate and no activity response,153.5874825273612,153.5874825273612,153.5874825273612,153.5874825273612,153.5874825273612,153.5874825273612,153.5874825273612,153.5874825273612,153.5874825273612,153.5874825273612,153.5874825273612,153.5874825273612,153.5874825273612
ensemble,total_admin_fees,2049,published,False,False,False,False,not priced by the fuel rate and no activity response,156.2599897574404,156.2599897574404,156.2599897574404,156.2599897574404,156.2599897574404,156.2599897574404,156.2599897574404,156.2599897574404,156.2599897574404,156.2599897574404,156.2599897574404,156.2599897574404,156.2599897574404
ensemble,total_admin_fees,2050,published,False,False,False,False,not priced by the fuel rate and no activity response,158.4461923244504,158.4461923244504,158.4461923244504,158.4461923244504,158.4461923244504,158.4461923244504,158.4461923244504,158.4461923244504,158.4461923244504,158.4461923244504,158.4461923244504,158.4461923244504,158.4461923244504
ensemble,total_gross_revenue,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,4516.782072173352,4516.782072173352,4516.782072173352,4516.782072173352,4516.782072173352,4516.782072173352,4516.782072173352,4516.782072173352,4516.782072173352,4516.782072173352,4516.782072173352,4516.782072173352,4516.782072173352
ensemble,total_gross_revenue,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,4846.867768611343,4846.867768611343,4846.867768611343,4846.867768611343,4846.867768611343,4846.867768611343,4846.867768611343,4846.867768611343,4846.867768611343,4846.867768611343,4846.867768611343,4846.867768611343,4846.867768611343
ensemble,total_gross_revenue,2027,published,True,False,False,True,central moves through a governed identity term,5290.692889329568,4940.074397113808,4940.074397113808,4940.074397113808,4940.074397113808,4940.074397113808,4940.074397113808,4940.074397113808,4940.074397113808,4940.074397113808,4940.074397113808,4940.074397113808,4940.074397113808
ensemble,total_gross_revenue,2028,published,True,False,False,True,central moves through a governed identity term,5988.196268933843,5988.196268933843,5448.673509185371,5080.7074939194235,5080.7074939194235,5080.7074939194235,5080.7074939194235,5267.684727932923,5448.673509185371,5358.220639449024,5448.5455517768805,5080.7074939194235,5237.48740726865
ensemble,total_gross_revenue,2029,published,True,False,False,True,central moves through a governed identity term,6447.773528574264,6447.773528574264,6141.253387638473,5956.362690508739,5585.589024837265,5197.810938419717,5197.810938419717,5709.281215154996,6264.341245549916,6048.9168616448,6079.658023748521,5197.810938419717,5987.220542863488
ensemble,total_gross_revenue,2030,published,True,False,False,True,central moves through a governed identity term,6844.567371705383,6844.567371705383,6594.148660231186,6468.240280289603,6279.114345485112,6089.528656063685,5709.3714026059815,6089.5432260283715,6844.567371705383,6594.148660231186,6468.255032908526,5454.803823935772,6751.287839932957
ensemble,total_gross_revenue,2031,published,True,False,False,True,central moves through a governed identity term,7194.872535063216,7194.872535063216,6933.37469309027,6802.252054742092,6671.129416393916,6540.00677804574,6343.3228205234755,6408.884139697563,7194.872535063216,6933.37469309027,6802.252054742092,5753.270947956682,7162.839310199578
ensemble,total_gross_revenue,2032,published,True,False,False,True,central moves through a governed identity term,7514.1653767057505,7514.1653767057505,7250.490037665092,7118.325931883873,6986.161826102654,6853.997720321435,6721.833614540215,6721.934113389645,7514.1653767057505,7250.490037665092,7118.325931883873,6061.013085634121,7547.859275672836
ensemble,total_gross_revenue,2033,published,True,False,False,True,central moves through a governed identity term,7809.2534883475055,7809.2534883475055,7544.555336281889,7411.897452801242,7279.239569320595,7146.581685839949,7013.923802359302,7014.062373502102,7809.2534883475055,7544.555336281887,7411.897452801242,6350.634384956068,7909.364515853668
ensemble,total_gross_revenue,2034,published,True,False,False,True,central moves through a governed identity term,8087.290387266866,8087.290387266866,7822.361949830022,7689.572331683899,7556.782713537777,7423.9930953916555,7291.203477245533,7291.309615352054,8087.290387266866,7822.36194983002,7689.572331683897,6627.255386514922,8253.928208804917
ensemble,total_gross_revenue,2035,published,True,False,False,True,central moves through a governed identity term,8355.569514211447,8355.569514211447,8091.076063869051,7958.349501203675,7825.622938538297,7692.8963758729205,7560.1698132075435,7559.966715747708,8355.569514211447,8091.076063869049,7958.349501203672,6896.536999880661,8588.80067386421
ensemble,total_gross_revenue,2036,published,True,False,False,True,central moves through a governed identity term,8626.029932861009,8626.029932861009,8361.760361646338,8229.079043360052,8096.397725073763,7963.716406787475,7831.035088501187,7830.698342766529,8626.029932861009,8361.760361646337,8229.07904336005,7167.628497069749,8925.65596436306
ensemble,total_gross_revenue,2037,published,True,False,False,True,central moves through a governed identity term,8901.92051880151,8901.92051880151,8637.841667295346,8505.133619101978,8372.42557090861,8239.717522715244,8107.009474521876,8106.428701632298,8901.92051880151,8637.841667295344,8505.133619101978,7443.46923355504,9268.20489621384
ensemble,total_gross_revenue,2038,published,True,False,False,True,central moves through a governed identity term,9179.40212637657,9179.40212637657,8915.447700519873,8782.710686049202,8649.973671578531,8517.236657107858,8384.499642637185,8383.736676659197,9179.40212637657,8915.447700519871,8782.7106860492,7720.814570283828,9612.317026490897
ensemble,total_gross_revenue,2039,published,True,False,False,True,central moves through a governed identity term,9472.072913936701,9472.072913936701,9207.899450610703,9074.927994529295,8941.956538447888,8808.98508236648,8676.013626285076,8675.0021509359,9472.072913936701,9207.8994506107,9074.927994529293,8011.156345878038,9972.485323078787
ensemble,total_gross_revenue,2040,published,True,False,False,True,central moves through a governed identity term,9784.178350861766,9784.178350861766,9519.444383432668,9385.985955272732,9252.527527112794,9119.069098952856,8985.610670792916,8984.188531263155,9784.178350861766,9519.444383432668,9385.98595527273,8318.318529993228,10353.559559432279
ensemble,total_gross_revenue,2041,published,True,False,False,True,central moves through a governed identity term,10111.295723976773,10111.295723976773,9845.661717037907,9711.546168326273,9577.430619614639,9443.315070903007,9309.199522191375,9307.36692683397,10111.295723976773,9845.661717037905,9711.546168326271,8638.62177863321,10750.941670841423
ensemble,total_gross_revenue,2042,published,True,False,False,True,central moves through a governed identity term,10467.886963281439,10467.886963281439,10200.549368369375,10065.418619169923,9930.28786997047,9795.157120771017,9660.026371571563,9657.87275013078,10467.886963281439,10200.549368369373,10065.418619169921,8984.372625574299,11180.247300065408
ensemble,total_gross_revenue,2043,published,True,False,False,True,central moves through a governed identity term,10796.369584265403,10796.369584265403,10527.80276034978,10392.110502497415,10256.418244645049,10120.725986792684,9985.03372894032,9982.98951994941,10796.369584265403,10527.802760349776,10392.110502497411,9306.572439678494,11579.417758705606
ensemble,total_gross_revenue,2044,published,True,False,False,True,central moves through a governed identity term,11121.58984283035,11121.58984283035,10852.09990443488,10715.91028042622,10579.72065641756,10443.531032408899,10307.341408400238,10305.228416699032,11121.58984283035,10852.099904434875,10715.910280426217,9626.393288356938,11975.66430250632
ensemble,total_gross_revenue,2045,published,True,False,False,True,central moves through a governed identity term,11457.913837571641,11457.913837571641,11187.411323707882,11050.602910854215,10913.794498000549,10776.986085146882,10640.177672293217,10637.843205635105,11457.913837571641,11187.411323707878,11050.602910854212,9956.135608024882,12384.484936177461
ensemble,total_gross_revenue,2046,published,True,False,False,True,central moves through a governed identity term,11833.126854826827,11833.126854826827,11560.788115478532,11422.911541792902,11285.034968107271,11147.158394421644,11009.281820736012,11006.65334670595,11833.126854826827,11560.78811547853,11422.9115417929,10319.898952307862,12836.146422070606
ensemble,total_gross_revenue,2047,published,True,False,False,True,central moves through a governed identity term,12235.066016731029,12235.066016731029,11960.262698830618,11821.04729705236,11681.831895274108,11542.616493495852,11403.401091717597,11400.56717173889,12235.066016731029,11960.262698830613,11821.047297052359,10707.324082826319,13317.6128661686
ensemble,total_gross_revenue,2048,published,True,False,False,True,central moves through a governed identity term,12681.759191302863,12681.759191302863,12403.29601821985,12262.283839001775,12121.271659783699,11980.259480565623,11839.247301347546,11836.489923792196,12681.759191302863,12403.296018219848,12262.283839001771,11134.186405257165,13848.670855205119
ensemble,total_gross_revenue,2049,published,True,False,False,True,central moves through a governed identity term,13127.526463181597,13127.526463181597,12845.668853725252,12702.946302101967,12560.223750478683,12417.501198855398,12274.778647232111,12272.004710827856,13127.526463181597,12845.66885372525,12702.946302101962,11561.165889115679,14379.93628367557
ensemble,total_gross_revenue,2050,published,True,False,False,True,central moves through a governed identity term,13550.825181203372,13550.825181203372,13265.96697422487,13121.856641139146,12977.746308053425,12833.635974967705,12689.525641881986,12686.984650807039,13550.825181203372,13265.96697422486,13121.856641139142,11968.973976453379,14887.208221439214
ensemble,total_nltf_net_revenue,2025,published,False,False,False,False,not priced by the fuel rate and no activity response,4279.259586488135,4279.259586488135,4279.259586488135,4279.259586488135,4279.259586488135,4279.259586488135,4279.259586488135,4279.259586488135,4279.259586488135,4279.259586488135,4279.259586488135,4279.259586488135,4279.259586488135
ensemble,total_nltf_net_revenue,2026,published,False,False,False,False,not priced by the fuel rate and no activity response,4598.507215236401,4598.507215236401,4598.507215236401,4598.507215236401,4598.507215236401,4598.507215236401,4598.507215236401,4598.507215236401,4598.507215236401,4598.507215236401,4598.507215236401,4598.507215236401,4598.507215236401
ensemble,total_nltf_net_revenue,2027,published,True,False,False,True,central moves through a governed identity term,5022.8748495173295,4672.25635730157,4672.25635730157,4672.25635730157,4672.25635730157,4672.25635730157,4672.25635730157,4672.25635730157,4672.25635730157,4672.25635730157,4672.25635730157,4672.25635730157,4672.25635730157
ensemble,total_nltf_net_revenue,2028,published,True,False,False,True,central moves through a governed identity term,5693.531870999015,5693.531870999015,5154.009111250542,4786.043095984594,4786.043095984594,4786.043095984594,4786.043095984594,4973.020329998095,5154.009111250542,5063.556241514196,5153.881153842052,4786.043095984594,4942.823009333821
ensemble,total_nltf_net_revenue,2029,published,True,False,False,True,central moves through a governed identity term,6134.628940493732,6134.628940493732,5828.108799557942,5643.218102428208,5272.444436756734,4884.666350339185,4884.666350339185,5396.136627074464,5951.196657469384,5735.772273564268,5766.51343566799,4884.666350339185,5674.075954782957
ensemble,total_nltf_net_revenue,2030,published,True,False,False,True,central moves through a governed identity term,6515.261716847033,6515.261716847033,6264.843005372836,6138.934625431253,5949.808690626762,5760.223001205335,5380.0657477476325,5760.2375711700215,6515.261716847033,6264.843005372836,6138.949378050176,5125.498169077422,6421.982185074607
ensemble,total_nltf_net_revenue,2031,published,True,False,False,True,central moves through a governed identity term,6856.7151335801,6856.7151335801,6595.217291607154,6464.094653258976,6332.9720149108,6201.8493765626245,6005.165419040359,6070.726738214447,6856.7151335801,6595.217291607154,6464.094653258976,5415.113546473565,6824.681908716462
ensemble,total_nltf_net_revenue,2032,published,True,False,False,True,central moves through a governed identity term,7165.7079458024255,7165.7079458024255,6902.032606761767,6769.868500980549,6637.704395199329,6505.54028941811,6373.37618363689,6373.47668248632,7165.7079458024255,6902.032606761767,6769.868500980549,5712.555654730797,7199.401844769511
ensemble,total_nltf_net_revenue,2033,published,True,False,False,True,central moves through a governed identity term,7450.808658708032,7450.808658708032,7186.110506642415,7053.452623161769,6920.794739681121,6788.136856200475,6655.478972719828,6655.617543862629,7450.808658708032,7186.110506642413,7053.452623161769,5992.189555316594,7550.919686214194
ensemble,total_nltf_net_revenue,2034,published,True,False,False,True,central moves through a governed identity term,7718.6716588904565,7718.6716588904565,7453.743221453613,7320.953603307491,7188.163985161368,7055.374367015247,6922.584748869124,6922.690886975644,7718.6716588904565,7453.743221453611,7320.953603307489,6258.636658138514,7885.309480428508
ensemble,total_nltf_net_revenue,2035,published,True,False,False,True,central moves through a governed identity term,7976.627668895897,7976.627668895897,7712.1342185534995,7579.407655888124,7446.681093222747,7313.95453055737,7181.227967891993,7181.024870432158,7976.627668895897,7712.134218553498,7579.407655888121,6517.5951545651105,8209.85882854866
ensemble,total_nltf_net_revenue,2036,published,True,False,False,True,central moves through a governed identity term,8236.635428988095,8236.635428988095,7972.365857773424,7839.684539487136,7707.003221200848,7574.32190291456,7441.640584628272,7441.303838893615,8236.635428988095,7972.365857773422,7839.684539487134,6778.233993196834,8536.261460490145
ensemble,total_nltf_net_revenue,2037,published,True,False,False,True,central moves through a governed identity term,8501.819929525847,8501.819929525847,8237.741078019682,8105.033029826314,7972.324981632948,7839.616933439581,7706.908885246214,7706.328112356636,8501.819929525847,8237.741078019682,8105.033029826314,7043.368644279377,8868.104306938178
ensemble,total_nltf_net_revenue,2038,published,True,False,False,True,central moves through a governed identity term,8768.503362353835,8768.503362353835,8504.548936497138,8371.811922026467,8239.074907555794,8106.337893085123,7973.600878614451,7972.83791263646,8768.503362353835,8504.548936497136,8371.811922026465,7309.915806261092,9201.418262468162
ensemble,total_nltf_net_revenue,2039,published,True,False,False,True,central moves through a governed identity term,9049.711444350429,9049.711444350429,8785.53798102443,8652.566524943024,8519.595068861618,8386.62361278021,8253.652156698805,8252.640681349629,9049.711444350429,8785.537981024429,8652.566524943022,7588.794876291768,9550.123853492516
ensemble,total_nltf_net_revenue,2040,published,True,False,False,True,central moves through a governed identity term,9349.598352607742,9349.598352607742,9084.864385178644,8951.405957018707,8817.94752885877,8684.489100698831,8551.030672538893,8549.60853300913,9349.598352607742,9084.864385178644,8951.405957018706,7883.738531739204,9918.979561178256
ensemble,total_nltf_net_revenue,2041,published,True,False,False,True,central moves through a governed identity term,9664.033319560916,9664.033319560916,9398.39931262205,9264.283763910416,9130.168215198782,8996.05266648715,8861.937117775518,8860.104522418114,9664.033319560916,9398.399312622048,9264.283763910415,8191.359374217353,10303.679266425566
