scenario_name,role,workbook_filename,workbook_sha256,sheet,stream,cell,range,row_label,column_label,period,canonical_period,variable_name,canonical_variable,value,unit,value_type,source_status,source_artifact
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,U77,U77,2044Q4,log_target_lag_4,2044Q4,2044Q4,log_target_lag_4,log_target_lag_4,22.082828257555672,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,V77,V77,2044Q4,diff_log_real_gdp,2044Q4,2044Q4,diff_log_real_gdp,diff_log_real_gdp,0.0038452755095761404,,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,W77,W77,2044Q4,gdp_light_ruc_price_interaction,2044Q4,2044Q4,gdp_light_ruc_price_interaction,gdp_light_ruc_price_interaction,111.81808117784946,derived interaction,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,A78,A78,2045Q1,period,2045Q1,2045Q1,period,period,2045Q1,system,text,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,B78,B78,2045Q1,year,2045Q1,2045Q1,year,year,2045,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,C78,C78,2045Q1,quarter,2045Q1,2045Q1,quarter,quarter,1,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,D78,D78,2045Q1,horizon,2045Q1,2045Q1,horizon,horizon,77,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,E78,E78,2045Q1,real_gdp_sa_nzd,2045Q1,2045Q1,real_gdp_sa_nzd,real_gdp_sa_nzd,158548287865.5358,real NZD,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,F78,F78,2045Q1,real_diesel_price_cents_per_litre,2045Q1,2045Q1,real_diesel_price_cents_per_litre,real_diesel_price_cents_per_litre,186.4375,cents/litre,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,G78,G78,2045Q1,real_light_ruc_price_nzd_per_1000km,2045Q1,2045Q1,real_light_ruc_price_nzd_per_1000km,real_light_ruc_price_nzd_per_1000km,76.40891974960145,NZD/1000km,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,H78,H78,2045Q1,lagged_real_light_ruc_price_nzd_per_1000km,2045Q1,2045Q1,lagged_real_light_ruc_price_nzd_per_1000km,lagged_real_light_ruc_price_nzd_per_1000km,76.43759998727562,NZD/1000km,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,I78,I78,2045Q1,target_lag_1,2045Q1,2045Q1,target_lag_1,target_lag_1,3925644691.1097264,model target units,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,J78,J78,2045Q1,target_lag_4,2045Q1,2045Q1,target_lag_4,target_lag_4,3701112826.9174833,model target units,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,K78,K78,2045Q1,q2_dummy,2045Q1,2045Q1,q2_dummy,q2_dummy,0,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,L78,L78,2045Q1,q3_dummy,2045Q1,2045Q1,q3_dummy,q3_dummy,0,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,M78,M78,2045Q1,q4_dummy,2045Q1,2045Q1,q4_dummy,q4_dummy,0,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,N78,N78,2045Q1,post_2020_dummy,2045Q1,2045Q1,post_2020_dummy,post_2020_dummy,1,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,O78,O78,2045Q1,trend_index,2045Q1,2045Q1,trend_index,trend_index,173,,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,P78,P78,2045Q1,log_real_gdp,2045Q1,2045Q1,log_real_gdp,log_real_gdp,25.78932503916881,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,Q78,Q78,2045Q1,log_real_diesel_price,2045Q1,2045Q1,log_real_diesel_price,log_real_diesel_price,5.228096062274967,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,R78,R78,2045Q1,log_real_light_ruc_price,2045Q1,2045Q1,log_real_light_ruc_price,log_real_light_ruc_price,4.3360994400068815,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,S78,S78,2045Q1,log_lagged_real_light_ruc_price,2045Q1,2045Q1,log_lagged_real_light_ruc_price,log_lagged_real_light_ruc_price,4.3364747215384485,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,T78,T78,2045Q1,log_target_lag_1,2045Q1,2045Q1,log_target_lag_1,log_target_lag_1,22.090796427204847,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,U78,U78,2045Q1,log_target_lag_4,2045Q1,2045Q1,log_target_lag_4,log_target_lag_4,22.031899375407907,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,V78,V78,2045Q1,diff_log_real_gdp,2045Q1,2045Q1,diff_log_real_gdp,diff_log_real_gdp,0.0038452755095761404,,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,W78,W78,2045Q1,gdp_light_ruc_price_interaction,2045Q1,2045Q1,gdp_light_ruc_price_interaction,gdp_light_ruc_price_interaction,111.82507786049531,derived interaction,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,A79,A79,2045Q2,period,2045Q2,2045Q2,period,period,2045Q2,system,text,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,B79,B79,2045Q2,year,2045Q2,2045Q2,year,year,2045,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,C79,C79,2045Q2,quarter,2045Q2,2045Q2,quarter,quarter,2,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,D79,D79,2045Q2,horizon,2045Q2,2045Q2,horizon,horizon,78,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,E79,E79,2045Q2,real_gdp_sa_nzd,2045Q2,2045Q2,real_gdp_sa_nzd,real_gdp_sa_nzd,159159123376.70773,real NZD,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,F79,F79,2045Q2,real_diesel_price_cents_per_litre,2045Q2,2045Q2,real_diesel_price_cents_per_litre,real_diesel_price_cents_per_litre,186.375,cents/litre,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,G79,G79,2045Q2,real_light_ruc_price_nzd_per_1000km,2045Q2,2045Q2,real_light_ruc_price_nzd_per_1000km,real_light_ruc_price_nzd_per_1000km,76.38025027307147,NZD/1000km,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,H79,H79,2045Q2,lagged_real_light_ruc_price_nzd_per_1000km,2045Q2,2045Q2,lagged_real_light_ruc_price_nzd_per_1000km,lagged_real_light_ruc_price_nzd_per_1000km,76.40891974960145,NZD/1000km,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,I79,I79,2045Q2,target_lag_1,2045Q2,2045Q2,target_lag_1,target_lag_1,3730721729.5328236,model target units,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,J79,J79,2045Q2,target_lag_4,2045Q2,2045Q2,target_lag_4,target_lag_4,3579534333.7597704,model target units,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,K79,K79,2045Q2,q2_dummy,2045Q2,2045Q2,q2_dummy,q2_dummy,1,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,L79,L79,2045Q2,q3_dummy,2045Q2,2045Q2,q3_dummy,q3_dummy,0,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,M79,M79,2045Q2,q4_dummy,2045Q2,2045Q2,q4_dummy,q4_dummy,0,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,N79,N79,2045Q2,post_2020_dummy,2045Q2,2045Q2,post_2020_dummy,post_2020_dummy,1,0/1,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,O79,O79,2045Q2,trend_index,2045Q2,2045Q2,trend_index,trend_index,174,,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,P79,P79,2045Q2,log_real_gdp,2045Q2,2045Q2,log_real_gdp,log_real_gdp,25.793170314678385,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,Q79,Q79,2045Q2,log_real_diesel_price,2045Q2,2045Q2,log_real_diesel_price,log_real_diesel_price,5.227760773084903,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,R79,R79,2045Q2,log_real_light_ruc_price,2045Q2,2045Q2,log_real_light_ruc_price,log_real_light_ruc_price,4.3357241584753154,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,S79,S79,2045Q2,log_lagged_real_light_ruc_price,2045Q2,2045Q2,log_lagged_real_light_ruc_price,log_lagged_real_light_ruc_price,4.3360994400068815,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,T79,T79,2045Q2,log_target_lag_1,2045Q2,2045Q2,log_target_lag_1,log_target_lag_1,22.039867545057085,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,U79,U79,2045Q2,log_target_lag_4,2045Q2,2045Q2,log_target_lag_4,log_target_lag_4,21.998498554529835,log transformed,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,V79,V79,2045Q2,diff_log_real_gdp,2045Q2,2045Q2,diff_log_real_gdp,diff_log_real_gdp,0.0038452755095761404,,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,W79,W79,2045Q2,gdp_light_ruc_price_interaction,2045Q2,2045Q2,gdp_light_ruc_price_interaction,gdp_light_ruc_price_interaction,111.83207165701943,derived interaction,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,A80,A80,2045Q3,period,2045Q3,2045Q3,period,period,2045Q3,system,text,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,B80,B80,2045Q3,year,2045Q3,2045Q3,year,year,2045,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,C80,C80,2045Q3,quarter,2045Q3,2045Q3,quarter,quarter,3,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,D80,D80,2045Q3,horizon,2045Q3,2045Q3,horizon,horizon,79,system,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,E80,E80,2045Q3,real_gdp_sa_nzd,2045Q3,2045Q3,real_gdp_sa_nzd,real_gdp_sa_nzd,159772312240.45593,real NZD,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,F80,F80,2045Q3,real_diesel_price_cents_per_litre,2045Q3,2045Q3,real_diesel_price_cents_per_litre,real_diesel_price_cents_per_litre,186.3125,cents/litre,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
current_basecase,basecase,NLTF_forecast_input_template_to_2050Q4_basecase (2) - Copy.xlsx,d0644d353ee5a073602186cf7ac5c16e707d5350e16fd037b73a65528067cc6a,Light RUC Inputs,LIGHT_RUC,G80,G80,2045Q3,real_light_ruc_price_nzd_per_1000km,2045Q3,2045Q3,real_light_ruc_price_nzd_per_1000km,real_light_ruc_price_nzd_per_1000km,76.35159155364795,NZD/1000km,numeric,materialized_from_workbook_cell,scenario_inputs/scenario_input_cells.parquet
