series_id,source_label,source_row,source_cell,FY,period_status,published_pct_change,recomputed_pct_change,detected_workbook_unit,residual,relative_residual,status
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,AJ18,2035,LT_FORECAST,0.190071736720003,0.1900717367200011,fraction,1.887379141862766e-15,9.929825309288914e-15,reconciled
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,AK18,2036,LT_FORECAST,0.187903328113848,0.1879033281138487,fraction,-6.938893903907228e-16,3.692799895328636e-15,reconciled
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,AL18,2037,LT_FORECAST,0.186340517823088,0.1863405178230888,fraction,-8.049116928532385e-16,4.319574198121632e-15,reconciled
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,AM18,2038,LT_FORECAST,0.179934771718826,0.17993477171882177,fraction,4.218847493575595e-15,2.3446538172000744e-14,reconciled
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,AN18,2039,LT_FORECAST,0.175926599968441,0.1759265999684465,fraction,-5.495603971894525e-15,3.123805026005274e-14,reconciled
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,AO18,2040,LT_FORECAST,0.169386950060198,0.169386950060197,fraction,9.992007221626409e-16,5.8989238651947115e-15,reconciled
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,AP18,2041,LT_FORECAST,0.155364538000536,0.15536453800053307,fraction,2.942091015256665e-15,1.8936695935378576e-14,reconciled
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,AQ18,2042,LT_FORECAST,0.1414016851756,0.14140168517559948,fraction,5.273559366969494e-16,3.729488344089062e-15,reconciled
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,AR18,2043,LT_FORECAST,0.122627306501457,0.12262730650145937,fraction,-2.3592239273284576e-15,1.9238976983485982e-14,reconciled
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,AS18,2044,LT_FORECAST,0.100890966996319,0.10089096699631583,fraction,3.164135620181696e-15,3.1361931740601107e-14,reconciled
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,AT18,2045,LT_FORECAST,0.086661464917712,0.08666146491771509,fraction,-3.094746681142624e-15,3.571075891783136e-14,reconciled
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,AU18,2046,LT_FORECAST,0.0814141942307736,0.08141419423077223,fraction,1.3739009929736312e-15,1.6875447898916085e-14,reconciled
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,AV18,2047,LT_FORECAST,0.0740355654890705,0.07403556548907075,fraction,-2.498001805406602e-16,3.3740564942066407e-15,reconciled
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,AW18,2048,LT_FORECAST,0.0705918179729577,0.07059181797295633,fraction,1.3739009929736312e-15,1.9462609583166873e-14,reconciled
light_bev_ruc_net_km,Light BEV RUC net km (m km),18,AX18,2049,LT_FORECAST,0.0607539570714437,0.060753957071445264,fraction,-1.5612511283791264e-15,2.569793316578755e-14,reconciled
