series_id,section,unit,FY,official_vintage,comparison_vintage,prebu26_value,befu26_value,prebu26_period_status,befu26_period_status,delta,pct_delta,note
heavy_ruc_net_km,Key volumes,million km,2048,PREBU26,BEFU26,3838.27346639056,3830.05987981738,LT_FORECAST,LT_FORECAST,8.213586573179782,0.21445060471408117,
heavy_ruc_net_km,Key volumes,million km,2049,PREBU26,BEFU26,3767.84165395122,3761.76711385857,LT_FORECAST,LT_FORECAST,6.0745400926498405,0.16148102497549302,
heavy_ruc_net_km,Key volumes,million km,2050,PREBU26,BEFU26,3696.62524774944,3692.61843410482,LT_FORECAST,LT_FORECAST,4.006813644619797,0.10850873752925802,
heavy_ruc_net_km,Key volumes,million km,2051,PREBU26,BEFU26,3623.58622895194,3621.57503281081,LT_FORECAST,LT_FORECAST,2.011196141129858,0.05553374216766979,
heavy_ruc_net_km,Key volumes,million km,2052,PREBU26,BEFU26,3547.96452736129,3547.96452736129,LT_FORECAST,LT_FORECAST,0.0,0.0,
heavy_ruc_net_km,Key volumes,million km,2053,PREBU26,BEFU26,3472.23310377937,3472.23310377937,LT_FORECAST,LT_FORECAST,0.0,0.0,
heavy_ruc_net_km,Key volumes,million km,2054,PREBU26,BEFU26,3396.62635648456,3396.62635648456,LT_FORECAST,LT_FORECAST,0.0,0.0,
heavy_ruc_net_km,Key volumes,million km,2055,PREBU26,BEFU26,3312.20489221821,3312.20489221821,LT_FORECAST,LT_FORECAST,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2001,PREBU26,BEFU26,425.368969368889,425.368969368889,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2002,PREBU26,BEFU26,449.607653208889,449.607653208889,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2003,PREBU26,BEFU26,473.877708346667,473.877708346667,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2004,PREBU26,BEFU26,502.392775591111,502.392775591111,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2005,PREBU26,BEFU26,523.815090355556,523.815090355556,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2006,PREBU26,BEFU26,519.311999804444,519.311999804444,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2007,PREBU26,BEFU26,558.27035768,558.27035768,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2008,PREBU26,BEFU26,606.84671616,606.84671616,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2009,PREBU26,BEFU26,612.732848284444,612.732848284444,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2010,PREBU26,BEFU26,629.751489608889,629.751489608889,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2011,PREBU26,BEFU26,708.153527022802,708.153527022802,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2012,PREBU26,BEFU26,727.486875530435,727.486875530435,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2013,PREBU26,BEFU26,724.602065443478,724.602065443478,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2014,PREBU26,BEFU26,793.566297356522,793.566297356522,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2015,PREBU26,BEFU26,817.000645878261,817.000645878261,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2016,PREBU26,BEFU26,856.897472313044,856.897472313044,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2017,PREBU26,BEFU26,899.402333852174,899.402333852174,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2018,PREBU26,BEFU26,947.845460278261,947.845460278261,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2019,PREBU26,BEFU26,981.944894852174,981.944894852174,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2020,PREBU26,BEFU26,991.399212782609,991.399212782609,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2021,PREBU26,BEFU26,1126.70502478261,1126.70502478261,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2022,PREBU26,BEFU26,1041.49321244348,1041.49321244348,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2023,PREBU26,BEFU26,757.306974069565,757.306974069565,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2024,PREBU26,BEFU26,1078.53586094783,1078.53586094783,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2025,PREBU26,BEFU26,1109.95026251304,1109.95026251304,ACTUAL,ACTUAL,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2026,PREBU26,BEFU26,1137.31817426957,1144.54055343658,ACTUAL,ST_FORECAST,-7.222379167010104,-0.6310286817993734,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2027,PREBU26,BEFU26,1257.72423891485,1271.77345703347,ST_FORECAST,ST_FORECAST,-14.049218118620047,-1.1046950257470505,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2028,PREBU26,BEFU26,1420.35531208263,1441.09738978661,ST_FORECAST,ST_FORECAST,-20.74207770397993,-1.4393251872485389,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2029,PREBU26,BEFU26,1536.68208302464,1557.17647725352,ST_FORECAST,ST_FORECAST,-20.494394228880083,-1.316125341491621,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2030,PREBU26,BEFU26,1638.00399077145,1655.80221986912,ST_FORECAST,ST_FORECAST,-17.798229097670173,-1.0749006665226601,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2031,PREBU26,BEFU26,1737.74735928711,1728.76827058322,ST_FORECAST,LT_FORECAST,8.979088703889829,0.5193922665448174,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2032,PREBU26,BEFU26,1809.27730724118,1799.74509568839,LT_FORECAST,LT_FORECAST,9.532211552790159,0.5296423129934494,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2033,PREBU26,BEFU26,1878.52358101138,1868.62654416167,LT_FORECAST,LT_FORECAST,9.897036849710048,0.5296423129935895,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2034,PREBU26,BEFU26,1941.74613557168,1931.51600950311,LT_FORECAST,LT_FORECAST,10.230126068570144,0.5296423129934027,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2035,PREBU26,BEFU26,1999.25821826078,1988.72508870189,LT_FORECAST,LT_FORECAST,10.533129558890096,0.5296423129938707,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2036,PREBU26,BEFU26,2055.23890704073,2044.41084216917,LT_FORECAST,LT_FORECAST,10.828064871559718,0.5296423129937462,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2037,PREBU26,BEFU26,2108.70636264181,2097.59660347389,LT_FORECAST,LT_FORECAST,11.109759167919947,0.5296423129938691,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2038,PREBU26,BEFU26,2159.93723314657,2148.55756317298,LT_FORECAST,LT_FORECAST,11.379669973590353,0.5296423129936956,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2039,PREBU26,BEFU26,2208.2309236404,2196.59681744932,LT_FORECAST,LT_FORECAST,11.634106191079809,0.5296423129934827,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2040,PREBU26,BEFU26,2253.84999038202,2241.97553927903,LT_FORECAST,LT_FORECAST,11.874451102990406,0.5296423129936988,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2041,PREBU26,BEFU26,2297.26799067823,2285.16479102334,LT_FORECAST,LT_FORECAST,12.103199654889977,0.5296423129935385,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2042,PREBU26,BEFU26,2338.47407305887,2326.09433770543,LT_FORECAST,LT_FORECAST,12.379735353440083,0.5322112329137967,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2043,PREBU26,BEFU26,2374.61975648902,2363.2934858745,LT_FORECAST,LT_FORECAST,11.326270614519672,0.47925789506116123,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2044,PREBU26,BEFU26,2407.79530099004,2397.57439696277,LT_FORECAST,LT_FORECAST,10.220904027269626,0.4263018507462122,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2045,PREBU26,BEFU26,2438.07017128915,2429.00166119399,LT_FORECAST,LT_FORECAST,9.068510095160036,0.3733430997615027,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2046,PREBU26,BEFU26,2463.5989530015,2455.73124093117,LT_FORECAST,LT_FORECAST,7.867712070330072,0.32038164189932994,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2047,PREBU26,BEFU26,2485.13803027839,2478.51006120669,LT_FORECAST,LT_FORECAST,6.627969071700136,0.2674174769527962,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2048,PREBU26,BEFU26,2502.61187418864,2497.25649253913,LT_FORECAST,LT_FORECAST,5.355381649510036,0.21445060471400987,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2049,PREBU26,BEFU26,2515.88206838458,2511.82594610121,LT_FORECAST,LT_FORECAST,4.056122283370314,0.16148102497572017,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2050,PREBU26,BEFU26,2526.40307619564,2523.66467951243,LT_FORECAST,LT_FORECAST,2.738396683209885,0.1085087375292244,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2051,PREBU26,BEFU26,2533.39407610946,2531.98796843935,LT_FORECAST,LT_FORECAST,1.406107670110032,0.05553374216768965,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2052,PREBU26,BEFU26,2536.24470256158,2536.24470256158,LT_FORECAST,LT_FORECAST,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2053,PREBU26,BEFU26,2536.65725513153,2536.65725513153,LT_FORECAST,LT_FORECAST,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2054,PREBU26,BEFU26,2508.10286789176,2508.10286789176,LT_FORECAST,LT_FORECAST,0.0,0.0,
heavy_ruc_net_revenue,RUC,$m nominal ex GST,2055,PREBU26,BEFU26,2445.76521446285,2445.76521446285,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2001,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2002,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2003,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2004,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2005,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2006,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2007,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2008,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2009,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2010,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2011,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2012,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2013,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2014,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2015,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2016,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2017,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2018,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2019,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2020,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2021,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2022,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2023,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_km,Key volumes,million km,2024,PREBU26,BEFU26,413.518791,413.518791,ACTUAL,ACTUAL,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2025,PREBU26,BEFU26,820.641429,820.641429,ACTUAL,ACTUAL,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2026,PREBU26,BEFU26,1177.099006,1209.37911079624,ACTUAL,ST_FORECAST,-32.28010479624004,-2.6691468794253628,
light_bev_ruc_net_km,Key volumes,million km,2027,PREBU26,BEFU26,1560.36768256316,1572.19480045545,ST_FORECAST,ST_FORECAST,-11.827117892289834,-0.7522679688842394,
light_bev_ruc_net_km,Key volumes,million km,2028,PREBU26,BEFU26,1974.4105407434,1989.37597979678,ST_FORECAST,ST_FORECAST,-14.965439053380123,-0.7522680079262283,
light_bev_ruc_net_km,Key volumes,million km,2029,PREBU26,BEFU26,2483.35654641508,2502.17964433063,ST_FORECAST,ST_FORECAST,-18.823097915549624,-0.7522680459094327,
light_bev_ruc_net_km,Key volumes,million km,2030,PREBU26,BEFU26,3051.01062928116,3074.13637597232,ST_FORECAST,ST_FORECAST,-23.125746691159748,-0.7522680799691359,
light_bev_ruc_net_km,Key volumes,million km,2031,PREBU26,BEFU26,3671.44359440001,3699.27203826942,ST_FORECAST,LT_FORECAST,-27.828443869409966,-0.752268110631533,
light_bev_ruc_net_km,Key volumes,million km,2032,PREBU26,BEFU26,4364.94211367076,4398.02707007662,LT_FORECAST,LT_FORECAST,-33.084956405859884,-0.7522681392973668,
light_bev_ruc_net_km,Key volumes,million km,2033,PREBU26,BEFU26,5159.14601290196,5198.25079890367,LT_FORECAST,LT_FORECAST,-39.104786001710636,-0.752268167014142,
light_bev_ruc_net_km,Key volumes,million km,2034,PREBU26,BEFU26,6123.55490521362,6169.96962436653,LT_FORECAST,LT_FORECAST,-46.41471915291004,-0.7522681954479707,
light_bev_ruc_net_km,Key volumes,million km,2035,PREBU26,BEFU26,7287.46961882951,7342.70646637953,LT_FORECAST,LT_FORECAST,-55.236847550019775,-0.7522682242976195,
light_bev_ruc_net_km,Key volumes,million km,2036,PREBU26,BEFU26,8656.80941124596,8722.42544877532,LT_FORECAST,LT_FORECAST,-65.61603752936026,-0.7522682528467255,
light_bev_ruc_net_km,Key volumes,million km,2037,PREBU26,BEFU26,10269.9237567018,10347.7667235734,LT_FORECAST,LT_FORECAST,-77.84296687159986,-0.7522682811766972,
light_bev_ruc_net_km,Key volumes,million km,2038,PREBU26,BEFU26,12117.8401400859,12209.6897667792,LT_FORECAST,LT_FORECAST,-91.8496266932998,-0.7522683085954349,
light_bev_ruc_net_km,Key volumes,million km,2039,PREBU26,BEFU26,14249.6905510343,14357.6989741182,LT_FORECAST,LT_FORECAST,-108.0084230839002,-0.7522683354665729,
light_bev_ruc_net_km,Key volumes,million km,2040,PREBU26,BEFU26,16663.4021684229,16789.7058132265,LT_FORECAST,LT_FORECAST,-126.30364480360004,-0.7522683613914263,
light_bev_ruc_net_km,Key volumes,million km,2041,PREBU26,BEFU26,19252.3039431966,19398.2307000633,LT_FORECAST,LT_FORECAST,-145.9267568667019,-0.7522683853132323,
light_bev_ruc_net_km,Key volumes,million km,2042,PREBU26,BEFU26,21991.7981305541,22141.1732104773,LT_FORECAST,LT_FORECAST,-149.37507992320025,-0.6746484411788771,
light_bev_ruc_net_km,Key volumes,million km,2043,PREBU26,BEFU26,24707.7506252732,24856.2856440604,LT_FORECAST,LT_FORECAST,-148.53501878720272,-0.5975752810142665,
light_bev_ruc_net_km,Key volumes,million km,2044,PREBU26,BEFU26,27221.4817772362,27364.0603386263,LT_FORECAST,LT_FORECAST,-142.5785613900989,-0.5210431479309349,
light_bev_ruc_net_km,Key volumes,million km,2045,PREBU26,BEFU26,29603.133265281,29735.4698936684,LT_FORECAST,LT_FORECAST,-132.33662838739838,-0.4450463667149815,
light_bev_ruc_net_km,Key volumes,million km,2046,PREBU26,BEFU26,32037.5159546826,32156.3592151348,LT_FORECAST,LT_FORECAST,-118.84326045219859,-0.36957934092322087,
light_bev_ruc_net_km,Key volumes,million km,2047,PREBU26,BEFU26,34435.3146117595,34537.073453697,LT_FORECAST,LT_FORECAST,-101.75884193749516,-0.2946365507023076,
light_bev_ruc_net_km,Key volumes,million km,2048,PREBU26,BEFU26,36893.6844263889,36975.108256259,LT_FORECAST,LT_FORECAST,-81.42382987010205,-0.22021255301211715,
light_bev_ruc_net_km,Key volumes,million km,2049,PREBU26,BEFU26,39164.1105762582,39221.4923959718,LT_FORECAST,LT_FORECAST,-57.381819713598816,-0.14630197936958705,
light_bev_ruc_net_km,Key volumes,million km,2050,PREBU26,BEFU26,41138.7888344184,41168.8006989255,LT_FORECAST,LT_FORECAST,-30.011864507097926,-0.07289953556475895,
light_bev_ruc_net_km,Key volumes,million km,2051,PREBU26,BEFU26,43031.5853713679,43031.5853713679,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2052,PREBU26,BEFU26,44609.5202451729,44609.5202451729,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2053,PREBU26,BEFU26,46073.9897836358,46073.9897836358,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2054,PREBU26,BEFU26,47383.266321173,47383.266321173,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_km,Key volumes,million km,2055,PREBU26,BEFU26,48685.1167264313,48685.1167264313,LT_FORECAST,LT_FORECAST,0.0,0.0,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2001,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2002,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2003,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2004,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2005,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2006,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2007,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2008,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2009,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2010,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2011,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2012,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2013,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2014,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2015,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2016,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2017,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2018,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2019,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2020,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2021,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2022,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2023,PREBU26,BEFU26,0.0,0.0,ACTUAL,ACTUAL,0.0,,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2024,PREBU26,BEFU26,28.0351797217391,28.0351797217391,ACTUAL,ACTUAL,0.0,0.0,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2025,PREBU26,BEFU26,55.4022559304348,55.4022559304348,ACTUAL,ACTUAL,0.0,0.0,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2026,PREBU26,BEFU26,79.2991339739131,81.4648074039889,ACTUAL,ST_FORECAST,-2.165673430075799,-2.6584159455948795,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2027,PREBU26,BEFU26,113.776410113877,114.634116955081,ST_FORECAST,ST_FORECAST,-0.8577068412039921,-0.7482125426412817,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2028,PREBU26,BEFU26,160.618297489475,161.835735956468,ST_FORECAST,ST_FORECAST,-1.217438466993002,-0.7522680079265555,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2029,PREBU26,BEFU26,213.903916125463,215.525243664418,ST_FORECAST,ST_FORECAST,-1.6213275389550006,-0.7522680459090336,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2030,PREBU26,BEFU26,274.484171263279,276.56467906435,ST_FORECAST,ST_FORECAST,-2.0805078010710076,-0.7522680799694321,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2031,PREBU26,BEFU26,344.344694718777,346.954724469289,ST_FORECAST,LT_FORECAST,-2.6100297505119556,-0.7522681106315313,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2032,PREBU26,BEFU26,426.083824425971,429.313412445529,LT_FORECAST,LT_FORECAST,-3.2295880195580366,-0.7522681392973728,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2033,PREBU26,BEFU26,523.369567278839,527.336552294783,LT_FORECAST,LT_FORECAST,-3.966985015944033,-0.7522681670142362,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2034,PREBU26,BEFU26,644.657242646364,649.543552205186,LT_FORECAST,LT_FORECAST,-4.886309558821949,-0.7522681954478706,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2035,PREBU26,BEFU26,795.0629354143,801.089275482007,LT_FORECAST,LT_FORECAST,-6.026340067706997,-0.7522682242975992,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2036,PREBU26,BEFU26,977.57020276495,984.979893802953,LT_FORECAST,LT_FORECAST,-7.409691038003075,-0.7522682528467324,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2037,PREBU26,BEFU26,1199.06494821372,1208.15350381081,LT_FORECAST,LT_FORECAST,-9.088555597089908,-0.7522682811763897,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2038,PREBU26,BEFU26,1461.22975329226,1472.30544052707,LT_FORECAST,LT_FORECAST,-11.075687234809948,-0.7522683085953257,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2039,PREBU26,BEFU26,1772.80400145417,1786.24132937004,LT_FORECAST,LT_FORECAST,-13.4373279158699,-0.7522683354666803,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2040,PREBU26,BEFU26,2136.83137706771,2153.0279249591,LT_FORECAST,LT_FORECAST,-16.196547891389855,-0.7522683613914359,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2041,PREBU26,BEFU26,2542.55552025826,2561.82733740386,LT_FORECAST,LT_FORECAST,-19.271817145599925,-0.7522683853131908,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2042,PREBU26,BEFU26,2988.46544796099,3008.76402757176,LT_FORECAST,LT_FORECAST,-20.298579610770048,-0.6746484411790888,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2043,PREBU26,BEFU26,3452.04337861005,3472.7959487599,LT_FORECAST,LT_FORECAST,-20.75257014985027,-0.5975752810141581,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2044,PREBU26,BEFU26,3907.50760171337,3927.97404130812,LT_FORECAST,LT_FORECAST,-20.466439594749772,-0.5210431479311382,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2045,PREBU26,BEFU26,4362.76176497078,4382.26487557937,LT_FORECAST,LT_FORECAST,-19.50311060858985,-0.44504636671491443,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2046,PREBU26,BEFU26,4844.072412348,4862.04151332838,LT_FORECAST,LT_FORECAST,-17.969100980379153,-0.36957934092335937,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2047,PREBU26,BEFU26,5338.33464768802,5354.10981215937,LT_FORECAST,LT_FORECAST,-15.775164471350763,-0.2946365507021319,
light_bev_ruc_net_revenue,RUC,$m nominal ex GST,2048,PREBU26,BEFU26,5860.74623955401,5873.68082204803,LT_FORECAST,LT_FORECAST,-12.934582494020106,-0.22021255301220277,
