engine,series_id,FY,current_value,official_value,gap_current_minus_official,pct_gap,official_vintage,bridge_vintage
ensemble,total_ruc_net_revenue,2047,9525.820788266592,9739.62383885198,-213.8030505853876,-2.195187967450176,PREBU26,BEFU26
ensemble,total_ruc_net_revenue,2048,10092.200237902634,10289.916610992,-197.71637308936624,-1.9214574866249123,PREBU26,BEFU26
ensemble,total_ruc_net_revenue,2049,10647.27070554352,10826.3415550894,-179.07084954588026,-1.6540291901441082,PREBU26,BEFU26
ensemble,total_ruc_net_revenue,2050,11170.919135894848,11328.6778334143,-157.75869751945174,-1.3925605427152088,PREBU26,BEFU26
ensemble,net_fed_revenue,2026,2114.6925455991745,2022.61171268,92.08083291917455,4.552570933012429,PREBU26,BEFU26
ensemble,net_fed_revenue,2027,2233.1768916064866,2169.84422057644,63.33267103004664,2.9187658003034755,PREBU26,BEFU26
ensemble,net_fed_revenue,2028,2486.21203148976,2416.16584243062,70.04618905914003,2.899063790616078,PREBU26,BEFU26
ensemble,net_fed_revenue,2029,2622.34505933574,2558.10492919804,64.24013013770036,2.5112390584321926,PREBU26,BEFU26
ensemble,net_fed_revenue,2030,2722.446940662707,2667.99195458854,54.45498607416721,2.041047611875775,PREBU26,BEFU26
ensemble,net_fed_revenue,2031,2830.4524174395,2775.12910806866,55.32330937083998,1.993540019813421,PREBU26,BEFU26
ensemble,net_fed_revenue,2032,2927.6736546443726,2826.85042050417,100.82323414020266,3.566627841674792,PREBU26,BEFU26
ensemble,net_fed_revenue,2033,3011.7518475602824,2860.38073908176,151.37110847852227,5.291991601338899,PREBU26,BEFU26
ensemble,net_fed_revenue,2034,3082.016084178266,2881.68944236441,200.32664181385599,6.95170821910251,PREBU26,BEFU26
ensemble,net_fed_revenue,2035,3131.196978954257,2885.66457603095,245.53240292330702,8.508695188025678,PREBU26,BEFU26
ensemble,net_fed_revenue,2036,3152.0904991818293,2868.4160558788,283.6744433030294,9.889584975709521,PREBU26,BEFU26
ensemble,net_fed_revenue,2037,3137.5097681897514,2829.53369259523,307.97607559452126,10.884340285485258,PREBU26,BEFU26
ensemble,net_fed_revenue,2038,3080.2725322984206,2765.78023308202,314.4922992164006,11.370834727022011,PREBU26,BEFU26
ensemble,net_fed_revenue,2039,2977.5051467461917,2678.69137195282,298.8137747933715,11.155214741126755,PREBU26,BEFU26
ensemble,net_fed_revenue,2040,2831.994351505813,2571.45170310547,260.54264840034284,10.132122959404324,PREBU26,BEFU26
ensemble,net_fed_revenue,2041,2651.326990784109,2446.9756278526,204.3513629315089,8.351180968273157,PREBU26,BEFU26
ensemble,net_fed_revenue,2042,2433.594700853745,2303.89482712485,129.699873728895,5.629591776580973,PREBU26,BEFU26
