stream,name,model_kind,params_json,window,feature_set,include_target_lags,family_tag,min_train_quarters
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Ridge_alpha0_1__noylag__w40,ridge,"{""alpha"": 0.1, ""random_state"": 42}",40.0,schiff_no_lead,False,Ridge,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Ridge_alpha1__noylag__w40,ridge,"{""alpha"": 1.0, ""random_state"": 42}",40.0,schiff_no_lead,False,Ridge,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Ridge_alpha10__noylag__w40,ridge,"{""alpha"": 10.0, ""random_state"": 42}",40.0,schiff_no_lead,False,Ridge,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Elastic_alpha0_005_l1_ratio0_2__noylag__w40,elastic_net,"{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",40.0,schiff_no_lead,False,Elastic,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Elastic_alpha0_005_l1_ratio0_5__noylag__w40,elastic_net,"{""alpha"": 0.005, ""l1_ratio"": 0.5, ""max_iter"": 50000, ""random_state"": 42}",40.0,schiff_no_lead,False,Elastic,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Elastic_alpha0_005_l1_ratio0_8__noylag__w40,elastic_net,"{""alpha"": 0.005, ""l1_ratio"": 0.8, ""max_iter"": 50000, ""random_state"": 42}",40.0,schiff_no_lead,False,Elastic,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Elastic_alpha0_01_l1_ratio0_2__noylag__w40,elastic_net,"{""alpha"": 0.01, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",40.0,schiff_no_lead,False,Elastic,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Elastic_alpha0_01_l1_ratio0_5__noylag__w40,elastic_net,"{""alpha"": 0.01, ""l1_ratio"": 0.5, ""max_iter"": 50000, ""random_state"": 42}",40.0,schiff_no_lead,False,Elastic,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Elastic_alpha0_01_l1_ratio0_8__noylag__w40,elastic_net,"{""alpha"": 0.01, ""l1_ratio"": 0.8, ""max_iter"": 50000, ""random_state"": 42}",40.0,schiff_no_lead,False,Elastic,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Elastic_alpha0_05_l1_ratio0_2__noylag__w40,elastic_net,"{""alpha"": 0.05, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",40.0,schiff_no_lead,False,Elastic,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Elastic_alpha0_05_l1_ratio0_5__noylag__w40,elastic_net,"{""alpha"": 0.05, ""l1_ratio"": 0.5, ""max_iter"": 50000, ""random_state"": 42}",40.0,schiff_no_lead,False,Elastic,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Elastic_alpha0_05_l1_ratio0_8__noylag__w40,elastic_net,"{""alpha"": 0.05, ""l1_ratio"": 0.8, ""max_iter"": 50000, ""random_state"": 42}",40.0,schiff_no_lead,False,Elastic,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Elastic_alpha0_1_l1_ratio0_2__noylag__w40,elastic_net,"{""alpha"": 0.1, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",40.0,schiff_no_lead,False,Elastic,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Elastic_alpha0_1_l1_ratio0_5__noylag__w40,elastic_net,"{""alpha"": 0.1, ""l1_ratio"": 0.5, ""max_iter"": 50000, ""random_state"": 42}",40.0,schiff_no_lead,False,Elastic,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Elastic_alpha0_1_l1_ratio0_8__noylag__w40,elastic_net,"{""alpha"": 0.1, ""l1_ratio"": 0.8, ""max_iter"": 50000, ""random_state"": 42}",40.0,schiff_no_lead,False,Elastic,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__BayesianRidge__noylag__w40,bayesian_ridge,{},40.0,schiff_no_lead,False,BayesianRidge,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_03_max_depth1_n_estimators150__ylag__w40,gbr,"{""learning_rate"": 0.03, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_05_max_depth1_n_estimators150__ylag__w40,gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_06_max_depth1_n_estimators150__ylag__w40,gbr,"{""learning_rate"": 0.06, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_08_max_depth1_n_estimators150__ylag__w40,gbr,"{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_03_max_depth2_n_estimators150__ylag__w40,gbr,"{""learning_rate"": 0.03, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_05_max_depth2_n_estimators150__ylag__w40,gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_06_max_depth2_n_estimators150__ylag__w40,gbr,"{""learning_rate"": 0.06, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_08_max_depth2_n_estimators150__ylag__w40,gbr,"{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_03_max_depth1_n_estimators250__ylag__w40,gbr,"{""learning_rate"": 0.03, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 250, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_05_max_depth1_n_estimators250__ylag__w40,gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 250, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_06_max_depth1_n_estimators250__ylag__w40,gbr,"{""learning_rate"": 0.06, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 250, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_08_max_depth1_n_estimators250__ylag__w40,gbr,"{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 250, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_03_max_depth2_n_estimators250__ylag__w40,gbr,"{""learning_rate"": 0.03, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 250, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_05_max_depth2_n_estimators250__ylag__w40,gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 250, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_06_max_depth2_n_estimators250__ylag__w40,gbr,"{""learning_rate"": 0.06, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 250, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_08_max_depth2_n_estimators250__ylag__w40,gbr,"{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 250, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_03_max_depth1_n_estimators400__ylag__w40,gbr,"{""learning_rate"": 0.03, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_05_max_depth1_n_estimators400__ylag__w40,gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_06_max_depth1_n_estimators400__ylag__w40,gbr,"{""learning_rate"": 0.06, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w40,gbr,"{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_03_max_depth2_n_estimators400__ylag__w40,gbr,"{""learning_rate"": 0.03, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_05_max_depth2_n_estimators400__ylag__w40,gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_06_max_depth2_n_estimators400__ylag__w40,gbr,"{""learning_rate"": 0.06, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_08_max_depth2_n_estimators400__ylag__w40,gbr,"{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_03_max_depth1_n_estimators650__ylag__w40,gbr,"{""learning_rate"": 0.03, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 650, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_05_max_depth1_n_estimators650__ylag__w40,gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 650, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_06_max_depth1_n_estimators650__ylag__w40,gbr,"{""learning_rate"": 0.06, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 650, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_08_max_depth1_n_estimators650__ylag__w40,gbr,"{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 650, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_03_max_depth2_n_estimators650__ylag__w40,gbr,"{""learning_rate"": 0.03, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 650, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_05_max_depth2_n_estimators650__ylag__w40,gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 650, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_06_max_depth2_n_estimators650__ylag__w40,gbr,"{""learning_rate"": 0.06, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 650, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_08_max_depth2_n_estimators650__ylag__w40,gbr,"{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 650, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Ridge_alpha0_001__ylag__w40,ridge,"{""alpha"": 0.001, ""random_state"": 42}",40.0,schiff_no_lead,True,Ridge,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Ridge_alpha0_01__ylag__w40,ridge,"{""alpha"": 0.01, ""random_state"": 42}",40.0,schiff_no_lead,True,Ridge,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Ridge_alpha0_05__ylag__w40,ridge,"{""alpha"": 0.05, ""random_state"": 42}",40.0,schiff_no_lead,True,Ridge,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Ridge_alpha0_1__ylag__w40,ridge,"{""alpha"": 0.1, ""random_state"": 42}",40.0,schiff_no_lead,True,Ridge,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Ridge_alpha1__ylag__w40,ridge,"{""alpha"": 1.0, ""random_state"": 42}",40.0,schiff_no_lead,True,Ridge,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Ridge_alpha10__ylag__w40,ridge,"{""alpha"": 10.0, ""random_state"": 42}",40.0,schiff_no_lead,True,Ridge,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Elastic_alpha0_005_l1_ratio0_2__ylag__w40,elastic_net,"{""alpha"": 0.005, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",40.0,schiff_no_lead,True,Elastic,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Elastic_alpha0_005_l1_ratio0_5__ylag__w40,elastic_net,"{""alpha"": 0.005, ""l1_ratio"": 0.5, ""max_iter"": 50000, ""random_state"": 42}",40.0,schiff_no_lead,True,Elastic,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Elastic_alpha0_005_l1_ratio0_8__ylag__w40,elastic_net,"{""alpha"": 0.005, ""l1_ratio"": 0.8, ""max_iter"": 50000, ""random_state"": 42}",40.0,schiff_no_lead,True,Elastic,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Elastic_alpha0_01_l1_ratio0_2__ylag__w40,elastic_net,"{""alpha"": 0.01, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",40.0,schiff_no_lead,True,Elastic,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Elastic_alpha0_01_l1_ratio0_5__ylag__w40,elastic_net,"{""alpha"": 0.01, ""l1_ratio"": 0.5, ""max_iter"": 50000, ""random_state"": 42}",40.0,schiff_no_lead,True,Elastic,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Elastic_alpha0_01_l1_ratio0_8__ylag__w40,elastic_net,"{""alpha"": 0.01, ""l1_ratio"": 0.8, ""max_iter"": 50000, ""random_state"": 42}",40.0,schiff_no_lead,True,Elastic,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Elastic_alpha0_05_l1_ratio0_2__ylag__w40,elastic_net,"{""alpha"": 0.05, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",40.0,schiff_no_lead,True,Elastic,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Elastic_alpha0_05_l1_ratio0_5__ylag__w40,elastic_net,"{""alpha"": 0.05, ""l1_ratio"": 0.5, ""max_iter"": 50000, ""random_state"": 42}",40.0,schiff_no_lead,True,Elastic,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Elastic_alpha0_05_l1_ratio0_8__ylag__w40,elastic_net,"{""alpha"": 0.05, ""l1_ratio"": 0.8, ""max_iter"": 50000, ""random_state"": 42}",40.0,schiff_no_lead,True,Elastic,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Elastic_alpha0_1_l1_ratio0_2__ylag__w40,elastic_net,"{""alpha"": 0.1, ""l1_ratio"": 0.2, ""max_iter"": 50000, ""random_state"": 42}",40.0,schiff_no_lead,True,Elastic,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Elastic_alpha0_1_l1_ratio0_5__ylag__w40,elastic_net,"{""alpha"": 0.1, ""l1_ratio"": 0.5, ""max_iter"": 50000, ""random_state"": 42}",40.0,schiff_no_lead,True,Elastic,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__Elastic_alpha0_1_l1_ratio0_8__ylag__w40,elastic_net,"{""alpha"": 0.1, ""l1_ratio"": 0.8, ""max_iter"": 50000, ""random_state"": 42}",40.0,schiff_no_lead,True,Elastic,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__BayesianRidge__ylag__w40,bayesian_ridge,{},40.0,schiff_no_lead,True,BayesianRidge,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth1_n_estimators80__noylag__w40,resid_gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 80, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,False,RESID_SchiffResidual_GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth2_n_estimators80__noylag__w40,resid_gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 80, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,False,RESID_SchiffResidual_GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth1_n_estimators150__noylag__w40,resid_gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,False,RESID_SchiffResidual_GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth2_n_estimators150__noylag__w40,resid_gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,False,RESID_SchiffResidual_GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth1_n_estimators250__noylag__w40,resid_gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 250, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,False,RESID_SchiffResidual_GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth2_n_estimators250__noylag__w40,resid_gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 250, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,False,RESID_SchiffResidual_GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth1_n_estimators80__ylag__w40,resid_gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 80, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,RESID_SchiffResidual_GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth2_n_estimators80__ylag__w40,resid_gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 80, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,RESID_SchiffResidual_GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth1_n_estimators150__ylag__w40,resid_gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,RESID_SchiffResidual_GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth2_n_estimators150__ylag__w40,resid_gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,RESID_SchiffResidual_GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth1_n_estimators250__ylag__w40,resid_gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 250, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,RESID_SchiffResidual_GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth2_n_estimators250__ylag__w40,resid_gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 250, ""random_state"": 42, ""subsample"": 0.85}",40.0,schiff_no_lead,True,RESID_SchiffResidual_GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_03_max_depth1_n_estimators150__noylag__w52,gbr,"{""learning_rate"": 0.03, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",52.0,schiff_no_lead,False,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_05_max_depth1_n_estimators150__noylag__w52,gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",52.0,schiff_no_lead,False,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_06_max_depth1_n_estimators150__noylag__w52,gbr,"{""learning_rate"": 0.06, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",52.0,schiff_no_lead,False,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_08_max_depth1_n_estimators150__noylag__w52,gbr,"{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",52.0,schiff_no_lead,False,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_03_max_depth2_n_estimators150__noylag__w52,gbr,"{""learning_rate"": 0.03, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",52.0,schiff_no_lead,False,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_05_max_depth2_n_estimators150__noylag__w52,gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",52.0,schiff_no_lead,False,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_06_max_depth2_n_estimators150__noylag__w52,gbr,"{""learning_rate"": 0.06, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",52.0,schiff_no_lead,False,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_08_max_depth2_n_estimators150__noylag__w52,gbr,"{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",52.0,schiff_no_lead,False,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_03_max_depth1_n_estimators250__noylag__w52,gbr,"{""learning_rate"": 0.03, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 250, ""random_state"": 42, ""subsample"": 0.85}",52.0,schiff_no_lead,False,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_05_max_depth1_n_estimators250__noylag__w52,gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 250, ""random_state"": 42, ""subsample"": 0.85}",52.0,schiff_no_lead,False,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_06_max_depth1_n_estimators250__noylag__w52,gbr,"{""learning_rate"": 0.06, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 250, ""random_state"": 42, ""subsample"": 0.85}",52.0,schiff_no_lead,False,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_08_max_depth1_n_estimators250__noylag__w52,gbr,"{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 250, ""random_state"": 42, ""subsample"": 0.85}",52.0,schiff_no_lead,False,GBR,40
HEAVY_RUC,HEAVY_RUC__schiff_no_lead__GBR_learning_rate0_03_max_depth2_n_estimators250__noylag__w52,gbr,"{""learning_rate"": 0.03, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 250, ""random_state"": 42, ""subsample"": 0.85}",52.0,schiff_no_lead,False,GBR,40
