page,chart_id,chart_title,stream,stream_label,model,model_short,metric_name,metric_value,metric_display,source_column,source_file,calculation_basis,notes,horizon,stress_bucket,scenario,scenario_role,component_model,component_short,component_rank,weight,weight_pct,lag,acf_value,diagnostic_test,pass_status,quarterly_mape,annual_mape,fitted,residual_pct,abs_error_pct,horizon_bucket,point_type,x_metric,y_metric,value_available,paired_common_pairs,paired_model_mape,paired_schiff_mape,paired_gain_pp,paired_win_rate_pct,recommendation
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__rich__GBR_learning_rate0_03_max_depth1_n_estimators250__ylag__w40,Rich | GBM Learning Rate0 03 Max Depth1 N Estimators250 | T…,Candidate frontier point,11.036977039370347,Qtr 11.04% / Annual 10.48%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,11.036977039370347,10.48242384509686,,,,,Distribution sample,11.036977039370347,10.48242384509686,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_no_leads__GBR_learning_rate0_03_max_depth2_n_estimators80__noylag__w40,Dynamic No Leads | GBM Learning Rate0 03 Max Depth2 N Estim…,Candidate frontier point,10.981032017342796,Qtr 10.98% / Annual 10.53%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,10.981032017342796,10.527042653654876,,,,,Distribution sample,10.981032017342796,10.527042653654876,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_pruned__GBR_learning_rate0_08_max_depth1_n_estimators400__ylag__w40,Dynamic Pruned | GBM Learning Rate0 08 Max Depth1 N Estimat…,Candidate frontier point,11.204515341956276,Qtr 11.20% / Annual 10.46%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,11.204515341956276,10.463715265353866,,,,,Distribution sample,11.204515341956276,10.463715265353866,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__rich__GBR_learning_rate0_06_max_depth1_n_estimators80__noylag__w44,Rich | GBM Learning Rate0 06 Max Depth1 N Estimators80 | No…,Candidate frontier point,11.18262873677949,Qtr 11.18% / Annual 10.71%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,11.18262873677949,10.708353599570923,,,,,Distribution sample,11.18262873677949,10.708353599570923,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__schiff__GBR_learning_rate0_03_max_depth3_n_estimators80__ylag__w44,Schiff | GBM Learning Rate0 03 Max Depth3 N Estimators80 | …,Candidate frontier point,11.118258992621074,Qtr 11.12% / Annual 10.78%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,11.118258992621074,10.77774313734698,,,,,Distribution sample,11.118258992621074,10.77774313734698,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__diff__GBR_learning_rate0_05_max_depth1_n_estimators250__noylag__w40,Diff | GBM Learning Rate0 05 Max Depth1 N Estimators250 | N…,Candidate frontier point,11.160364953234234,Qtr 11.16% / Annual 10.82%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,11.160364953234234,10.81881957568315,,,,,Distribution sample,11.160364953234234,10.81881957568315,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__price_distributed_lags__GBR_learning_rate0_03_max_depth3_n_estimators400__noylag__w40,Price Distributed Lags | GBM Learning Rate0 03 Max Depth3 N…,Candidate frontier point,11.216522847978204,Qtr 11.22% / Annual 10.73%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,11.216522847978204,10.730877858591654,,,,,Distribution sample,11.216522847978204,10.730877858591654,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__diff__Elastic_alpha0_001_l1_ratio0_3__ylag__w40,Diff | Elasticnet Alpha0 001 L1 Ratio0 3 | Target Lags | W40,Candidate frontier point,12.33800935845101,Qtr 12.34% / Annual 9.16%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,12.33800935845101,9.1610076076125,,,,,Distribution sample,12.33800935845101,9.1610076076125,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__price_distributed_lags__GBR_learning_rate0_05_max_depth3_n_estimators400__ylag__w40,Price Distributed Lags | GBM Learning Rate0 05 Max Depth3 N…,Candidate frontier point,11.291135311535978,Qtr 11.29% / Annual 10.86%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,11.291135311535978,10.861930839890118,,,,,Distribution sample,11.291135311535978,10.861930839890118,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__diff__GBR_learning_rate0_08_max_depth2_n_estimators80__ylag__w52,Diff | GBM Learning Rate0 08 Max Depth2 N Estimators80 | Ta…,Candidate frontier point,11.296978310724311,Qtr 11.30% / Annual 10.87%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,11.296978310724311,10.867265895452102,,,,,Distribution sample,11.296978310724311,10.867265895452102,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_01_l1_ratio0_7__noylag__w52,Price Distributed Lags | Elasticnet Alpha0 01 L1 Ratio0 7 |…,Candidate frontier point,12.595879731287964,Qtr 12.60% / Annual 8.88%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,12.595879731287964,8.878707266429975,,,,,Distribution sample,12.595879731287964,8.878707266429975,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_no_leads__Elastic_alpha0_01_l1_ratio0_3__ylag__w40,Dynamic No Leads | Elasticnet Alpha0 01 L1 Ratio0 3 | Targe…,Candidate frontier point,12.524587082890704,Qtr 12.52% / Annual 9.53%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,12.524587082890704,9.526746410914498,,,,,Distribution sample,12.524587082890704,9.526746410914498,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_pruned__Elastic_alpha0_05_l1_ratio0_85__noylag__w40,Dynamic Pruned | Elasticnet Alpha0 05 L1 Ratio0 85 | No Tar…,Candidate frontier point,12.11653562271982,Qtr 12.12% / Annual 9.85%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,12.11653562271982,9.854012417947963,,,,,Distribution sample,12.11653562271982,9.854012417947963,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__schiff__Elastic_alpha0_005_l1_ratio0_3__ylag__w44,Schiff | Elasticnet Alpha0 005 L1 Ratio0 3 | Target Lags | …,Candidate frontier point,12.292771561391204,Qtr 12.29% / Annual 10.26%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,12.292771561391204,10.255418039904924,,,,,Distribution sample,12.292771561391204,10.255418039904924,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__price_distributed_lags__GBR_learning_rate0_05_max_depth1_n_estimators400__noylag__w40,Price Distributed Lags | GBM Learning Rate0 05 Max Depth1 N…,Candidate frontier point,11.805787542279973,Qtr 11.81% / Annual 11.05%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,11.805787542279973,11.046016367794834,,,,,Distribution sample,11.805787542279973,11.046016367794834,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__diff__GBR_learning_rate0_08_max_depth3_n_estimators150__noylag__w40,Diff | GBM Learning Rate0 08 Max Depth3 N Estimators150 | N…,Candidate frontier point,11.779291166343404,Qtr 11.78% / Annual 11.44%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,11.779291166343404,11.441537794807534,,,,,Distribution sample,11.779291166343404,11.441537794807534,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__diff__GBR_learning_rate0_03_max_depth2_n_estimators150__noylag__w44,Diff | GBM Learning Rate0 03 Max Depth2 N Estimators150 | N…,Candidate frontier point,11.8694098223176,Qtr 11.87% / Annual 11.37%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,11.8694098223176,11.368919646906562,,,,,Distribution sample,11.8694098223176,11.368919646906562,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_no_leads__Elastic_alpha0_001_l1_ratio0_85__noylag__w40,Dynamic No Leads | Elasticnet Alpha0 001 L1 Ratio0 85 | No …,Candidate frontier point,12.723171736512777,Qtr 12.72% / Annual 11.03%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,12.723171736512777,11.027900831958355,,,,,Distribution sample,12.723171736512777,11.027900831958355,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__schiff__GBR_learning_rate0_03_max_depth1_n_estimators250__noylag__w40,Schiff | GBM Learning Rate0 03 Max Depth1 N Estimators250 |…,Candidate frontier point,12.087230842919489,Qtr 12.09% / Annual 11.34%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,12.087230842919489,11.344782059685675,,,,,Distribution sample,12.087230842919489,11.344782059685675,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__diff__GBR_learning_rate0_08_max_depth3_n_estimators250__noylag__w52,Diff | GBM Learning Rate0 08 Max Depth3 N Estimators250 | N…,Candidate frontier point,12.032245242951198,Qtr 12.03% / Annual 11.67%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,12.032245242951198,11.674156973951142,,,,,Distribution sample,12.032245242951198,11.674156973951142,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__diff__GBR_learning_rate0_06_max_depth3_n_estimators400__noylag__w52,Diff | GBM Learning Rate0 06 Max Depth3 N Estimators400 | N…,Candidate frontier point,12.071722957567902,Qtr 12.07% / Annual 11.79%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,12.071722957567902,11.794841712838258,,,,,Distribution sample,12.071722957567902,11.794841712838258,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_pruned__Elastic_alpha0_005_l1_ratio0_7__ylag__w44,Dynamic Pruned | Elasticnet Alpha0 005 L1 Ratio0 7 | Target…,Candidate frontier point,13.513018246128231,Qtr 13.51% / Annual 10.13%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,13.513018246128231,10.134401622225647,,,,,Distribution sample,13.513018246128231,10.134401622225647,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__fixedblend_schiff0.70__LIGHT_RUC__diff__Elastic_alpha0_05_l1_ratio0_5__noylag__w40,Fixedblend Schiff0.70 | Light RUC | Diff | Elasticnet Alpha…,Candidate frontier point,13.053742346551036,Qtr 13.05% / Annual 11.49%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,13.053742346551036,11.485142391898895,,,,,Distribution sample,13.053742346551036,11.485142391898895,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__diff__GBR_learning_rate0_03_max_depth1_n_estimators80__noylag__w44,Diff | GBM Learning Rate0 03 Max Depth1 N Estimators80 | No…,Candidate frontier point,12.33737759595601,Qtr 12.34% / Annual 12.49%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,12.33737759595601,12.487926805931586,,,,,Distribution sample,12.33737759595601,12.487926805931586,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_pruned__GBR_learning_rate0_03_max_depth1_n_estimators80__ylag__w52,Dynamic Pruned | GBM Learning Rate0 03 Max Depth1 N Estimat…,Candidate frontier point,12.62147723785767,Qtr 12.62% / Annual 12.37%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,12.62147723785767,12.365777043821945,,,,,Distribution sample,12.62147723785767,12.365777043821945,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_005_l1_ratio0_15__noylag__w44,Price Distributed Lags | Elasticnet Alpha0 005 L1 Ratio0 15…,Candidate frontier point,14.416619238825444,Qtr 14.42% / Annual 10.11%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,14.416619238825444,10.113405229451253,,,,,Distribution sample,14.416619238825444,10.113405229451253,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__HPOREFINE_fixedblend_schiff0.85__LIGHT_RUC__top10_median,Light Hporefine Fixedblend Schiff0.85 · Light Top10 Median,Candidate frontier point,13.847589291867598,Qtr 13.85% / Annual 12.43%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,13.847589291867598,12.429290284848982,,,,,Distribution sample,13.847589291867598,12.429290284848982,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_06_max_depth1_n_estimators80__ylag__w40,Price Distributed Lags | Resid Schiffresidual GBM Learning …,Candidate frontier point,13.95802437209109,Qtr 13.96% / Annual 12.95%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,13.95802437209109,12.94671476213161,,,,,Distribution sample,13.95802437209109,12.94671476213161,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth2_n_estimators250__ylag__w40,Price Distributed Lags | Resid Schiffresidual GBM Learning …,Candidate frontier point,13.948786401096184,Qtr 13.95% / Annual 12.93%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,13.948786401096184,12.92841048940779,,,,,Distribution sample,13.948786401096184,12.92841048940779,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_08_max_depth2_n_estimators400__noylag__w40,Price Distributed Lags | Resid Schiffresidual GBM Learning …,Candidate frontier point,14.135820051114916,Qtr 14.14% / Annual 13.09%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,14.135820051114916,13.092493349218802,,,,,Distribution sample,14.135820051114916,13.092493349218802,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__price_distributed_lags__Ridge_alpha10__noylag__w52,Price Distributed Lags | Ridge Alpha10 | No Target Lags | W…,Candidate frontier point,14.748300631611103,Qtr 14.75% / Annual 11.56%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,14.748300631611103,11.564167390502412,,,,,Distribution sample,14.748300631611103,11.564167390502412,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_03_max_depth2_n_estimators80__noylag__w40,Price Distributed Lags | Resid Schiffresidual GBM Learning …,Candidate frontier point,14.385248726461128,Qtr 14.39% / Annual 13.34%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,14.385248726461128,13.33828078995356,,,,,Distribution sample,14.385248726461128,13.33828078995356,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__schiff__RESID_SchiffResidual_GBR_learning_rate0_03_max_depth1_n_estimators250__noylag__w40,Schiff | Resid Schiffresidual GBM Learning Rate0 03 Max Dep…,Candidate frontier point,14.41170396006592,Qtr 14.41% / Annual 13.64%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,14.41170396006592,13.641890811673774,,,,,Distribution sample,14.41170396006592,13.641890811673774,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_pruned__RESID_SchiffResidual_GBR_learning_rate0_06_max_depth1_n_estimators250__ylag__w44,Dynamic Pruned | Resid Schiffresidual GBM Learning Rate0 06…,Candidate frontier point,14.782010643917385,Qtr 14.78% / Annual 12.55%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,14.782010643917385,12.55408290703412,,,,,Distribution sample,14.782010643917385,12.55408290703412,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__rich__RESID_SchiffResidual_GBR_learning_rate0_06_max_depth1_n_estimators80__noylag__w44,Rich | Resid Schiffresidual GBM Learning Rate0 06 Max Depth…,Candidate frontier point,14.79516299854176,Qtr 14.80% / Annual 12.75%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,14.79516299854176,12.746942680509392,,,,,Distribution sample,14.79516299854176,12.746942680509392,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__schiff__RESID_SchiffResidual_GBR_learning_rate0_03_max_depth1_n_estimators250__ylag__w40,Schiff | Resid Schiffresidual GBM Learning Rate0 03 Max Dep…,Candidate frontier point,14.571022630836122,Qtr 14.57% / Annual 13.67%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,14.571022630836122,13.666098941895845,,,,,Distribution sample,14.571022630836122,13.666098941895845,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_pruned__RESID_SchiffResidual_GBR_learning_rate0_06_max_depth2_n_estimators150__noylag__w40,Dynamic Pruned | Resid Schiffresidual GBM Learning Rate0 06…,Candidate frontier point,14.724534603208063,Qtr 14.72% / Annual 13.56%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,14.724534603208063,13.556121029128215,,,,,Distribution sample,14.724534603208063,13.556121029128215,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_no_leads__RESID_SchiffResidual_GBR_learning_rate0_06_max_depth2_n_estimators150__noylag__w40,Dynamic No Leads | Resid Schiffresidual GBM Learning Rate0 …,Candidate frontier point,14.749703726230734,Qtr 14.75% / Annual 13.58%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,14.749703726230734,13.582711177174714,,,,,Distribution sample,14.749703726230734,13.582711177174714,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__rich__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth2_n_estimators250__noylag__w40,Rich | Resid Schiffresidual GBM Learning Rate0 05 Max Depth…,Candidate frontier point,14.753733287460438,Qtr 14.75% / Annual 13.57%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,14.753733287460438,13.572013390238585,,,,,Distribution sample,14.753733287460438,13.572013390238585,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__diff__RESID_SchiffResidual_GBR_learning_rate0_03_max_depth1_n_estimators150__noylag__w44,Diff | Resid Schiffresidual GBM Learning Rate0 03 Max Depth…,Candidate frontier point,15.05363780749643,Qtr 15.05% / Annual 12.78%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,15.05363780749643,12.778301227979954,,,,,Distribution sample,15.05363780749643,12.778301227979954,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__schiff__RESID_SchiffResidual_GBR_learning_rate0_03_max_depth1_n_estimators400__ylag__w44,Schiff | Resid Schiffresidual GBM Learning Rate0 03 Max Dep…,Candidate frontier point,14.900844188604928,Qtr 14.90% / Annual 13.26%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,14.900844188604928,13.260400744146663,,,,,Distribution sample,14.900844188604928,13.260400744146663,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__diff__RESID_SchiffResidual_Elastic_alpha0_01_l1_ratio0_85__noylag__w44,Diff | Resid Schiffresidual Elasticnet Alpha0 01 L1 Ratio0 …,Candidate frontier point,15.155745928743904,Qtr 15.16% / Annual 12.80%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,15.155745928743904,12.79678400108926,,,,,Distribution sample,15.155745928743904,12.79678400108926,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__diff__Elastic_alpha0_1_l1_ratio0_7__ylag__w44,Diff | Elasticnet Alpha0 1 L1 Ratio0 7 | Target Lags | W44,Candidate frontier point,14.201148239545144,Qtr 14.20% / Annual 14.52%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,14.201148239545144,14.519365310068094,,,,,Distribution sample,14.201148239545144,14.519365310068094,,,,,,,
Overview,overview_candidate_search_frontier,2. Candidate Search Frontier,LIGHT_RUC,Light RUC volume,LIGHT_RUC__dynamic_no_leads__RESID_SchiffResidual_GBR_learning_rate0_06_max_depth2_n_estimators80__noylag__w44,Dynamic No Leads | Resid Schiffresidual GBM Learning Rate0 …,Candidate frontier point,15.263921828242266,Qtr 15.26% / Annual 13.07%,quarterly_mape;annual_mape,final_summary.csv,Default curated candidate rows; x = quarterly_mape and y = annual_mape.,plot_default_include rows with outlier guard used by the management view.,,,,,,,,,,,,,,15.263921828242266,13.06757841170384,,,,,Distribution sample,15.263921828242266,13.06757841170384,,,,,,,
