page,chart_id,chart_title,stream,stream_label,model,model_short,metric_name,metric_value,metric_display,source_column,source_file,calculation_basis,notes,horizon,stress_bucket,scenario,scenario_role,component_model,component_short,component_rank,weight,weight_pct,lag,acf_value,diagnostic_test,pass_status,quarterly_mape,annual_mape,fitted,residual_pct,abs_error_pct,horizon_bucket,point_type,x_metric,y_metric,value_available,paired_common_pairs,paired_model_mape,paired_schiff_mape,paired_gain_pp,paired_win_rate_pct,recommendation
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,3.602117658540669,3.60%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,7,,,,,,,,,,,,,,,,,3.602117658540669,5-8 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,7.514190276143611,7.51%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,8,,,,,,,,,,,,,,,,,7.514190276143611,5-8 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,11.242555854770778,11.24%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,9,,,,,,,,,,,,,,,,,11.242555854770778,9-12 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,11.041086409498396,11.04%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,10,,,,,,,,,,,,,,,,,11.041086409498396,9-12 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,10.502129623929031,10.50%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,11,,,,,,,,,,,,,,,,,10.502129623929031,9-12 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,10.51459358940286,10.51%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,12,,,,,,,,,,,,,,,,,10.51459358940286,9-12 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,0.95844586785127,0.96%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,1,,,,,,,,,,,,,,,,,0.95844586785127,1-4 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,1.1016935944727426,1.10%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,2,,,,,,,,,,,,,,,,,1.1016935944727426,1-4 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,0.4846013682028571,0.48%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,3,,,,,,,,,,,,,,,,,0.4846013682028571,1-4 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,1.4963632826646889,1.50%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,4,,,,,,,,,,,,,,,,,1.4963632826646889,1-4 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,1.6355108184769358,1.64%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,5,,,,,,,,,,,,,,,,,1.6355108184769358,5-8 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,3.710397593197601,3.71%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,6,,,,,,,,,,,,,,,,,3.710397593197601,5-8 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,7.637430033695716,7.64%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,7,,,,,,,,,,,,,,,,,7.637430033695716,5-8 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,11.426713115517416,11.43%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,8,,,,,,,,,,,,,,,,,11.426713115517416,5-8 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,12.262623929401329,12.26%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,9,,,,,,,,,,,,,,,,,12.262623929401329,9-12 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,10.630991433637751,10.63%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,10,,,,,,,,,,,,,,,,,10.630991433637751,9-12 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,10.692223651372682,10.69%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,11,,,,,,,,,,,,,,,,,10.692223651372682,9-12 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,10.997042291451674,11.00%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,12,,,,,,,,,,,,,,,,,10.997042291451674,9-12 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,0.9668815467839772,0.97%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,1,,,,,,,,,,,,,,,,,0.9668815467839772,1-4 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,0.3262371737534351,0.33%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,2,,,,,,,,,,,,,,,,,0.3262371737534351,1-4 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,1.6487855595907637,1.65%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,3,,,,,,,,,,,,,,,,,1.6487855595907637,1-4 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,1.829780014930508,1.83%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,4,,,,,,,,,,,,,,,,,1.829780014930508,1-4 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,3.8912573464240015,3.89%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,5,,,,,,,,,,,,,,,,,3.8912573464240015,5-8 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,7.834888007172188,7.83%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,6,,,,,,,,,,,,,,,,,7.834888007172188,5-8 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,11.664488686277725,11.66%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,7,,,,,,,,,,,,,,,,,11.664488686277725,5-8 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,12.549870426413088,12.55%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,8,,,,,,,,,,,,,,,,,12.549870426413088,5-8 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,10.909911398089188,10.91%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,9,,,,,,,,,,,,,,,,,10.909911398089188,9-12 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,10.960997769629156,10.96%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,10,,,,,,,,,,,,,,,,,10.960997769629156,9-12 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,11.28690100540236,11.29%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,11,,,,,,,,,,,,,,,,,11.28690100540236,9-12 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,10.302900614870092,10.30%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,12,,,,,,,,,,,,,,,,,10.302900614870092,9-12 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,0.2245967525380195,0.22%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,1,,,,,,,,,,,,,,,,,0.2245967525380195,1-4 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,1.7884115633691309,1.79%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,2,,,,,,,,,,,,,,,,,1.7884115633691309,1-4 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,1.9271122031800865,1.93%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,3,,,,,,,,,,,,,,,,,1.9271122031800865,1-4 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,4.0295608449246245,4.03%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,4,,,,,,,,,,,,,,,,,4.0295608449246245,1-4 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,8.002356320218283,8.00%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,5,,,,,,,,,,,,,,,,,8.002356320218283,5-8 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,11.858282964614672,11.86%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,6,,,,,,,,,,,,,,,,,11.858282964614672,5-8 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,12.527714919238246,12.53%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,7,,,,,,,,,,,,,,,,,12.527714919238246,5-8 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,11.3317110980589,11.33%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,8,,,,,,,,,,,,,,,,,11.3317110980589,5-8 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,11.34770218844988,11.35%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,9,,,,,,,,,,,,,,,,,11.34770218844988,9-12 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,11.66247014598012,11.66%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,10,,,,,,,,,,,,,,,,,11.66247014598012,9-12 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,10.559771034808746,10.56%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,11,,,,,,,,,,,,,,,,,10.559771034808746,9-12 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,12.199958883586351,12.20%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,12,,,,,,,,,,,,,,,,,12.199958883586351,9-12 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,1.7842943600577743,1.78%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,1,,,,,,,,,,,,,,,,,1.7842943600577743,1-4 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,1.963557832446828,1.96%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,2,,,,,,,,,,,,,,,,,1.963557832446828,1-4 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,4.054170171145927,4.05%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,3,,,,,,,,,,,,,,,,,4.054170171145927,1-4 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,8.086469885829672,8.09%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,4,,,,,,,,,,,,,,,,,8.086469885829672,1-4 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,11.80826730719074,11.81%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,5,,,,,,,,,,,,,,,,,11.80826730719074,5-8 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,12.527125123407725,12.53%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,6,,,,,,,,,,,,,,,,,12.527125123407725,5-8 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,11.119972546691931,11.12%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,7,,,,,,,,,,,,,,,,,11.119972546691931,5-8 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,11.249756473868391,11.25%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,8,,,,,,,,,,,,,,,,,11.249756473868391,5-8 qtrs,,,,,,,,,,
Diagnostics,diagnostics_error_distribution_by_horizon,4. Error Distribution by Horizon,PED,PED VKT per capita,PED__schiff__SCHIFF_OLS__noylag__w40,PED - Schiff OLS,Absolute percentage error,11.496761891101306,11.50%,abs_error_pct,C:\Users\Adrian Desilvestro\OneDrive\Documents\Playground\Revenue Modeling - Strategic Review\04 Models\information pack\stage1_curated_candidate_cone.parquet,Absolute percentage error grouped by stream and horizon bucket after central error-window trimming.,,9,,,,,,,,,,,,,,,,,11.496761891101306,9-12 qtrs,,,,,,,,,,
