series,quarter,FY,value,unit,revenue_basis,value_status,source_sheet,source_workbook_sheet,source_workbook_row,source_cell
MR2 revenue exGST,2025Q2,2025,6940030.66,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,27,AY27
MR2 revenue exGST,2025Q3,2026,8037404.91,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,27,AZ27
MR2 revenue exGST,2025Q4,2026,7807254.11,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,27,BA27
MR2 revenue exGST,2026Q1,2026,7881115.04,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,27,BB27
COO revenue exGST,2013Q1,2013,1642340.54782609,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,B28
COO revenue exGST,2013Q2,2013,1725117.16521739,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,C28
COO revenue exGST,2013Q3,2014,1740118.72173913,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,D28
COO revenue exGST,2013Q4,2014,1742620.36521739,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,E28
COO revenue exGST,2014Q1,2014,1727160.56521739,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,F28
COO revenue exGST,2014Q2,2014,1708760.44347826,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,G28
COO revenue exGST,2014Q3,2015,1771198.10434783,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,H28
COO revenue exGST,2014Q4,2015,1804728.53043478,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,I28
COO revenue exGST,2015Q1,2015,1809893.2173913,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,J28
COO revenue exGST,2015Q2,2015,1784442.2,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,K28
COO revenue exGST,2015Q3,2016,1898673.04347826,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,L28
COO revenue exGST,2015Q4,2016,1883037.50434783,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,M28
COO revenue exGST,2016Q1,2016,1880255.17391304,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,N28
COO revenue exGST,2016Q2,2016,1891343.77391304,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,O28
COO revenue exGST,2016Q3,2017,1947129.96521739,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,P28
COO revenue exGST,2016Q4,2017,1926069.0173913,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,Q28
COO revenue exGST,2017Q1,2017,1927260.15652174,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,R28
COO revenue exGST,2017Q2,2017,1862912.52173913,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,S28
COO revenue exGST,2017Q3,2018,1959600.69565217,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,T28
COO revenue exGST,2017Q4,2018,1969211.80869565,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,U28
COO revenue exGST,2018Q1,2018,1930415.23478261,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,V28
COO revenue exGST,2018Q2,2018,1926869.44347826,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,W28
COO revenue exGST,2018Q3,2019,1996069.83478261,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,X28
COO revenue exGST,2018Q4,2019,2018229.60869565,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,Y28
COO revenue exGST,2019Q1,2019,1946473.17391304,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,Z28
COO revenue exGST,2019Q2,2019,1902466.86956522,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,AA28
COO revenue exGST,2019Q3,2020,2032213.67826087,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,AB28
COO revenue exGST,2019Q4,2020,2007667.06086957,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,AC28
COO revenue exGST,2020Q1,2020,1875919.00869565,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,AD28
COO revenue exGST,2020Q2,2020,1582429.56521739,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,AE28
COO revenue exGST,2020Q3,2021,2201494.63478261,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,AF28
COO revenue exGST,2020Q4,2021,2115659.97391304,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,AG28
COO revenue exGST,2021Q1,2021,2010164.05217391,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,AH28
COO revenue exGST,2021Q2,2021,1973581.26086957,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,AI28
COO revenue exGST,2021Q3,2022,1678896.73043478,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,AJ28
COO revenue exGST,2021Q4,2022,1972258.95652174,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,AK28
COO revenue exGST,2022Q1,2022,1928109.87826087,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,AL28
COO revenue exGST,2022Q2,2022,1866572.75652174,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,AM28
COO revenue exGST,2022Q3,2023,1896054.66086957,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,AN28
COO revenue exGST,2022Q4,2023,1911919.32173913,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,AO28
COO revenue exGST,2023Q1,2023,1935268.36521739,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,AP28
COO revenue exGST,2023Q2,2023,1890560.14782609,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,AQ28
COO revenue exGST,2023Q3,2024,1940708.82608696,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,AR28
COO revenue exGST,2023Q4,2024,18646.147826087,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,AS28
COO revenue exGST,2024Q1,2024,120.391304347826,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,AT28
COO revenue exGST,2024Q2,2024,301.382608695652,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,AU28
COO revenue exGST,2024Q3,2025,-98.0260869565217,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,AV28
COO revenue exGST,2024Q4,2025,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,AW28
COO revenue exGST,2025Q1,2025,0.791304347826087,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,AX28
COO revenue exGST,2025Q2,2025,0.782608695652174,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,AY28
COO revenue exGST,2025Q3,2026,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,AZ28
COO revenue exGST,2025Q4,2026,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,BA28
COO revenue exGST,2026Q1,2026,0,$ nominal ex GST,nominal_ex_gst,actual,Quarterly actuals,Quarterly actuals,28,BB28
MVR admin revenue exGST,2013Q1,2013,11091839.5565217,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,B29
MVR admin revenue exGST,2013Q2,2013,11124206.1478261,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,C29
MVR admin revenue exGST,2013Q3,2014,11260270.3913043,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,D29
MVR admin revenue exGST,2013Q4,2014,11968637.1304348,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,E29
MVR admin revenue exGST,2014Q1,2014,11602824.2956522,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,F29
MVR admin revenue exGST,2014Q2,2014,11563638.6086957,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,G29
MVR admin revenue exGST,2014Q3,2015,11825614.7391304,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,H29
MVR admin revenue exGST,2014Q4,2015,12516291.7826087,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,I29
MVR admin revenue exGST,2015Q1,2015,12181740.3652174,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,J29
MVR admin revenue exGST,2015Q2,2015,13513659.173913,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,K29
MVR admin revenue exGST,2015Q3,2016,16772979.5565217,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,L29
MVR admin revenue exGST,2015Q4,2016,11539506.0434783,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,M29
MVR admin revenue exGST,2016Q1,2016,11008003.8782609,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,N29
MVR admin revenue exGST,2016Q2,2016,10721144,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,O29
MVR admin revenue exGST,2016Q3,2017,14706793.7826087,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,P29
MVR admin revenue exGST,2016Q4,2017,11017604.0869565,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,Q29
MVR admin revenue exGST,2017Q1,2017,10595716.8086957,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,R29
MVR admin revenue exGST,2017Q2,2017,10048932.5130435,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,S29
MVR admin revenue exGST,2017Q3,2018,13138377.0695652,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,T29
MVR admin revenue exGST,2017Q4,2018,11238300.973913,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,U29
MVR admin revenue exGST,2018Q1,2018,10368228.0782609,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,V29
MVR admin revenue exGST,2018Q2,2018,9855357.84347826,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,W29
MVR admin revenue exGST,2018Q3,2019,12230171.2782609,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,X29
MVR admin revenue exGST,2018Q4,2019,10898680.0608696,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,Y29
MVR admin revenue exGST,2019Q1,2019,10236808.8434783,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,Z29
MVR admin revenue exGST,2019Q2,2019,9792502.66086956,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,AA29
MVR admin revenue exGST,2019Q3,2020,12025333.5565217,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,AB29
MVR admin revenue exGST,2019Q4,2020,10837950.0173913,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,AC29
MVR admin revenue exGST,2020Q1,2020,9995022.26086956,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,AD29
MVR admin revenue exGST,2020Q2,2020,8568606.55652174,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,AE29
MVR admin revenue exGST,2020Q3,2021,11347350.6608696,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,AF29
MVR admin revenue exGST,2020Q4,2021,10200869.1565217,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,AG29
MVR admin revenue exGST,2021Q1,2021,10149540.7478261,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,AH29
MVR admin revenue exGST,2021Q2,2021,10055863.7304348,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,AI29
MVR admin revenue exGST,2021Q3,2022,10199775.373913,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,AJ29
MVR admin revenue exGST,2021Q4,2022,10314548.2434783,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,AK29
MVR admin revenue exGST,2022Q1,2022,10196208.3565217,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,AL29
MVR admin revenue exGST,2022Q2,2022,9337773.24347826,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,AM29
MVR admin revenue exGST,2022Q3,2023,10733350.0782609,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,AN29
MVR admin revenue exGST,2022Q4,2023,10667157.9304348,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,AO29
MVR admin revenue exGST,2023Q1,2023,10318115.8608696,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,AP29
MVR admin revenue exGST,2023Q2,2023,10453142.5130435,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,AQ29
MVR admin revenue exGST,2023Q3,2024,10752017.0347826,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,AR29
MVR admin revenue exGST,2023Q4,2024,17973597.7304348,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,AS29
MVR admin revenue exGST,2024Q1,2024,17573462.7565217,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,AT29
MVR admin revenue exGST,2024Q2,2024,17006399.4956522,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,AU29
MVR admin revenue exGST,2024Q3,2025,18592201.173913,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,AV29
MVR admin revenue exGST,2024Q4,2025,17985944.6,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,AW29
MVR admin revenue exGST,2025Q1,2025,18029579.6347826,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,AX29
MVR admin revenue exGST,2025Q2,2025,17156411.9565217,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,AY29
MVR admin revenue exGST,2025Q3,2026,18879400.8434783,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,AZ29
MVR admin revenue exGST,2025Q4,2026,18258514.6,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,BA29
MVR admin revenue exGST,2026Q1,2026,18158482.3826087,$ nominal ex GST,admin,actual,Quarterly actuals,Quarterly actuals,29,BB29
MVR refunds exGST,2013Q1,2013,103984.56,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,B30
MVR refunds exGST,2013Q2,2013,106584.16,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,C30
MVR refunds exGST,2013Q3,2014,153057.17,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,D30
MVR refunds exGST,2013Q4,2014,125417.32,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,E30
MVR refunds exGST,2014Q1,2014,107826.53,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,F30
MVR refunds exGST,2014Q2,2014,121972.97,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,G30
MVR refunds exGST,2014Q3,2015,182466.9,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,H30
MVR refunds exGST,2014Q4,2015,155728.76,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,I30
MVR refunds exGST,2015Q1,2015,111749.96,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,J30
MVR refunds exGST,2015Q2,2015,116075.9,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,K30
MVR refunds exGST,2015Q3,2016,175288.9,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,L30
MVR refunds exGST,2015Q4,2016,134850.14,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,M30
MVR refunds exGST,2016Q1,2016,169208.04,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,N30
MVR refunds exGST,2016Q2,2016,339768.99,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,O30
MVR refunds exGST,2016Q3,2017,191324.48,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,P30
MVR refunds exGST,2016Q4,2017,205542.14,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,Q30
MVR refunds exGST,2017Q1,2017,189731.03,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,R30
MVR refunds exGST,2017Q2,2017,209197.79,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,S30
MVR refunds exGST,2017Q3,2018,194985.79,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,T30
MVR refunds exGST,2017Q4,2018,313429.02,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,U30
MVR refunds exGST,2018Q1,2018,226133.95,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,V30
MVR refunds exGST,2018Q2,2018,248856.88,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,W30
MVR refunds exGST,2018Q3,2019,235518.31,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,X30
MVR refunds exGST,2018Q4,2019,244525.21,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,Y30
MVR refunds exGST,2019Q1,2019,225090.91,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,Z30
MVR refunds exGST,2019Q2,2019,248004.98,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,AA30
MVR refunds exGST,2019Q3,2020,270987.76,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,AB30
MVR refunds exGST,2019Q4,2020,251996.43,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,AC30
MVR refunds exGST,2020Q1,2020,237039.56,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,AD30
MVR refunds exGST,2020Q2,2020,155594.99,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,AE30
MVR refunds exGST,2020Q3,2021,281160.42,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,AF30
MVR refunds exGST,2020Q4,2021,259867.2,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,AG30
MVR refunds exGST,2021Q1,2021,243469.54,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,AH30
MVR refunds exGST,2021Q2,2021,188702.97,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,AI30
MVR refunds exGST,2021Q3,2022,233454.57,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,AJ30
MVR refunds exGST,2021Q4,2022,216051.39,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,AK30
MVR refunds exGST,2022Q1,2022,229781.27,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,AL30
MVR refunds exGST,2022Q2,2022,226054.96,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,AM30
MVR refunds exGST,2022Q3,2023,240764.39,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,AN30
MVR refunds exGST,2022Q4,2023,236755.57,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,AO30
MVR refunds exGST,2023Q1,2023,306635,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,AP30
MVR refunds exGST,2023Q2,2023,282978.83,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,AQ30
MVR refunds exGST,2023Q3,2024,275904.14,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,AR30
MVR refunds exGST,2023Q4,2024,228195.38,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,AS30
MVR refunds exGST,2024Q1,2024,204618.71,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,AT30
MVR refunds exGST,2024Q2,2024,249451.27,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,AU30
MVR refunds exGST,2024Q3,2025,251586.44,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,AV30
MVR refunds exGST,2024Q4,2025,228657.59,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,AW30
MVR refunds exGST,2025Q1,2025,242816.13,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,AX30
MVR refunds exGST,2025Q2,2025,312512.46,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,AY30
MVR refunds exGST,2025Q3,2026,400517.95,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,AZ30
MVR refunds exGST,2025Q4,2026,372260.73,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,BA30
MVR refunds exGST,2026Q1,2026,375699.96,$ nominal ex GST,deduction,actual,Quarterly actuals,Quarterly actuals,30,BB30
Net MVR revenue exGST,2013Q1,2013,68187124.28086948,$ nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,31,B31
Net MVR revenue exGST,2013Q2,2013,64452758.74086959,$ nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,31,C31
Net MVR revenue exGST,2013Q3,2014,70351557.42434783,$ nominal ex GST,net,actual,Quarterly actuals,Quarterly actuals,31,D31
