period,FY,time_grain,series_id,source_series_label,display_name,parent_series_id,value,unit,aggregation_sign,release_vintage,forecast_path,path_status,scenario_name,scenario_role,model_basis,revenue_basis,forecast_role,line,source_status,bridge_status,source_file,source_sheet,source_cell,normalized_source_sha256,source_hash_sha256,distilled_hash_sha256,schema_version
FY2014,2014,june_year,total_refunds,Total refunds,Total refunds,,85.32466285,$m ex GST,-1,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,deduction,unregistered_source_line,Actual,unregistered_source_series,source_registry_gap,annual_actuals.csv,NLTF core annual,F40,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,total_revenues_net_of_admin_fees,Total revenues net of admin fees,Total revenues net of admin fees,,3158.763839458261,$m ex GST,1,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,admin,unregistered_source_line,Actual,unregistered_source_series,source_registry_gap,annual_actuals.csv,NLTF core annual,F39,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,total_ruc_net_revenue,RUC revenues net of admin fees & refunds,Total RUC all classes,total_fed_ruc_net_revenue,1228.683226506522,$m ex GST,1,actual,official_actual,actual_or_benchmark,actual,actual,official_actuals,deduction,aggregation,Actual,registered_alias,source_actual_or_benchmark,annual_actuals.csv,NLTF core annual,F24,f37d30359832cb7099de8c021ed7d60d7d509935c902ce298f44e8fded81a711,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,total_nltf_revenue_error,Total NLTF revenue error %,Total NLTF revenue error %,,0.129142187336488,percent,1,aaron_schiff_model,aaron_schiff_model,other_model_path,aaron schiff model,diagnostic,aaron_schiff_model,activity,unregistered_source_line,Error,unregistered_source_series,source_registry_gap,annual_model_paths.csv,MA Aaron,F28,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,gross_ped_revenue,PED revenue,PED revenue,gross_fed_revenue,2221.82722457252,$m nominal ex GST,1,aaron_schiff_model,aaron_schiff_model,other_model_path,aaron schiff model,model_path,aaron_schiff_model,nominal_ex_gst,econometric_bridge,Model path,registered,bridge_required,annual_model_paths.csv,MA Aaron,F8,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,heavy_bev_ruc_net_km,Heavy BEV RUC net km,Heavy BEV RUC net km,,0.0,million km,1,aaron_schiff_model,aaron_schiff_model,other_model_path,aaron schiff model,model_path,aaron_schiff_model,activity,unregistered_source_line,Model path,unregistered_source_series,source_registry_gap,annual_model_paths.csv,MA Aaron,F21,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,heavy_bev_ruc_net_revenue,Heavy BEV RUC net revenue,Heavy BEV RUC net revenue,total_ruc_net_revenue,0.0,$m nominal ex GST,1,aaron_schiff_model,aaron_schiff_model,other_model_path,aaron schiff model,model_path,aaron_schiff_model,net,derived_scenario_split,Model path,registered,pass_through_or_assumption,annual_model_paths.csv,MA Aaron,F32,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_revenue,3429.8435921713544,million km,0,aaron_schiff_model,aaron_schiff_model,other_model_path,aaron schiff model,model_path,aaron_schiff_model,activity,econometric_model,Model path,registered,aggregation_or_model_path,annual_model_paths.csv,MA Aaron,F13,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,heavy_ruc_net_revenue,Heavy RUC revenue,Heavy RUC revenue,total_ruc_net_revenue,765.2527182859467,$m nominal ex GST,1,aaron_schiff_model,aaron_schiff_model,other_model_path,aaron schiff model,model_path,aaron_schiff_model,nominal_ex_gst,econometric_bridge,Model path,registered,bridge_required,annual_model_paths.csv,MA Aaron,F17,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,heavy_ruc_net_revenue,Heavy conventional RUC revenue,Heavy RUC revenue,total_ruc_net_revenue,765.2527182859467,$m nominal ex GST,1,aaron_schiff_model,aaron_schiff_model,other_model_path,aaron schiff model,model_path,aaron_schiff_model,nominal_ex_gst,econometric_bridge,Model path,registered_alias,bridge_required,annual_model_paths.csv,MA Aaron,F34,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,light_bev_ruc_net_km,Light BEV RUC net km,Light BEV RUC net km,,0.0,million km,1,aaron_schiff_model,aaron_schiff_model,other_model_path,aaron schiff model,model_path,aaron_schiff_model,activity,unregistered_source_line,Model path,unregistered_source_series,source_registry_gap,annual_model_paths.csv,MA Aaron,F19,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,light_bev_ruc_net_revenue,Light BEV RUC net revenue,Light BEV RUC net revenue,total_ruc_net_revenue,0.0,$m nominal ex GST,1,aaron_schiff_model,aaron_schiff_model,other_model_path,aaron schiff model,model_path,aaron_schiff_model,net,derived_scenario_split,Model path,registered,pass_through_or_assumption,annual_model_paths.csv,MA Aaron,F30,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,light_ruc_net_km,Light RUC net km,Light RUC net km,light_ruc_net_revenue,8109.490467211336,million km,0,aaron_schiff_model,aaron_schiff_model,other_model_path,aaron schiff model,model_path,aaron_schiff_model,activity,econometric_model,Model path,registered,aggregation_or_model_path,annual_model_paths.csv,MA Aaron,F11,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,light_ruc_net_revenue,Light RUC revenue,Light RUC revenue,total_ruc_net_revenue,382.1608711631373,$m nominal ex GST,1,aaron_schiff_model,aaron_schiff_model,other_model_path,aaron schiff model,model_path,aaron_schiff_model,nominal_ex_gst,econometric_bridge,Model path,registered,bridge_required,annual_model_paths.csv,MA Aaron,F15,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,light_ruc_net_revenue,Light conventional RUC revenue,Light RUC revenue,total_ruc_net_revenue,382.1608711631373,$m nominal ex GST,1,aaron_schiff_model,aaron_schiff_model,other_model_path,aaron schiff model,model_path,aaron_schiff_model,nominal_ex_gst,econometric_bridge,Model path,registered_alias,bridge_required,annual_model_paths.csv,MA Aaron,F33,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,net_fed_revenue,Net FED revenue,Net FED revenue,total_fed_ruc_net_revenue,2211.23624827252,$m nominal ex GST,1,aaron_schiff_model,aaron_schiff_model,other_model_path,aaron schiff model,model_path,aaron_schiff_model,net,aggregation,Model path,registered,aggregation_or_model_path,annual_model_paths.csv,MA Aaron,F22,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,net_mvr_revenue,Net MVR revenue,Net MVR revenue,total_nltf_net_revenue,187.11138627,$m nominal ex GST,1,aaron_schiff_model,aaron_schiff_model,other_model_path,aaron schiff model,model_path,aaron_schiff_model,net,aggregation,Model path,registered,aggregation_or_model_path,annual_model_paths.csv,MA Aaron,F24,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,ped_vkt_per_capita,PED VKT per capita,PED VKT per capita,gross_ped_revenue,9092.81311060214,km/person/FY,0,aaron_schiff_model,aaron_schiff_model,other_model_path,aaron schiff model,model_path,aaron_schiff_model,activity,econometric_model,Model path,registered,aggregation_or_model_path,annual_model_paths.csv,MA Aaron,F35,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,ped_volume,PED volume,PED volume,gross_ped_revenue,4151.085913931171,million L,0,aaron_schiff_model,aaron_schiff_model,other_model_path,aaron schiff model,model_path,aaron_schiff_model,activity,derived_bridge,Model path,registered,bridge_required,annual_model_paths.csv,MA Aaron,F10,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,phev_ruc_net_km,PHEV RUC net km,PHEV RUC net km,,0.0,million km,1,aaron_schiff_model,aaron_schiff_model,other_model_path,aaron schiff model,model_path,aaron_schiff_model,activity,unregistered_source_line,Model path,unregistered_source_series,source_registry_gap,annual_model_paths.csv,MA Aaron,F20,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,phev_ruc_net_revenue,PHEV RUC net revenue,PHEV RUC net revenue,total_ruc_net_revenue,0.0,$m nominal ex GST,1,aaron_schiff_model,aaron_schiff_model,other_model_path,aaron schiff model,model_path,aaron_schiff_model,net,derived_scenario_split,Model path,registered,pass_through_or_assumption,annual_model_paths.csv,MA Aaron,F31,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,total_fed_ruc_net_revenue,Total RUC+PED revenue,Total FED+RUC net revenue,total_nltf_net_revenue,3348.1363667152714,$m nominal ex GST,1,aaron_schiff_model,aaron_schiff_model,other_model_path,aaron schiff model,model_path,aaron_schiff_model,net,aggregation,Model path,registered_alias,aggregation_or_model_path,annual_model_paths.csv,MA Aaron,F6,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,total_nltf_net_revenue,Total NLTF revenue,Total NLTF revenue,,3535.247752985272,$m nominal ex GST,1,aaron_schiff_model,aaron_schiff_model,other_model_path,aaron schiff model,model_path,aaron_schiff_model,net,aggregation,Model path,registered,aggregation_or_model_path,annual_model_paths.csv,MA Aaron,F26,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,total_ruc_net_revenue,Total RUC forecast incl EV/PHEV,Total RUC all classes,total_fed_ruc_net_revenue,1147.4135894490837,$m nominal ex GST,1,aaron_schiff_model,aaron_schiff_model,other_model_path,aaron schiff model,model_path,aaron_schiff_model,nominal_ex_gst,aggregation,Model path,registered_alias,aggregation_or_model_path,annual_model_paths.csv,MA Aaron,F23,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,tuc_net_revenue,TUC net revenue,TUC net revenue,total_nltf_net_revenue,0.0,$m nominal ex GST,1,aaron_schiff_model,aaron_schiff_model,other_model_path,aaron schiff model,model_path,aaron_schiff_model,net,official_pass_through,Model path,registered,pass_through_or_assumption,annual_model_paths.csv,MA Aaron,F25,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,gross_ped_revenue,PED revenue,PED revenue,gross_fed_revenue,1626.00155652,$m nominal ex GST,1,actual_benchmark,actual_benchmark,actual_or_benchmark,actual_benchmark,actual_benchmark,aaron_schiff_model,nominal_ex_gst,econometric_bridge,Actual,registered,source_actual_or_benchmark,annual_model_paths.csv,MA Aaron,F9,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,heavy_ruc_net_km,Heavy RUC net km,Heavy RUC net km,heavy_ruc_net_revenue,3646.506756,million km,0,actual_benchmark,actual_benchmark,actual_or_benchmark,actual_benchmark,actual_benchmark,aaron_schiff_model,activity,econometric_model,Actual,registered,source_actual_or_benchmark,annual_model_paths.csv,MA Aaron,F14,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,heavy_ruc_net_revenue,Heavy RUC revenue,Heavy RUC revenue,total_ruc_net_revenue,813.55979115,$m nominal ex GST,1,actual_benchmark,actual_benchmark,actual_or_benchmark,actual_benchmark,actual_benchmark,aaron_schiff_model,nominal_ex_gst,econometric_bridge,Actual,registered,source_actual_or_benchmark,annual_model_paths.csv,MA Aaron,F18,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,light_ruc_net_km,Light RUC net km,Light RUC net km,light_ruc_net_revenue,8809.590297,million km,0,actual_benchmark,actual_benchmark,actual_or_benchmark,actual_benchmark,actual_benchmark,aaron_schiff_model,activity,econometric_model,Actual,registered,source_actual_or_benchmark,annual_model_paths.csv,MA Aaron,F12,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,light_ruc_net_revenue,Light RUC revenue,Light RUC revenue,total_ruc_net_revenue,415.12343537,$m nominal ex GST,1,actual_benchmark,actual_benchmark,actual_or_benchmark,actual_benchmark,actual_benchmark,aaron_schiff_model,nominal_ex_gst,econometric_bridge,Actual,registered,source_actual_or_benchmark,annual_model_paths.csv,MA Aaron,F16,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,ped_vkt_per_capita,PED VKT per capita,PED VKT per capita,gross_ped_revenue,6573.478646369895,km/person/FY,0,actual_benchmark,actual_benchmark,actual_or_benchmark,actual_benchmark,actual_benchmark,aaron_schiff_model,activity,econometric_model,Actual,registered,source_actual_or_benchmark,annual_model_paths.csv,MA Aaron,F36,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,total_fed_ruc_net_revenue,Total RUC+PED revenue,Total FED+RUC net revenue,total_nltf_net_revenue,2844.09380674,$m nominal ex GST,1,actual_benchmark,actual_benchmark,actual_or_benchmark,actual_benchmark,actual_benchmark,aaron_schiff_model,net,aggregation,Actual,registered_alias,source_actual_or_benchmark,annual_model_paths.csv,MA Aaron,F7,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,total_nltf_net_revenue,Total NLTF revenue,Total NLTF revenue,,3130.914593957826,$m nominal ex GST,1,actual_benchmark,actual_benchmark,actual_or_benchmark,actual_benchmark,actual_benchmark,aaron_schiff_model,net,aggregation,Actual,registered,source_actual_or_benchmark,annual_model_paths.csv,MA Aaron,F27,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,net_fed_revenue,Net FED revenue,Net FED revenue,total_fed_ruc_net_revenue,1615.4105802199997,$m nominal ex GST,1,actual_benchmark,actual_benchmark,actual_or_benchmark,actual_benchmark,actual_benchmark,aaron_schiff_model,net,aggregation,Actual / benchmark,registered,source_actual_or_benchmark,annual_model_paths.csv,MA Aaron,F29,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
FY2014,2014,june_year,gross_ped_revenue,PED revenue,PED revenue,gross_fed_revenue,1626.00155652,$m nominal ex GST,1,actual_benchmark,actual_benchmark,actual_or_benchmark,actual_benchmark,actual_benchmark,in_house_model,nominal_ex_gst,econometric_bridge,Actual,registered,source_actual_or_benchmark,annual_model_paths.csv,MA Inhouse,F9,fbab6f3e3de41a5eacc0f49136c654464e0f426a8913b4cff12424c7577f1e83,00c6070694818d27d7c402749354d8175de999894846dce45a4abdd7f5eb3e6b,c7b9c80011a01cc86cc374b1a1ffbf0eb69e14dccc6690e1c54ffc6d6f9ed716,nltf-revenue-canonical-long-v2
