series_id,path,FY,value,unit,source_file,source_status,value_status,quarters_present,actual_quarters,forecast_quarters,model_training_cutoff,revenue_actual_cutoff,last_complete_actual_fy,first_forecast_quarter,last_actual_to_first_forecast_ratio,source_derived_tolerance,discontinuity_flag,nowcast_components,notes
total_nltf_net_revenue,legacy_workbook_in_house_model,2027,5212.758720112038,$m nominal ex GST,annual_model_paths.csv,registered,,2026Q3; 2026Q4; 2027Q1; 2027Q2,,,2025Q4,2026Q1,2025,2026Q1,0.6923268452816822,0.15,False,actual: none; forecast: none,
total_ruc_net_revenue,actual_or_actual_to_date,2024,1812.933611114782,$m ex GST,annual_actuals.csv,registered_alias,Actual,2023Q3; 2023Q4; 2024Q1; 2024Q2,2023Q3; 2023Q4; 2024Q1; 2024Q2,,2025Q4,2026Q1,2025,2026Q1,1.061771616568401,0.1885351943963114,False,actual: 2023Q3; 2023Q4; 2024Q1; 2024Q2; forecast: none,
total_ruc_net_revenue,actual_or_actual_to_date,2025,1983.834506514348,$m ex GST,annual_actuals.csv,registered_alias,Actual,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,2025Q4,2026Q1,2025,2026Q1,1.061771616568401,0.1885351943963114,False,actual: 2024Q3; 2024Q4; 2025Q1; 2025Q2; forecast: none,
total_ruc_net_revenue,actual_or_actual_to_date,2026,1039.506090159565,$m ex GST,annual_actuals.csv,registered_alias,Actual,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4; 2026Q1,,2025Q4,2026Q1,2025,2026Q1,1.061771616568401,0.1885351943963114,False,actual: 2025Q3; 2025Q4; 2026Q1; forecast: none,not connected as complete actual; FY2026 is partial actual-to-date only
total_ruc_net_revenue,actual_or_actual_to_date,2027,,,,,forecast_only,2026Q3; 2026Q4; 2027Q1; 2027Q2,,,2025Q4,2026Q1,2025,2026Q1,1.061771616568401,0.1885351943963114,False,actual: none; forecast: none,forecast-only year; no actual value shown
total_ruc_net_revenue,current_finalist_model,2024,,,,,complete_actual,2023Q3; 2023Q4; 2024Q1; 2024Q2,2023Q3; 2023Q4; 2024Q1; 2024Q2,,2025Q4,2026Q1,2025,2026Q1,1.061771616568401,0.1885351943963114,False,actual: 2023Q3; 2023Q4; 2024Q1; 2024Q2; forecast: none,
total_ruc_net_revenue,current_finalist_model,2025,,,,,complete_actual,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,2025Q4,2026Q1,2025,2026Q1,1.061771616568401,0.1885351943963114,False,actual: 2024Q3; 2024Q4; 2025Q1; 2025Q2; forecast: none,
total_ruc_net_revenue,current_finalist_model,2026,2106.3791709859156,$m nominal ex GST,current_hybrid_formula,source_backed,actual_plus_forecast_to_go_nowcast,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,2025Q4,2026Q1,2025,2026Q1,1.061771616568401,0.1885351943963114,False,actual: 2025Q3; 2025Q4; forecast: 2026Q1; 2026Q2,actual-plus-forecast-to-go nowcast where source actual quarters and current forecast quarters both exist
total_ruc_net_revenue,current_finalist_model,2027,2307.558718104131,$m nominal ex GST,current_hybrid_formula,source_backed,current_model_forecast,2026Q3; 2026Q4; 2027Q1; 2027Q2,,2026Q3; 2026Q4; 2027Q1; 2027Q2,2025Q4,2026Q1,2025,2026Q1,1.061771616568401,0.1885351943963114,False,actual: none; forecast: 2026Q3; 2026Q4; 2027Q1; 2027Q2,
total_ruc_net_revenue,legacy_workbook_in_house_model,2024,1938.6725033954945,$m nominal ex GST,annual_model_paths.csv,registered_alias,,2023Q3; 2023Q4; 2024Q1; 2024Q2,2023Q3; 2023Q4; 2024Q1; 2024Q2,,2025Q4,2026Q1,2025,2026Q1,1.061771616568401,0.1885351943963114,False,actual: 2023Q3; 2023Q4; 2024Q1; 2024Q2; forecast: none,
total_ruc_net_revenue,legacy_workbook_in_house_model,2025,2022.5694815541556,$m nominal ex GST,annual_model_paths.csv,registered_alias,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,2025Q4,2026Q1,2025,2026Q1,1.061771616568401,0.1885351943963114,False,actual: 2024Q3; 2024Q4; 2025Q1; 2025Q2; forecast: none,
total_ruc_net_revenue,legacy_workbook_in_house_model,2026,2139.191492841433,$m nominal ex GST,annual_model_paths.csv,registered_alias,,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4; 2026Q1,,2025Q4,2026Q1,2025,2026Q1,1.061771616568401,0.1885351943963114,False,actual: 2025Q3; 2025Q4; 2026Q1; forecast: none,
total_ruc_net_revenue,legacy_workbook_in_house_model,2027,2386.01076493662,$m nominal ex GST,annual_model_paths.csv,registered_alias,,2026Q3; 2026Q4; 2027Q1; 2027Q2,,,2025Q4,2026Q1,2025,2026Q1,1.061771616568401,0.1885351943963114,False,actual: none; forecast: none,
tuc_net_revenue,actual_or_actual_to_date,2024,17.6100245,$m ex GST,annual_actuals.csv,registered,Actual,2023Q3; 2023Q4; 2024Q1; 2024Q2,2023Q3; 2023Q4; 2024Q1; 2024Q2,,2025Q4,2026Q1,2025,2026Q1,0.9804419972153737,0.15,False,actual: 2023Q3; 2023Q4; 2024Q1; 2024Q2; forecast: none,
tuc_net_revenue,actual_or_actual_to_date,2025,17.09481038,$m ex GST,annual_actuals.csv,registered,Actual,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,2025Q4,2026Q1,2025,2026Q1,0.9804419972153737,0.15,False,actual: 2024Q3; 2024Q4; 2025Q1; 2025Q2; forecast: none,
tuc_net_revenue,actual_or_actual_to_date,2026,8.627127640000001,$m ex GST,annual_actuals.csv,registered,Actual,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4; 2026Q1,,2025Q4,2026Q1,2025,2026Q1,0.9804419972153737,0.15,False,actual: 2025Q3; 2025Q4; 2026Q1; forecast: none,not connected as complete actual; FY2026 is partial actual-to-date only
tuc_net_revenue,actual_or_actual_to_date,2027,,,,,forecast_only,2026Q3; 2026Q4; 2027Q1; 2027Q2,,,2025Q4,2026Q1,2025,2026Q1,0.9804419972153737,0.15,False,actual: none; forecast: none,forecast-only year; no actual value shown
tuc_net_revenue,current_finalist_model,2024,,,,,complete_actual,2023Q3; 2023Q4; 2024Q1; 2024Q2,2023Q3; 2023Q4; 2024Q1; 2024Q2,,2025Q4,2026Q1,2025,2026Q1,0.9804419972153737,0.15,False,actual: 2023Q3; 2023Q4; 2024Q1; 2024Q2; forecast: none,
tuc_net_revenue,current_finalist_model,2025,,,,,complete_actual,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,2025Q4,2026Q1,2025,2026Q1,0.9804419972153737,0.15,False,actual: 2024Q3; 2024Q4; 2025Q1; 2025Q2; forecast: none,
tuc_net_revenue,current_finalist_model,2026,16.7604700309853,$m nominal ex GST,official_befu25_annual.csv,source_backed,actual_plus_forecast_to_go_nowcast,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,2025Q4,2026Q1,2025,2026Q1,0.9804419972153737,0.15,False,actual: 2025Q3; 2025Q4; forecast: 2026Q1; 2026Q2,actual-plus-forecast-to-go nowcast where source actual quarters and current forecast quarters both exist
tuc_net_revenue,current_finalist_model,2027,16.7604700309853,$m nominal ex GST,official_befu25_annual.csv,source_backed,current_model_forecast,2026Q3; 2026Q4; 2027Q1; 2027Q2,,2026Q3; 2026Q4; 2027Q1; 2027Q2,2025Q4,2026Q1,2025,2026Q1,0.9804419972153737,0.15,False,actual: none; forecast: 2026Q3; 2026Q4; 2027Q1; 2027Q2,
tuc_net_revenue,legacy_workbook_in_house_model,2024,17.6100245,$m nominal ex GST,annual_model_paths.csv,registered,,2023Q3; 2023Q4; 2024Q1; 2024Q2,2023Q3; 2023Q4; 2024Q1; 2024Q2,,2025Q4,2026Q1,2025,2026Q1,0.9804419972153737,0.15,False,actual: 2023Q3; 2023Q4; 2024Q1; 2024Q2; forecast: none,
tuc_net_revenue,legacy_workbook_in_house_model,2025,16.788875427746298,$m nominal ex GST,annual_model_paths.csv,registered,,2024Q3; 2024Q4; 2025Q1; 2025Q2,2024Q3; 2024Q4; 2025Q1; 2025Q2,,2025Q4,2026Q1,2025,2026Q1,0.9804419972153737,0.15,False,actual: 2024Q3; 2024Q4; 2025Q1; 2025Q2; forecast: none,
tuc_net_revenue,legacy_workbook_in_house_model,2026,16.7604700309853,$m nominal ex GST,annual_model_paths.csv,registered,,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4; 2026Q1,,2025Q4,2026Q1,2025,2026Q1,0.9804419972153737,0.15,False,actual: 2025Q3; 2025Q4; 2026Q1; forecast: none,
tuc_net_revenue,legacy_workbook_in_house_model,2027,16.7604700309853,$m nominal ex GST,annual_model_paths.csv,registered,,2026Q3; 2026Q4; 2027Q1; 2027Q2,,,2025Q4,2026Q1,2025,2026Q1,0.9804419972153737,0.15,False,actual: none; forecast: none,
