model,operational_n,operational_pooled_mape,operational_horizon_mean_mape,operational_bias_pct,operational_annual_mape,operational_h09_12_mape,paper_n,paper_horizon_mean_mape,paper_pooled_mape,paper_bias_pct,paper_annual_mape,paper_h09_12_mape,decision_score
rich_ylag_w44_RESID_GBR_n250_d1_lr0.05,366,13.169511373664138,13.289974614548331,5.348841151457917,10.947951639800385,14.587858172305443,126.0,8.030241162255402,6.896855774755091,1.3081026273408716,2.3429661843510194,12.542091873475286,25.566419724995463
rich_ylag_w44_RESID_GBR_n250_d2_lr0.03,366,13.139396986778143,13.267247518324238,5.510946160883876,11.007402347535372,14.65531401985908,126.0,8.054758612630957,6.93342894191915,1.6202059587432665,2.213630599521334,12.4603275302422,25.59784103713487
rich_ylag_w44_RESID_GBR_n250_d2_lr0.05,366,13.18532572228075,13.309512242767523,5.54085439212936,11.050801818937408,14.65138431836282,126.0,8.103081363961202,6.992206358519633,1.716994905723044,2.2568159968088994,12.454173596023196,25.710273162082984
rich_ylag_w44_RESID_GBR_n400_d1_lr0.05,366,13.29201693981321,13.406696389568374,5.460986023898575,11.093403619339403,14.611976127221851,126.0,8.060323313356985,6.938371387771427,1.4326781638667574,2.3093120982596087,12.511381347517515,25.781130122328847
rich_ylag_w44_RESID_GBR_n80_d1_lr0.05,366,12.92220813808949,13.040509585829506,4.983178053303948,10.653681129829048,14.339274416703525,126.0,7.969785807892719,6.849707610138534,1.024194145838123,2.412198901833139,12.414308979975168,25.119100146752768
rich_ylag_w44_Ridge_a0.001,366,15.51469676286166,15.708376559044302,7.650095226713778,13.487317254004171,17.737095745425798,126.0,8.489215831252979,7.406789290842672,1.4706566271032069,3.403733937632829,12.773302569174025,29.48948315568748
rich_ylag_w44_Ridge_a0.01,366,14.839456672984916,15.003878373989812,6.555878071099258,12.598370598528795,16.80324871509258,126.0,8.193462828934159,7.136279365112541,0.8052971830371735,3.192761054500106,12.435716059569856,28.09793701851408
rich_ylag_w44_Ridge_a0.1,366,12.763025036131951,12.882892832202296,4.777916423412179,10.333644819730546,14.243874935961465,126.0,7.928270786019431,6.833083445062093,0.9901165881350662,2.255991498678481,12.279649290347004,24.78586315139829
rich_ylag_w44_Ridge_a1.0,366,10.390305887828305,10.452353637558303,2.1733354800907447,7.243428757455187,11.148816150623404,126.0,7.3731644956735165,6.543967701732489,-0.3313503188338219,1.7374101482116957,10.693959172926808,20.51600399662021
rich_ylag_w44_Ridge_a3.0,366,9.709126761147004,9.754856142056768,0.7721980063236554,7.366186287214379,10.241286757187344,126.0,6.94771365910855,6.411839523957038,-2.1015822160932607,2.5252469842254937,9.240693464858202,19.31222542141295
rich_ylag_w52_Elastic_a0.001_l10.15,366,11.128812297000724,11.212746169996471,3.7564829879366703,8.169437465820407,12.248376872680316,126.0,8.137864835344121,7.097900641617903,1.392985670841422,1.991608303158986,12.443525385122898,22.501628544175656
rich_ylag_w52_Elastic_a0.001_l10.3,366,10.87335155144774,10.96430210768049,3.335573699481992,7.641872243431305,12.083700291216555,126.0,7.952640792853299,6.969491500118984,0.9062936334969622,1.8475197992183208,12.06197602107439,21.834204999450197
rich_ylag_w52_Elastic_a0.001_l10.5,366,10.58376539345313,10.675532643230376,2.6974420059859634,7.219018152682796,11.803181365840285,126.0,7.657843347177219,6.774986120494423,0.1197124837167909,1.916930422571128,11.394047042838071,21.038009294667923
rich_ylag_w52_Elastic_a0.001_l10.7,366,10.404430645533424,10.494820313263451,2.496953214884162,7.111115883016046,11.56988561943126,126.0,7.445005051727271,6.661172100725612,-0.1232135563786555,1.9124842677356224,10.774416521177614,20.588021577804728
rich_ylag_w52_Elastic_a0.005_l10.15,366,10.218739116220627,10.309116073911468,2.339486751169068,7.039872257619723,11.35480324056402,126.0,7.226212356811565,6.530725387852334,-0.2803658235911842,1.887493591454376,10.106529170765366,20.142855438316005
rich_ylag_w52_Elastic_a0.005_l10.3,366,9.891961732649612,9.98027213912781,2.176995381345737,7.161708631965522,10.835147845013008,126.0,6.75529829900276,6.237801896481905,-0.6268698765126183,1.7950141869581429,8.87277647136776,19.37155759097488
rich_ylag_w52_Elastic_a0.005_l10.5,366,9.680806996919223,9.779517005386143,2.199375992831376,7.126452723558752,10.589601866379615,126.0,6.657353666755859,6.155055515573233,-0.687765970035139,1.7000907195293522,8.676983157212444,19.052356716203786
rich_ylag_w52_Elastic_a0.005_l10.7,366,9.595715953323566,9.690296834913925,2.2486412954422166,7.130315480565661,10.42298142339096,126.0,6.632126711384653,6.139151777082522,-0.8827044229534604,1.9127741644343388,8.655757834084012,18.948317212450423
rich_ylag_w52_Elastic_a0.01_l10.15,366,9.794134468692569,9.88040229283146,2.134054089335521,7.065209721863313,10.683516132460728,126.0,6.729923354711008,6.228898143824816,-0.6664520713031127,1.8168318912647377,8.750555339647093,19.210286634989288
rich_ylag_w52_Elastic_a0.01_l10.3,366,9.57271869161644,9.667037035301425,2.136793402808041,7.017390309942587,10.428960433310538,126.0,6.601778435907484,6.112041235956276,-0.8365791727396255,1.7647019635478205,8.557936527286628,18.84426307628463
rich_ylag_w52_Elastic_a0.01_l10.5,366,9.47638031476303,9.564525604320137,2.0713627593672164,7.161731226846663,10.201272829373426,126.0,6.583228684668561,6.117614447355787,-1.3515471693687509,2.364081390941924,8.498552978478493,18.773351204764648
rich_ylag_w52_Elastic_a0.01_l10.7,366,9.533137125743636,9.60620875362502,1.9287943499522489,7.444502678041625,10.067039046400843,126.0,6.60016152341078,6.176684645131035,-1.872449314226799,2.8998611438499315,8.344571876506244,18.931754021464208
rich_ylag_w52_Elastic_a0.05_l10.15,366,9.119939176168028,9.177613145628731,1.373798147040428,7.04668045349055,9.563227578408265,126.0,6.531126940881523,6.0898765913061,-2.0180239629461227,2.790095453488673,8.386554726824896,18.25478409047529
rich_ylag_w52_Elastic_a0.05_l10.3,366,9.362577446718705,9.3781654290058,0.25278886612738,7.727246819259912,9.354972677331864,126.0,6.696231580133762,6.424618969040636,-3.8821228169703335,4.817101521460059,7.738564765818936,18.788624300206173
rich_ylag_w52_Elastic_a0.05_l10.5,366,9.720070549285992,9.70655759372042,-1.344767161356305,8.553372050487345,9.37135781004239,126.0,7.344479658953588,7.13177799762269,-5.873244089417276,7.342171924377801,8.068266047306428,20.192707142045784
rich_ylag_w52_Elastic_a0.05_l10.7,366,9.9916474840173,9.967652072626796,-2.578222912414298,9.273700567521828,9.541584387332763,126.0,8.28460709443155,8.125826369386871,-7.500413768647763,9.49745540706609,8.732115749364063,21.77987206832292
rich_ylag_w52_Elastic_a0.1_l10.15,366,9.081960380109852,9.090110573474908,-0.3794346915619352,7.581709506704328,9.001085062159031,126.0,6.756281807727352,6.46810998473099,-4.2409664078616975,5.037209560180157,7.895820229827923,18.529783984339915
rich_ylag_w52_Elastic_a0.1_l10.3,366,9.77827859765616,9.759934610115414,-2.4616798155862325,9.06743868574777,9.372461077745712,126.0,8.152291097127744,7.941668995645616,-7.00772366540238,8.774046386418497,8.805590141786,21.35034121635425
rich_ylag_w52_Elastic_a0.1_l10.5,366,10.839875334389491,10.824863391285346,-5.238514995362605,10.847728936301374,10.518947131413857,126.0,10.846209657096958,10.622630352163869,-10.474295098263916,13.129919751998866,11.466001997866886,26.006641618728192
rich_ylag_w52_Elastic_a0.1_l10.7,366,12.47897492584297,12.490705399702575,-8.227143526304582,12.84954644832206,12.498855398514884,126.0,14.563793742974148,14.222353981487032,-14.222353981487032,17.379363447347664,15.509130704838856,32.36282427836029
rich_ylag_w52_OLS,366,14.97581933132039,15.234480160966156,9.538330321455849,13.2176063643497,18.100867799122568,126.0,9.145515695110191,8.022216515259931,3.654505523806523,3.310681231600504,13.517850438465556,29.701330286098564
rich_ylag_w52_Ridge_a0.001,366,13.84602884423659,14.003772486618212,7.561006268568285,11.76690271254666,15.895098792691616,126.0,8.525247055949643,7.490217022820003,2.253772732922537,3.403733937632829,12.773302569174025,27.245792476434392
rich_ylag_w52_Ridge_a0.01,366,12.60451384792522,12.684940157447654,5.785256772652345,10.325600446726806,13.798875650589803,126.0,8.23432135274136,7.226411777039569,1.5038586361756798,3.192761054500106,12.435716059569856,25.031321034286197
rich_ylag_w52_Ridge_a0.1,366,11.351220124705067,11.425010028556851,4.310112590372315,8.794620399423602,12.415619134973856,126.0,8.127634802959852,7.128568955517189,1.7419740833234116,2.255991498678481,12.279649290347004,22.98798332650041
rich_ylag_w52_Ridge_a1.0,366,10.098983037485915,10.171990930324748,2.398540325458486,6.883645681774378,10.952507575702128,126.0,7.577060814454531,6.820465830764322,0.3189470543544432,1.7374101482116957,10.693959172926808,20.325173873107328
rich_ylag_w52_Ridge_a3.0,366,9.520877975351947,9.582048618904746,0.9494551410076948,7.168246170398918,10.13440288817445,126.0,6.97729085369543,6.457903388125341,-1.6394576852571243,2.5252469842254937,9.240693464858202,19.10200050278777
schiff_expanding_Elastic_a0.001_l10.15,438,9.313792879465062,9.447448085503217,3.693045126511299,6.954832297503935,11.019979724401397,126.0,8.377929341080756,7.629418560840712,0.1290724158238506,3.544474833202333,11.60043650553596,20.49521803732333
schiff_expanding_Elastic_a0.001_l10.3,438,9.303365740492865,9.436491773627464,3.687510550584407,6.925893985300367,11.001342391519636,126.0,8.344143793497091,7.609768739863851,0.1102436406762939,3.5327864222125087,11.499255462616745,20.440323483903523
schiff_expanding_Elastic_a0.001_l10.5,438,9.300581404497748,9.434070651884143,3.6996019854823983,6.897201028589386,11.003683749594812,126.0,8.354093820352597,7.612875669063155,0.1405569166090317,3.5166420894680157,11.524226808456923,20.438655783404865
schiff_expanding_Elastic_a0.001_l10.7,438,9.298634279483764,9.432478087603876,3.7122831416667648,6.873769330010875,11.006488549313714,126.0,8.365373449553317,7.617420940131487,0.1714532380364047,3.499808098643132,11.54971129677006,20.44105530870756
schiff_expanding_Elastic_a0.005_l10.15,438,9.23851707342944,9.368679635470947,3.2873686753845925,6.965340130720345,10.879930941101875,126.0,8.195313644786147,7.459419638825308,-0.5368491048067022,3.9655732163657618,11.344389761114144,20.200436631506168
schiff_expanding_Elastic_a0.005_l10.3,438,9.242903176722995,9.37378678164621,3.3331948108883918,6.842463992645658,10.897330713554876,126.0,8.242090516332755,7.482575512984321,-0.427962391685239,3.924207870027009,11.435177559450016,20.21317557157057
schiff_expanding_Elastic_a0.005_l10.5,438,9.24969298748295,9.380232568851374,3.4004561715992865,6.7023846424627775,10.90034602130217,126.0,8.310435180208158,7.523199726689035,-0.2981868575375216,3.9285667656771808,11.516260239515807,20.24600840971301
schiff_expanding_Elastic_a0.005_l10.7,438,9.266418930627704,9.397416107157804,3.380324350699081,6.600786536267253,10.92340321080952,126.0,8.338183129927591,7.547700418857172,-0.3236582729032734,4.02202575823746,11.46037941528618,20.252909783318746
schiff_expanding_Elastic_a0.01_l10.15,438,9.187464607900957,9.313054360907394,2.840932133039256,7.050022087533339,10.749395161027849,126.0,8.040457639942955,7.3220179879016305,-1.2750210861983613,4.453647128169305,11.07449936249006,19.979523191784505
schiff_expanding_Elastic_a0.01_l10.3,438,9.222048345565884,9.348441712390445,2.917972349693477,6.831877600939535,10.790629101138064,126.0,8.204462661321326,7.423572393259038,-1.0889094568854496,4.525672470992498,11.33995682374204,20.1094654021854
schiff_expanding_Elastic_a0.01_l10.5,438,9.290744126250916,9.414583548553503,2.876534462226059,6.659660540238092,10.826267430460536,126.0,8.359814303531957,7.584004672082716,-1.077731061275181,4.730879725142226,11.340547867399522,20.26909306508881
schiff_expanding_Elastic_a0.01_l10.7,438,9.268512022746584,9.384169910073892,2.5733504073525517,6.614993326265692,10.700787428906295,126.0,8.325803819060777,7.597201732193004,-1.4410544414517097,5.004290454810784,11.086021474647396,20.16689854673561
schiff_expanding_Elastic_a0.05_l10.15,438,9.181244240803869,9.258276300575334,-0.1877349958365705,8.118613315970729,10.011862471565182,126.0,8.274356375602556,7.925457132780509,-5.730942654664901,7.928526283804945,9.59013303591437,20.315888776579836
schiff_expanding_Elastic_a0.05_l10.3,438,9.369257246787104,9.448875311977917,-1.1134062564080105,8.222344887148479,10.30029289193157,126.0,8.824975737339495,8.408641517966519,-6.052801931524336,8.739089659964314,10.361797510408318,21.183394320269368
schiff_expanding_Elastic_a0.05_l10.5,438,9.580706675017186,9.660601545816682,-2.2361347610871927,8.420282360877318,10.568933267223292,126.0,9.309871236940344,8.909099301384872,-6.560025501399287,9.59482322106376,10.715098731376818,22.06129021437331
schiff_expanding_Elastic_a0.05_l10.7,438,10.079011338805644,10.15361852020135,-3.7437462713744223,9.400567799547709,11.000903020889725,126.0,9.976888936046093,9.718175316037824,-8.020820068803392,11.457179387173095,10.717966552573827,23.72047363183088
schiff_expanding_Elastic_a0.1_l10.15,438,9.797851921929242,9.862290488557964,-3.2150494911480494,9.293298992122974,10.408207353457108,126.0,10.249851125466153,9.994706568926407,-9.215050319048911,10.60229708836938,10.86054098572519,23.62186264375324
schiff_expanding_Elastic_a0.1_l10.3,438,10.310557862974484,10.369673466341036,-5.030432153410875,10.217002773919353,10.898346475018206,126.0,10.701357141425891,10.544910858979282,-10.180640405597128,12.029359750068654,10.937944098782385,25.09090919061324
schiff_expanding_Elastic_a0.1_l10.5,438,11.76711351657162,11.83843869980456,-7.593653011524768,12.020734075529452,12.658059783099214,126.0,12.381102709754062,12.281916743543508,-12.015271882031165,15.191635480509854,12.456668722848114,29.11483845391347
schiff_expanding_Elastic_a0.1_l10.7,438,13.935401157114953,14.034964556818563,-10.791186651490046,14.510024050928614,15.226142627746809,126.0,15.615615771909171,15.374628511858404,-15.368515906184273,19.193860162665622,16.11095573511809,35.70864401199814
schiff_expanding_OLS,438,9.35730247350808,9.493828154913071,3.843781625267614,6.983378648364889,11.110473207804848,126.0,8.521397090004877,7.727108089525422,0.4241215010985282,3.425188552624322,11.936806443927058,20.707260252967437
schiff_expanding_Ridge_a0.001,438,9.356892671319056,9.493374803197826,3.840725321769113,6.98334178015042,11.109333557290288,126.0,8.51981103484391,7.726040243329091,0.4184591665404469,3.429067938680935,11.933162656553428,20.704945861392524
schiff_expanding_Ridge_a0.01,438,9.353198539162172,9.48929036052282,3.813348654200155,6.985449746675062,11.09910149955224,126.0,8.505574479738508,7.716443470775264,0.3677508602161649,3.463761463649644,11.900505495653508,20.685015295656967
schiff_expanding_Ridge_a0.1,438,9.32061955724028,9.453469679159094,3.551718043496404,7.023308195104897,11.011454236419649,126.0,8.374824117108542,7.628623369269373,-0.1157209989257523,3.790441421383053,11.599161938703396,20.508773346985176
schiff_expanding_Ridge_a1.0,438,9.178870117383774,9.279706037280876,1.70533896076957,7.741875090628703,10.364807437067848,126.0,7.831536846316152,7.457144579716655,-3.4473567056932684,5.913350589615818,9.58438330028103,19.89059714149693
schiff_expanding_Ridge_a3.0,438,9.473371844375306,9.545921644200131,-0.4397138347413175,8.723867512890001,10.14377415939092,126.0,8.961949449166163,8.789994889484985,-7.05013577147068,8.211824061736811,9.552055288538652,21.532646306527106
schiff_w32_Elastic_a0.001_l10.15,438,8.305498292545773,8.439429124728617,3.1606590524324565,6.489004000098336,10.094460893333476,126.0,7.100878642823415,6.783600227292304,2.293704133045681,3.807831418083899,8.275907374227756,17.99359424064685
schiff_w32_Elastic_a0.001_l10.3,438,8.365680777998866,8.503354544879677,3.100656365006308,6.393534550442685,10.204121406717189,126.0,7.258756690372792,6.91560069512392,1.970473815799732,3.780945460852232,8.53940407708812,18.17224019752723
schiff_w32_Elastic_a0.001_l10.5,438,8.446380090004384,8.58907473008145,3.023375117372328,6.268053303954374,10.351802230324472,126.0,7.462429084901747,7.0864466281949685,1.544800586179948,3.745728464161681,8.878610841006537,18.4049653430274
schiff_w32_Elastic_a0.001_l10.7,438,8.49289942530784,8.64010142385032,2.9088984738700896,6.085142040458925,10.47580861608858,126.0,7.609656119939142,7.193906260282048,1.1281772107789838,3.711503020421124,9.18330400673089,18.52324510679461
schiff_w32_Elastic_a0.005_l10.15,438,8.506872263821837,8.647825837339058,2.5546593437145475,6.059715721359032,10.387876850783575,126.0,7.469090176954495,7.108410905146714,0.4346976734711351,4.1764046281081,8.835193128657265,18.35232887762345
schiff_w32_Elastic_a0.005_l10.3,438,8.568064445637056,8.712705372876894,2.345472123806221,5.904143483603419,10.538230864948204,126.0,7.584979122314735,7.116677884120485,-0.1086467180796157,4.067195766199346,9.445977774712617,18.45404099959361
schiff_w32_Elastic_a0.005_l10.5,438,8.591399459694461,8.732131536319764,2.204839962261721,5.881795809240996,10.466303311783694,126.0,7.738744671487576,7.14595629564954,-0.3610960717721395,3.974027654238141,10.103736234608084,18.60925666064256
schiff_w32_Elastic_a0.005_l10.7,438,8.69942944328846,8.837655229439607,2.219308583545255,5.933444236956433,10.511066916118018,126.0,7.906217810117202,7.265439734634272,-0.39130505094932,3.97867759990866,10.438744526327286,18.90428359469494
schiff_w32_Elastic_a0.01_l10.15,438,8.568331697097744,8.702352706352043,1.980573974981176,6.100713881423947,10.35855595249609,126.0,7.39818528641251,7.004509618089794,-0.7293561583153474,4.60171884295182,8.972784208785168,18.29982423950675
schiff_w32_Elastic_a0.01_l10.3,438,8.659794693676627,8.791207025983528,1.9326350172335225,6.035670134156439,10.383261099337862,126.0,7.755894320377975,7.211191199653856,-0.8776055210556875,4.545881142139997,9.898516161852314,18.721437062732708
schiff_w32_Elastic_a0.01_l10.5,438,8.903966099004222,9.028494846400518,1.95691782948069,6.281360727314855,10.502772797315362,126.0,8.002802435684917,7.411751493358252,-0.945603422890728,4.595071931290525,10.33013556744471,19.300936572197404
schiff_w32_Elastic_a0.01_l10.7,438,9.08367961609164,9.196042127590452,1.906105194463552,6.582702800733784,10.501840204734435,126.0,8.116122292919654,7.517147172684167,-1.1104243644538347,4.720309431250764,10.52201358707494,19.69435840871447
schiff_w32_Elastic_a0.05_l10.15,438,9.140368832582972,9.22369109849137,0.2478562350282966,7.340244475134566,10.10315174564552,126.0,8.036227490219742,7.807768342374717,-3.944694044736632,7.710173363497591,8.855886758341944,19.770467512602643
schiff_w32_Elastic_a0.05_l10.3,438,9.500840928595998,9.579085541297449,-0.6619710416051936,7.759180953043285,10.404322190320926,126.0,8.697081997363487,8.420350775931817,-4.688702039864827,8.592545628335639,9.66681977044449,20.97983336368516
schiff_w32_Elastic_a0.05_l10.5,438,9.717013672559968,9.7905375063854,-2.1333585557635613,8.087612132469976,10.559843255803573,126.0,9.293438003135618,8.914291394157193,-5.843190766870924,9.554720614738647,10.625492186710936,22.054451777636437
schiff_w32_Elastic_a0.05_l10.7,438,10.075000450064454,10.149543673554229,-3.855748957287788,9.002044894547643,10.959648435786296,126.0,9.929885199169806,9.545215878566152,-7.568898825341793,11.221326580754102,11.198991833743554,23.541176258054715
schiff_w32_Elastic_a0.1_l10.15,438,9.642558294086683,9.718760211243508,-2.060914468819549,8.456242892187698,10.515175128752183,126.0,9.330898098519851,9.008359030433864,-6.902829092878213,10.351686538847368,10.59084599924184,22.139232851754187
schiff_w32_Elastic_a0.1_l10.3,438,10.148934994290691,10.219497793504056,-4.058810784783673,9.23180881329558,10.975822082438112,126.0,10.02681061989233,9.785391683895048,-8.42449085575732,12.054674284512137,10.693681867381112,23.81275977731484
schiff_w32_Elastic_a0.1_l10.5,438,11.447703888911816,11.526518293566347,-7.144041409487249,11.48455870765416,12.41565153641836,126.0,11.816202104362432,11.658084713409949,-11.210921311002274,14.984897695218285,12.075878624931285,27.99790568190193
schiff_w32_Elastic_a0.1_l10.7,438,13.487765336049035,13.597240122280146,-10.44083883358267,13.973072429709546,14.894569363699146,126.0,15.06940234976986,14.880412288643898,-14.875728099951594,18.85897811306593,15.294828864498047,34.49182691957551
schiff_w32_OLS,438,8.262424351884311,8.392615820205997,3.322007784128113,6.634733818613795,9.9920592373434,126.0,7.004000812748411,6.7187461523341305,2.829391615277132,3.720496460843024,8.009031453106411,17.920782779560362
schiff_w32_Ridge_a0.001,438,8.26214526190291,8.39233266069161,3.3187016736099344,6.633059914994753,9.991965313619698,126.0,7.002642056191043,6.717277292012322,2.822243541947339,3.724430145522155,8.009151930262673,17.918228455703108
schiff_w32_Ridge_a0.01,438,8.259625735944153,8.389772204506551,3.2891143379885937,6.618130616258529,9.991022707340589,126.0,6.990345888345961,6.704055105613401,2.7583529947372787,3.759601361509668,8.009825486428202,17.895228773779458
schiff_w32_Ridge_a0.1,438,8.262515796083392,8.391201607069485,3.008422584506739,6.484801728746144,9.975607187435603,126.0,6.946038777728918,6.658643343558758,2.159209514107391,4.090113984064803,7.995126293493079,17.779077437324137
schiff_w32_Ridge_a1.0,438,8.36966194015352,8.473874138819998,1.0643177385035036,6.7098053196316485,9.688344859432933,126.0,6.69415663433026,6.520971057697664,-1.7030826953575042,6.210149381510508,7.281313908891591,17.518682210205206
schiff_w32_Ridge_a3.0,438,9.050461151573565,9.153046735336613,-1.148595515969065,7.536663470068363,10.314051844581432,126.0,8.684518806405576,8.13146317899379,-5.671757690010374,8.432191316919461,10.831498281124029,20.48767172409997
schiff_w36_Elastic_a0.001_l10.15,438,7.838841657063316,7.953969216391484,1.7553283867102123,6.214254866558513,9.310793564155322,126.0,6.243335713884382,5.733526455016195,0.0939785777987466,3.544474833202333,8.5976122256358,16.432699412914197
schiff_w36_Elastic_a0.001_l10.3,438,7.922104564919642,8.041833599211463,1.7261116440083075,6.144435439459855,9.456642029690675,126.0,6.4227009655217815,5.897850299391685,-0.2099781776906862,3.5327864222125087,8.834343225034658,16.667969098653202
schiff_w36_Elastic_a0.001_l10.5,438,8.03391060565272,8.160015452557264,1.700385808957232,6.068370351853543,9.655341007109136,126.0,6.632535522697912,6.0948461187721525,-0.5851582358582038,3.5166420894680157,9.086314577355209,16.960414332395096
schiff_w36_Elastic_a0.001_l10.7,438,8.139279674061681,8.271969139865885,1.726833836330928,6.048479647767695,9.868331941167028,126.0,6.799486530606445,6.251035594931468,-0.7887914309353693,3.499808098643132,9.307982551400192,17.228417465019913
schiff_w36_Elastic_a0.005_l10.15,438,8.116172826365064,8.239747634236954,1.386990224324606,6.180117076501617,9.702505683360332,126.0,6.5940270112477615,6.11298502647083,-1.3611543336167615,3.9655732163657618,8.79995527051497,17.011939836820854
schiff_w36_Elastic_a0.005_l10.3,438,8.246125894387133,8.37162126215266,1.5918712568809772,6.0955462217284335,9.881287763681568,126.0,6.968007149818117,6.403435343205583,-1.152839995274891,3.924207870027009,9.536509307455008,17.5067613474983
schiff_w36_Elastic_a0.005_l10.5,438,8.39846393802611,8.52620538967701,1.812186111383796,6.046778811684397,10.06859191203718,126.0,7.310034421141448,6.684514219210784,-0.9772864715504695,3.9285667656771808,10.051274660103498,18.006089554395476
schiff_w36_Elastic_a0.005_l10.7,438,8.53538549906107,8.663890464345789,1.9589189933386144,6.0409323931835175,10.210319067488037,126.0,7.552237235414533,6.900900309660744,-0.9214581970312627,4.02202575823746,10.279403149687388,18.39784097142369
schiff_w36_Elastic_a0.01_l10.15,438,8.20899822078024,8.324179524290777,1.21067741753007,6.233304260491384,9.672940842720326,126.0,6.720852290347481,6.239570333086679,-1.7690129134607122,4.453647128169305,8.908114843246851,17.232574744052712
schiff_w36_Elastic_a0.01_l10.3,438,8.441185569322206,8.559131471313483,1.5214233693046906,6.179923895594251,9.949062897527856,126.0,7.2539107544298576,6.691037566406845,-1.5526401943821764,4.525672470992498,9.685902255433485,18.01021202414052
schiff_w36_Elastic_a0.01_l10.5,438,8.70930512685995,8.82446238073838,1.7073349804614235,6.382088110222428,10.17300141652976,126.0,7.611504233793863,7.026390241134595,-1.5300319793876371,4.730879725142226,10.03582647043803,18.725273697277807
schiff_w36_Elastic_a0.01_l10.7,438,8.954161437894534,9.058187004809412,1.7756831805021944,6.720201429319707,10.251630923806664,126.0,7.886754137605508,7.30587838724681,-1.6454536472992098,5.004290454810784,10.299403750612036,19.37055439381216
schiff_w36_Elastic_a0.05_l10.15,438,8.879647455845362,8.950090832575262,-0.5043823788018101,7.652515668793979,9.610406404032586,126.0,7.723939686177487,7.4308946119422465,-5.238454238936485,7.928526283804945,8.817760087332081,19.33240586398092
schiff_w36_Elastic_a0.05_l10.3,438,9.337008245031722,9.408223601535598,-1.138849408505267,8.101900962347173,10.111626112070024,126.0,8.401040535925675,8.098344450496564,-5.6730941742033245,8.739089659964314,9.516489280450134,20.687599058629434
schiff_w36_Elastic_a0.05_l10.5,438,9.620252488342857,9.69173562287647,-2.3249396052461133,8.385639705826058,10.450204060869268,126.0,8.956566485210502,8.630761767272345,-6.3917340394938,9.59482322106376,10.042055229397144,21.74428683111709
schiff_w36_Elastic_a0.05_l10.7,438,10.18819877103432,10.263022836047124,-3.744845066965633,9.114978543777877,11.114618994310478,126.0,10.12566564947934,9.77164340438506,-7.667281589522578,11.457179387173095,11.2185994588867,23.87859141753248
schiff_w36_Elastic_a0.1_l10.15,438,9.725060521611317,9.800190817844372,-3.1063749314048787,8.992673524258176,10.473232405172144,126.0,10.252635254829196,9.709813102743976,-8.640948178454737,10.60229708836938,12.04943119882392,23.43576900307136
schiff_w36_Elastic_a0.1_l10.3,438,10.176636894580362,10.248923875891888,-4.628595671842644,9.733339208036304,10.978672427328174,126.0,10.395338583301848,10.015466185934082,-9.415935936205202,12.029359750068654,11.553965471851129,24.441503767879183
schiff_w36_Elastic_a0.1_l10.5,438,11.620934028452556,11.69918911832005,-7.224085567588809,11.68096262397057,12.636169562027654,126.0,12.00441548618298,11.84738339697886,-11.45560033999318,15.191635480509854,12.258545776264167,28.43609498978412
schiff_w36_Elastic_a0.1_l10.7,438,13.713488560188887,13.816837138636622,-10.529637362117784,14.18725406449164,15.053148625679793,126.0,15.182573376391536,15.016674542981225,-15.009716218440722,19.193860162665622,15.355491129368245,34.91456459536428
schiff_w36_OLS,438,7.743951945505308,7.855514699849073,1.8829128055174336,6.281636499776239,9.169668178688278,126.0,6.065145238328004,5.554177621693284,0.6225975875448851,3.425188552624322,8.43451845928816,16.19596123930674
schiff_w36_Ridge_a0.001,438,7.744383039031666,7.855933365663557,1.8801455915386436,6.2817252578802565,9.169840807950491,126.0,6.065128058761452,5.554566204612081,0.6159859769756311,3.429067938680935,8.432385126222352,16.19612949720507
schiff_w36_Ridge_a0.01,438,7.748299951232302,7.8597574639766625,1.855349295915636,6.282615750542585,9.171710979281752,126.0,6.064759413857106,5.557846498890475,0.5569033990249276,3.463761463649644,8.4130699331187,16.197509807370878
schiff_w36_Ridge_a0.1,438,7.782211431163272,7.892572498282035,1.6175486531003826,6.298749476664311,9.18337477262542,126.0,6.051505285199674,5.579370216762916,0.0038562846206598,3.790441421383053,8.224060824317082,16.20003389850549
schiff_w36_Ridge_a1.0,438,8.148912777715033,8.237995885548097,-0.0894792307444768,6.762518554122159,9.142014615592412,126.0,6.49600052760288,6.2530183246522855,-3.530143889944911,5.913350589615818,7.384097560919464,17.020742722335118
schiff_w36_Ridge_a3.0,438,9.122084822424265,9.208426212283348,-2.061871138157738,7.689031291598417,10.02468939547452,126.0,9.443354640186584,8.90552445554754,-7.132878550367318,8.211824061736811,11.253956672031135,21.462787528486064
schiff_w40_Elastic_a0.001_l10.15,438,7.815179927151522,7.944603657248964,1.1533176612401126,5.8714092484748885,9.538960098995677,126.0,6.915461428403192,6.005885983632507,-0.7411825340668508,3.544474833202333,10.872267358039506,16.900966358644936
schiff_w40_Elastic_a0.001_l10.3,438,7.900777983606945,8.033027101860082,1.143952160301354,5.82093798612636,9.658506345298845,126.0,7.010320489682207,6.130876753050397,-1.039598551426432,3.5327864222125087,10.848093164723116,17.062821984463515
schiff_w40_Elastic_a0.001_l10.5,438,7.956739416854958,8.0939012775303,1.167156003563045,5.771389783954485,9.812110384540372,126.0,7.074732143610638,6.203559697275565,-1.237478760440526,3.5166420894680157,10.879305711225705,17.16817358520597
