stream,stream_label,model,model_short,source_family,model_kind,feature_set,quarterly_mape,annual_mape,quarterly_bias_pct,governance_score,candidate_role,plot_marker,plot_size,include_reason,is_recommended_finalist,is_pure_schiff,is_pdf_reference,is_frontier,is_top_quarterly,is_top_annual,is_distribution_sample
PED,PED VKT per capita,PED__rich__Elastic_alpha0_01_l1_ratio0_8__ylag__w64,PED - Elastic net,Bespoke Sklearn,Elastic Net,Rich,3.2791194826656183,3.330064569118501,2.6876077293749745,0.7694699286442407,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__diff__Elastic_alpha0_01_l1_ratio0_8__noylag__w40,PED - Elastic net,Bespoke Sklearn,Elastic Net,Diff,3.341352876502105,3.272078305634829,1.92697346710728,0.7737003058103976,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__rich__Elastic_alpha0_005_l1_ratio0_8__noylag__w52,PED - Elastic net,Bespoke Sklearn,Elastic Net,Rich,3.346613018303927,3.252866485662532,0.8614076300320804,0.6885830784913355,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__rich__Ridge_alpha10__ylag__w64,PED - PED  rich  Ridge alpha10  ylag  w64,Bespoke Sklearn,Ridge,Rich,3.807428087893412,3.84316355814578,0.9811902224030676,0.7854230377166157,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__rich__Elastic_alpha0_01_l1_ratio0_2__ylag__w40,PED - Elastic net,Bespoke Sklearn,Elastic Net,Rich,3.837837346601007,3.831807554820677,1.0095916992428264,0.7906218144750254,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__diff__Ridge_alpha1__noylag__w64,PED - PED  diff  Ridge alpha1  noylag  w64,Bespoke Sklearn,Ridge,Diff,3.8461178700859486,3.7732258378459074,0.6788953016489336,0.7726809378185525,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__diff__BayesianRidge__noylag__w52,PED - Bayesian ridge,Bespoke Sklearn,Bayesian Ridge,Diff,3.849734020717673,3.7619764899270423,0.6846269055178557,0.7769622833843017,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__diff__Ridge_alpha10__ylag__w52,PED - PED  diff  Ridge alpha10  ylag  w52,Bespoke Sklearn,Ridge,Diff,3.86597563435023,3.8234241219873786,0.6959929205171043,0.7769622833843017,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__diff__Ridge_alpha0_1__ylag__w64,PED - PED  diff  Ridge alpha0 1  ylag  w64,Bespoke Sklearn,Ridge,Diff,6.587450364569669,6.593808389695842,2.172742742382099,0.946177370030581,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__rich__Elastic_alpha0_05_l1_ratio0_5__ylag__w64,PED - Elastic net,Bespoke Sklearn,Elastic Net,Rich,6.626414929649592,6.855666281999963,6.614994316723786,0.9521916411824668,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__diff__Elastic_alpha0_05_l1_ratio0_5__ylag__w64,PED - Elastic net,Bespoke Sklearn,Elastic Net,Diff,6.6309294136521535,6.861358096980931,6.619508943272989,0.953211009174312,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__rich__Ridge_alpha0_1__ylag__w52,PED - PED  rich  Ridge alpha0 1  ylag  w52,Bespoke Sklearn,Ridge,Rich,6.719604430132871,6.707066846568163,2.4111044345767154,0.9502038735983692,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
PED,PED VKT per capita,PED__rich__Ridge_alpha0_001__noylag__w52,PED - PED  rich  Ridge alpha0 001  noylag  w52,Bespoke Sklearn,Ridge,Rich,6.896893455884272,6.622382847946509,1.0770832223257318,0.8877166156982671,Distribution sample,circle,6,Distribution cone sample,False,False,False,False,False,False,True
LIGHT_RUC,Light RUC volume,LIGHT_RUC__diff__RESID_SchiffResidual_Ridge_alpha0_05__noylag__w52,Light RUC - LIGHT RUC  diff  RESID SchiffResidual Ridge alpha0 05  noylag  w52,Bespoke Residual Correction,Ridge,Diff,19464.139436101577,10.994686007278062,19455.37537664028,0.8049950347567032,Weak/outlier sample,circle,5,Weak tail context,False,False,False,False,False,False,False
LIGHT_RUC,Light RUC volume,LIGHT_RUC__diff__Ridge_alpha0_01__noylag__w44,Light RUC - LIGHT RUC  diff  Ridge alpha0 01  noylag  w44,Bespoke Sklearn,Ridge,Diff,258011.41682324136,16.133794261159494,257999.83172827985,0.975938430983118,Weak/outlier sample,circle,5,Weak tail context,False,False,False,False,False,False,False
LIGHT_RUC,Light RUC volume,LIGHT_RUC__diff__RESID_SchiffResidual_Ridge_alpha0_01__noylag__w44,Light RUC - LIGHT RUC  diff  RESID SchiffResidual Ridge alpha0 01  noylag  w44,Bespoke Residual Correction,Ridge,Diff,299190.9219384625,15.53458905040854,299179.01247272064,0.9707944389275074,Weak/outlier sample,circle,5,Weak tail context,False,False,False,False,False,False,False
LIGHT_RUC,Light RUC volume,LIGHT_RUC__diff__Ridge_alpha0_01__noylag__w52,Light RUC - LIGHT RUC  diff  Ridge alpha0 01  noylag  w52,Bespoke Sklearn,Ridge,Diff,16387534.666140256,13.604142702696189,16387522.753916848,0.9157894736842104,Weak/outlier sample,circle,5,Weak tail context,False,False,False,False,False,False,False
LIGHT_RUC,Light RUC volume,LIGHT_RUC__diff__RESID_SchiffResidual_Ridge_alpha0_01__noylag__w52,Light RUC - LIGHT RUC  diff  RESID SchiffResidual Ridge alpha0 01  noylag  w52,Bespoke Residual Correction,Ridge,Diff,17302158.130849235,13.051469783417785,17302145.63256142,0.877974180734856,Weak/outlier sample,circle,5,Weak tail context,False,False,False,False,False,False,False
