scenario_name,fy,series_id,expression,observed,calculated,residual,missing_inputs,status
current_basecase,2045,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,439.9594537924401,439.9594537924401,0.0,,closes
current_basecase,2045,net_mvr_revenue,mvr_revenue_net_admin_coo - mvr_refunds,437.7920517365987,437.7920517365987,0.0,,closes
current_basecase,2045,total_gross_revenue,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,14296.29778224595,14296.297782245949,1.8189894035458565e-12,,closes
current_basecase,2045,total_admin_fees,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,144.8780132298178,144.8780132298178,0.0,,closes
current_basecase,2045,total_revenue_net_admin,total_gross_revenue - total_admin_fees,14151.419769016133,14151.419769016133,0.0,,closes
current_basecase,2045,total_refunds,ruc_refunds + fed_refunds + mvr_refunds,351.85078645378314,351.85078645378314,0.0,,closes
current_basecase,2045,total_nltf_net_revenue,total_revenue_net_admin - total_refunds,13799.56898256235,13799.56898256235,0.0,,closes
current_basecase,2046,gross_ruc_revenue,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,10249.152386324591,10249.152386324593,-1.8189894035458565e-12,,closes
current_basecase,2046,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,10169.174509468474,10169.174509468474,0.0,,closes
current_basecase,2046,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,9875.596413198304,9875.596413198304,0.0,,closes
current_basecase,2046,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,4213.983065345571,4213.983065345571,0.0,,closes
current_basecase,2046,net_fed_revenue,gross_fed_revenue - fed_refunds,4147.325607403562,4147.325607403562,0.0,,closes
current_basecase,2046,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,506.17731612325764,506.17731612325764,0.0,,closes
current_basecase,2046,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,438.40523655264514,438.40523655264514,0.0,,closes
current_basecase,2046,net_mvr_revenue,mvr_revenue_net_admin_coo - mvr_refunds,436.21758236479513,436.21758236479513,0.0,,closes
current_basecase,2046,total_gross_revenue,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,14986.870667486244,14986.870667486244,0.0,,closes
current_basecase,2046,total_admin_fees,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,147.7499564267305,147.7499564267305,0.0,,closes
current_basecase,2046,total_revenue_net_admin,total_gross_revenue - total_admin_fees,14839.120711059513,14839.120711059513,0.0,,closes
current_basecase,2046,total_refunds,ruc_refunds + fed_refunds + mvr_refunds,362.4232084000291,362.4232084000291,0.0,,closes
current_basecase,2046,total_nltf_net_revenue,total_revenue_net_admin - total_refunds,14476.697502659485,14476.697502659485,0.0,,closes
current_basecase,2047,gross_ruc_revenue,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,10891.91160465466,10891.91160465466,0.0,,closes
current_basecase,2047,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,10808.974855006121,10808.974855006121,0.0,,closes
current_basecase,2047,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,10498.880530627617,10498.880530627617,0.0,,closes
current_basecase,2047,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,4278.78312054538,4278.78312054538,0.0,,closes
current_basecase,2047,net_fed_revenue,gross_fed_revenue - fed_refunds,4217.357105750935,4217.357105750935,0.0,,closes
current_basecase,2047,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,504.5899822904554,504.5899822904554,0.0,,closes
current_basecase,2047,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,436.9352595145126,436.93525951451255,5.684341886080802e-14,,closes
current_basecase,2047,net_mvr_revenue,mvr_revenue_net_admin_coo - mvr_refunds,434.7268142558745,434.7268142558745,0.0,,closes
current_basecase,2047,total_gross_revenue,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,15692.842607183322,15692.842607183322,0.0,,closes
current_basecase,2047,total_admin_fees,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,150.5914724244812,150.5914724244812,0.0,,closes
current_basecase,2047,total_revenue_net_admin,total_gross_revenue - total_admin_fees,15542.25113475884,15542.25113475884,0.0,,closes
current_basecase,2047,total_refunds,ruc_refunds + fed_refunds + mvr_refunds,373.7287844315876,373.7287844315876,0.0,,closes
current_basecase,2047,total_nltf_net_revenue,total_revenue_net_admin - total_refunds,15168.522350327254,15168.522350327254,0.0,,closes
current_basecase,2048,gross_ruc_revenue,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,11560.122712671538,11560.12271267154,-1.8189894035458565e-12,,closes
current_basecase,2048,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,11474.092436850062,11474.092436850062,0.0,,closes
current_basecase,2048,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,11146.593847159402,11146.593847159402,0.0,,closes
current_basecase,2048,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,4342.481531254959,4342.481531254959,0.0,,closes
current_basecase,2048,net_fed_revenue,gross_fed_revenue - fed_refunds,4285.866984356631,4285.866984356631,0.0,,closes
current_basecase,2048,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,503.0860075150547,503.0860075150547,0.0,,closes
current_basecase,2048,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,435.5422742641206,435.5422742641206,0.0,,closes
current_basecase,2048,net_mvr_revenue,mvr_revenue_net_admin_coo - mvr_refunds,433.3125181025614,433.3125181025614,0.0,,closes
current_basecase,2048,total_gross_revenue,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,16423.248151134376,16423.248151134376,0.0,,closes
current_basecase,2048,total_admin_fees,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,153.5740090724107,153.5740090724107,0.0,,closes
current_basecase,2048,total_revenue_net_admin,total_gross_revenue - total_admin_fees,16269.674142061966,16269.674142061966,0.0,,closes
current_basecase,2048,total_refunds,ruc_refunds + fed_refunds + mvr_refunds,386.3428927505475,386.34289275054743,5.684341886080802e-14,,closes
current_basecase,2048,total_nltf_net_revenue,total_revenue_net_admin - total_refunds,15883.331249311417,15883.331249311417,0.0,,closes
current_basecase,2049,gross_ruc_revenue,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,12219.870394906418,12219.870394906418,0.0,,closes
current_basecase,2049,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,12131.057588703716,12131.057588703716,0.0,,closes
current_basecase,2049,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,11786.593203185686,11786.593203185686,0.0,,closes
current_basecase,2049,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,4403.958036129558,4403.958036129558,0.0,,closes
current_basecase,2049,net_fed_revenue,gross_fed_revenue - fed_refunds,4351.828784401792,4351.828784401792,0.0,,closes
current_basecase,2049,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,501.658334426522,501.658334426522,0.0,,closes
current_basecase,2049,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,434.2197512173424,434.2197512173424,0.0,,closes
current_basecase,2049,net_mvr_revenue,mvr_revenue_net_admin_coo - mvr_refunds,431.96818137790393,431.96818137790393,0.0,,closes
current_basecase,2049,total_gross_revenue,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,17143.044665155325,17143.044665155325,0.0,,closes
current_basecase,2049,total_admin_fees,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,156.2513894118826,156.2513894118826,0.0,,closes
current_basecase,2049,total_revenue_net_admin,total_gross_revenue - total_admin_fees,16986.793275743443,16986.793275743443,0.0,,closes
current_basecase,2049,total_refunds,ruc_refunds + fed_refunds + mvr_refunds,398.84520708523485,398.8452070852348,5.684341886080802e-14,,closes
current_basecase,2049,total_nltf_net_revenue,total_revenue_net_admin - total_refunds,16587.948068658206,16587.948068658206,0.0,,closes
current_basecase,2050,gross_ruc_revenue,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,12852.560966657753,12852.560966657755,-1.8189894035458565e-12,,closes
current_basecase,2050,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,12761.4576802222,12761.4576802222,0.0,,closes
current_basecase,2050,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,12401.095993024595,12401.095993024595,0.0,,closes
current_basecase,2050,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,4463.3074146739955,4463.3074146739955,0.0,,closes
current_basecase,2050,net_fed_revenue,gross_fed_revenue - fed_refunds,4415.35392020479,4415.35392020479,0.0,,closes
current_basecase,2050,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,500.30059702186173,500.30059702186173,0.0,,closes
current_basecase,2050,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,432.9618042154181,432.9618042154181,0.0,,closes
current_basecase,2050,net_mvr_revenue,mvr_revenue_net_admin_coo - mvr_refunds,430.68793311893774,430.68793311893774,0.0,,closes
current_basecase,2050,total_gross_revenue,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,17833.726878046433,17833.726878046436,-3.637978807091713e-12,,closes
current_basecase,2050,total_admin_fees,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,158.4420792419968,158.4420792419968,0.0,,closes
current_basecase,2050,total_revenue_net_admin,total_gross_revenue - total_admin_fees,17675.284798804438,17675.284798804438,0.0,,closes
current_basecase,2050,total_refunds,ruc_refunds + fed_refunds + mvr_refunds,410.5890527632913,410.5890527632913,0.0,,closes
current_basecase,2050,total_nltf_net_revenue,total_revenue_net_admin - total_refunds,17264.695746041147,17264.695746041147,0.0,,closes
current_comparison_1,2031,gross_ruc_revenue,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,3621.764501722495,3621.7645017224954,-4.547473508864641e-13,,closes
current_comparison_1,2031,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,3580.038814154492,3580.038814154492,0.0,,closes
current_comparison_1,2031,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,3462.147494425794,3462.147494425794,0.0,,closes
current_comparison_1,2031,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,3032.24948952332,3032.24948952332,0.0,,closes
current_comparison_1,2031,net_fed_revenue,gross_fed_revenue - fed_refunds,2926.887365229427,2926.887365229427,0.0,,closes
current_comparison_1,2031,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,548.1236653539303,548.1236653539303,0.0,,closes
current_comparison_1,2031,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,477.2885359027741,477.28853590277413,-5.684341886080802e-14,,closes
current_comparison_1,2031,net_mvr_revenue,mvr_revenue_net_admin_coo - mvr_refunds,475.3303381823711,475.3303381823711,0.0,,closes
current_comparison_1,2031,total_gross_revenue,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,7219.69555629257,7219.69555629257,0.0,,closes
current_comparison_1,2031,total_admin_fees,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,112.5608170191592,112.5608170191592,0.0,,closes
current_comparison_1,2031,total_revenue_net_admin,total_gross_revenue - total_admin_fees,7107.134739273411,7107.134739273411,0.0,,closes
current_comparison_1,2031,total_refunds,ruc_refunds + fed_refunds + mvr_refunds,225.21164174299395,225.21164174299395,0.0,,closes
current_comparison_1,2031,total_nltf_net_revenue,total_revenue_net_admin - total_refunds,6881.923097530416,6881.923097530416,0.0,,closes
current_comparison_1,2032,gross_ruc_revenue,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,3866.0746764696282,3866.0746764696282,0.0,,closes
current_comparison_1,2032,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,3822.9927162300014,3822.9927162300014,0.0,,closes
current_comparison_1,2032,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,3698.3107536299576,3698.3107536299576,0.0,,closes
current_comparison_1,2032,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,3163.215550314274,3163.215550314274,0.0,,closes
current_comparison_1,2032,net_fed_revenue,gross_fed_revenue - fed_refunds,3055.403001049445,3055.403001049445,0.0,,closes
current_comparison_1,2032,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,543.6318608697579,543.6318608697579,0.0,,closes
current_comparison_1,2032,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,473.11112698887666,473.1111269888766,5.684341886080802e-14,,closes
current_comparison_1,2032,net_mvr_revenue,mvr_revenue_net_admin_coo - mvr_refunds,471.1439933001107,471.1439933001107,0.0,,closes
current_comparison_1,2032,total_gross_revenue,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,7590.479987346485,7590.479987346485,0.0,,closes
current_comparison_1,2032,total_admin_fees,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,113.60269412050789,113.60269412050789,0.0,,closes
current_comparison_1,2032,total_revenue_net_admin,total_gross_revenue - total_admin_fees,7476.877293225977,7476.877293225977,0.0,,closes
current_comparison_1,2032,total_refunds,ruc_refunds + fed_refunds + mvr_refunds,234.461645553639,234.461645553639,0.0,,closes
current_comparison_1,2032,total_nltf_net_revenue,total_revenue_net_admin - total_refunds,7242.415647672338,7242.415647672338,0.0,,closes
current_comparison_1,2033,gross_ruc_revenue,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,4124.966083733957,4124.966083733956,9.094947017729282e-13,,closes
current_comparison_1,2033,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,4080.447209251293,4080.447209251293,0.0,,closes
current_comparison_1,2033,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,3948.67380946203,3948.67380946203,0.0,,closes
current_comparison_1,2033,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,3290.2724610298737,3290.2724610298737,0.0,,closes
current_comparison_1,2033,net_fed_revenue,gross_fed_revenue - fed_refunds,3180.7228280415557,3180.7228280415557,0.0,,closes
current_comparison_1,2033,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,539.4923403662387,539.4923403662387,0.0,,closes
current_comparison_1,2033,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,469.2662722881207,469.2662722881207,0.0,,closes
current_comparison_1,2033,net_mvr_revenue,mvr_revenue_net_admin_coo - mvr_refunds,467.289031338095,467.289031338095,0.0,,closes
current_comparison_1,2033,total_gross_revenue,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,7972.288784822895,7972.288784822895,0.0,,closes
current_comparison_1,2033,total_admin_fees,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,114.7449425607823,114.7449425607823,0.0,,closes
current_comparison_1,2033,total_revenue_net_admin,total_gross_revenue - total_admin_fees,7857.543842262113,7857.543842262113,0.0,,closes
current_comparison_1,2033,total_refunds,ruc_refunds + fed_refunds + mvr_refunds,243.3002737276067,243.3002737276067,0.0,,closes
current_comparison_1,2033,total_nltf_net_revenue,total_revenue_net_admin - total_refunds,7614.243568534506,7614.243568534506,0.0,,closes
current_comparison_1,2034,gross_ruc_revenue,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,4407.853089823047,4407.853089823047,0.0,,closes
current_comparison_1,2034,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,4361.701233312614,4361.701233312614,0.0,,closes
current_comparison_1,2034,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,4222.383140357286,4222.383140357286,0.0,,closes
current_comparison_1,2034,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,3417.73826892178,3417.73826892178,0.0,,closes
current_comparison_1,2034,net_fed_revenue,gross_fed_revenue - fed_refunds,3306.9333230601173,3306.9333230601173,0.0,,closes
current_comparison_1,2034,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,535.6722565897716,535.6722565897716,0.0,,closes
current_comparison_1,2034,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,465.72156141809575,465.7215614180958,-5.684341886080802e-14,,closes
current_comparison_1,2034,net_mvr_revenue,mvr_revenue_net_admin_coo - mvr_refunds,463.73311806128567,463.73311806128567,0.0,,closes
current_comparison_1,2034,total_gross_revenue,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,8378.821515027425,8378.821515027425,0.0,,closes
current_comparison_1,2034,total_admin_fees,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,116.1025516821096,116.1025516821096,0.0,,closes
current_comparison_1,2034,total_revenue_net_admin,total_gross_revenue - total_admin_fees,8262.718963345314,8262.718963345314,0.0,,closes
current_comparison_1,2034,total_refunds,ruc_refunds + fed_refunds + mvr_refunds,252.11148217380108,252.11148217380108,0.0,,closes
current_comparison_1,2034,total_nltf_net_revenue,total_revenue_net_admin - total_refunds,8010.607481171513,8010.607481171513,0.0,,closes
current_comparison_1,2035,gross_ruc_revenue,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,4718.908912979834,4718.908912979835,-9.094947017729282e-13,,closes
current_comparison_1,2035,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,4670.895077080436,4670.895077080436,0.0,,closes
current_comparison_1,2035,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,4523.445283188903,4523.445283188903,0.0,,closes
current_comparison_1,2035,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,3544.7085669312405,3544.7085669312405,0.0,,closes
current_comparison_1,2035,net_fed_revenue,gross_fed_revenue - fed_refunds,3433.3329443021444,3433.3329443021444,0.0,,closes
current_comparison_1,2035,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,532.1415118475148,532.1415118475148,0.0,,closes
current_comparison_1,2035,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,462.4477473255254,462.4477473255255,-5.684341886080802e-14,,closes
current_comparison_1,2035,net_mvr_revenue,mvr_revenue_net_admin_coo - mvr_refunds,460.4470773903571,460.4470773903571,0.0,,closes
current_comparison_1,2035,total_gross_revenue,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,8813.316891451414,8813.316891451414,0.0,,closes
current_comparison_1,2035,total_admin_fees,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,117.7076004213874,117.7076004213874,0.0,,closes
current_comparison_1,2035,total_revenue_net_admin,total_gross_revenue - total_admin_fees,8695.609291030027,8695.609291030027,0.0,,closes
current_comparison_1,2035,total_refunds,ruc_refunds + fed_refunds + mvr_refunds,260.82608645579734,260.82608645579734,0.0,,closes
current_comparison_1,2035,total_nltf_net_revenue,total_revenue_net_admin - total_refunds,8434.783204574229,8434.783204574229,0.0,,closes
current_comparison_1,2036,gross_ruc_revenue,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,5060.355626575895,5060.355626575895,0.0,,closes
current_comparison_1,2036,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,5010.291166641059,5010.291166641059,0.0,,closes
current_comparison_1,2036,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,4853.945496124532,4853.945496124532,0.0,,closes
current_comparison_1,2036,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,3670.3072925632036,3670.3072925632036,0.0,,closes
current_comparison_1,2036,net_fed_revenue,gross_fed_revenue - fed_refunds,3559.201269416045,3559.201269416045,0.0,,closes
current_comparison_1,2036,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,528.8727287182977,528.8727287182977,0.0,,closes
current_comparison_1,2036,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,459.4185166828991,459.4185166828991,0.0,,closes
current_comparison_1,2036,net_mvr_revenue,mvr_revenue_net_admin_coo - mvr_refunds,457.4046614102953,457.4046614102953,0.0,,closes
current_comparison_1,2036,total_gross_revenue,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,9277.093547550221,9277.093547550221,0.0,,closes
current_comparison_1,2036,total_admin_fees,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,119.51867197023489,119.51867197023489,0.0,,closes
current_comparison_1,2036,total_revenue_net_admin,total_gross_revenue - total_admin_fees,9157.574875579987,9157.574875579987,0.0,,closes
current_comparison_1,2036,total_refunds,ruc_refunds + fed_refunds + mvr_refunds,269.4655489362898,269.4655489362898,0.0,,closes
current_comparison_1,2036,total_nltf_net_revenue,total_revenue_net_admin - total_refunds,8888.109326643696,8888.109326643696,0.0,,closes
current_comparison_1,2037,gross_ruc_revenue,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,5435.614553263802,5435.614553263802,0.0,,closes
current_comparison_1,2037,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,5383.274533582249,5383.274533582249,0.0,,closes
current_comparison_1,2037,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,5217.157051515419,5217.157051515419,0.0,,closes
current_comparison_1,2037,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,3795.457174402715,3795.457174402715,0.0,,closes
current_comparison_1,2037,net_fed_revenue,gross_fed_revenue - fed_refunds,3685.483696442541,3685.483696442541,0.0,,closes
current_comparison_1,2037,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,525.84111683754,525.84111683754,0.0,,closes
current_comparison_1,2037,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,456.6102357917681,456.6102357917681,0.0,,closes
current_comparison_1,2037,net_mvr_revenue,mvr_revenue_net_admin_coo - mvr_refunds,454.58229627546916,454.58229627546916,0.0,,closes
current_comparison_1,2037,total_gross_revenue,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,9774.470744196882,9774.470744196882,0.0,,closes
current_comparison_1,2037,total_admin_fees,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,121.5709007273248,121.5709007273248,0.0,,closes
current_comparison_1,2037,total_revenue_net_admin,total_gross_revenue - total_admin_fees,9652.899843469557,9652.899843469557,0.0,,closes
current_comparison_1,2037,total_refunds,ruc_refunds + fed_refunds + mvr_refunds,278.118899543303,278.1188995433029,5.684341886080802e-14,,closes
current_comparison_1,2037,total_nltf_net_revenue,total_revenue_net_admin - total_refunds,9374.780943926255,9374.780943926255,0.0,,closes
current_comparison_1,2038,gross_ruc_revenue,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,5849.8280403201325,5849.8280403201325,0.0,,closes
current_comparison_1,2038,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,5795.007190827795,5795.007190827795,0.0,,closes
current_comparison_1,2038,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,5618.249533494616,5618.249533494616,0.0,,closes
current_comparison_1,2038,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,3920.3069865062744,3920.3069865062744,0.0,,closes
current_comparison_1,2038,net_fed_revenue,gross_fed_revenue - fed_refunds,3812.4615432863916,3812.4615432863916,0.0,,closes
current_comparison_1,2038,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,523.0242916225482,523.0242916225482,0.0,,closes
current_comparison_1,2038,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,454.00169651764963,454.00169651764963,0.0,,closes
current_comparison_1,2038,net_mvr_revenue,mvr_revenue_net_admin_coo - mvr_refunds,451.95882835361306,451.95882835361306,0.0,,closes
current_comparison_1,2038,total_gross_revenue,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,10310.71721814178,10310.717218141779,1.8189894035458565e-12,,closes
current_comparison_1,2038,total_admin_fees,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,123.8434445972362,123.8434445972362,0.0,,closes
current_comparison_1,2038,total_revenue_net_admin,total_gross_revenue - total_admin_fees,10186.873773544545,10186.873773544545,0.0,,closes
current_comparison_1,2038,total_refunds,ruc_refunds + fed_refunds + mvr_refunds,286.6459687170986,286.6459687170986,0.0,,closes
current_comparison_1,2038,total_nltf_net_revenue,total_revenue_net_admin - total_refunds,9900.227804827446,9900.227804827446,0.0,,closes
current_comparison_1,2039,gross_ruc_revenue,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,6312.0591983637305,6312.0591983637305,0.0,,closes
current_comparison_1,2039,ruc_revenue_net_admin,gross_ruc_revenue - ruc_admin_revenue,6254.386777983828,6254.386777983828,0.0,,closes
current_comparison_1,2039,total_ruc_net_revenue,ruc_revenue_net_admin - ruc_refunds,6065.765408925307,6065.765408925307,0.0,,closes
current_comparison_1,2039,gross_fed_revenue,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,4044.812292411431,4044.812292411431,0.0,,closes
current_comparison_1,2039,net_fed_revenue,gross_fed_revenue - fed_refunds,3940.037508330279,3940.037508330279,0.0,,closes
current_comparison_1,2039,gross_mvr_revenue,mr1_revenue + mr2_revenue + coo_revenue,520.4020758793362,520.4020758793362,0.0,,closes
current_comparison_1,2039,mvr_revenue_net_admin_coo,mr1_revenue + mr2_revenue - mvr_admin_revenue,451.57387452822337,451.5738745282234,-5.684341886080802e-14,,closes
current_comparison_1,2039,net_mvr_revenue,mvr_revenue_net_admin_coo - mvr_refunds,449.51528277587994,449.51528277587994,0.0,,closes
current_comparison_1,2039,total_gross_revenue,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,10894.831466347323,10894.831466347323,0.0,,closes
current_comparison_1,2039,total_admin_fees,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,126.50062173101529,126.50062173101529,0.0,,closes
current_comparison_1,2039,total_revenue_net_admin,total_gross_revenue - total_admin_fees,10768.330844616308,10768.330844616308,0.0,,closes
current_comparison_1,2039,total_refunds,ruc_refunds + fed_refunds + mvr_refunds,295.45474489201644,295.45474489201644,0.0,,closes
