series_id,trace_name,scenario_name,period,value_before,value_after,absolute_movement,relative_movement
light_bev_ruc_net_revenue,Current finalist High population/comparison,current_comparison_1,2041Q1,690.109193192198,690.1098961887634,0.0007029965654510306,1.018674395857879e-06
phev_ruc_net_revenue,MBU26 official,mbu26_official,2038Q2,59.143950122476326,59.14388994132443,6.0181151894767027e-05,1.0175369039460985e-06
phev_ruc_net_revenue,BEFU26 official,befu26_official,2038Q2,59.143950122476326,59.14388994132443,6.0181151894767027e-05,1.0175369039460985e-06
phev_ruc_net_km,Current finalist High population/comparison,current_comparison_1,2040Q3,990.0879565110157,990.0869514945799,0.0010050164357835456,1.0150779323941446e-06
light_ruc_net_revenue,MBU26 official,mbu26_official,2041Q1,338.2594550106144,338.25979827503744,0.00034326442306564786,1.0147962399303116e-06
light_ruc_net_revenue,Current finalist High population/comparison,current_comparison_1,2042Q4,319.4052157309401,319.4048919257841,0.0003238051559719679,1.01377541763355e-06
light_bev_ruc_net_revenue,BEFU26 official,befu26_official,2042Q4,866.9503144959805,866.9494396312689,0.000874864711590817,1.0091290088514909e-06
light_bev_ruc_net_revenue,MBU26 official,mbu26_official,2042Q4,866.9503144959805,866.9494396312689,0.000874864711590817,1.0091290088514909e-06
light_ruc_net_km,BEFU26 official,befu26_official,2033Q1,3444.1411804066015,3444.1377064531766,0.0034739534248728887,1.008655929854411e-06
light_ruc_net_revenue,Actual,actual,2014Q1,101.5303796440264,101.53048191794734,0.00010227392094463994,1.0073233381301286e-06
light_ruc_net_revenue,BEFU26 official,befu26_official,2032Q2,358.4161872605978,358.4165478365811,0.0003605759833362754,1.0060259445651299e-06
light_ruc_net_revenue,Current finalist Base case,current_basecase,2045Q4,288.7090303731195,288.7087399853174,0.0002903878021243145,1.0058147531756293e-06
light_ruc_net_revenue,MBU26 official,mbu26_official,2034Q1,355.3319682846338,355.33161166069556,0.0003566239382166714,1.0036359518629145e-06
light_ruc_net_km,Current finalist Base case,current_basecase,2044Q2,2088.196182985303,2088.1982748497076,0.0020918644045195833,1.001756646029798e-06
phev_ruc_net_km,Current finalist Base case,current_basecase,2037Q4,1014.1275386458784,1014.1265236284589,0.0010150174194905048,1.0008774841533389e-06
phev_ruc_net_km,Current finalist High population/comparison,current_comparison_1,2030Q2,518.7489152165742,518.7483974489408,0.0005177676334824355,9.981083686050137e-07
light_bev_ruc_net_km,BEFU26 official,befu26_official,2028Q2,557.3906213583159,557.3911771356795,0.0005557773636155616,9.971056962910088e-07
light_bev_ruc_net_km,MBU26 official,mbu26_official,2028Q2,557.3906213583159,557.3911771356795,0.0005557773636155616,9.971056962910088e-07
light_bev_ruc_net_revenue,Current finalist Base case,current_basecase,2026Q1,21.055583962885603,21.055604892531704,2.0929646101564003e-05,9.940187903815165e-07
light_ruc_net_km,BEFU26 official,befu26_official,2042Q4,2350.608816103935,2350.611145991661,0.002329887725863955,9.911847985517535e-07
light_bev_ruc_net_km,MBU26 official,mbu26_official,2032Q2,1208.6304100597954,1208.6292122697514,0.001197790043988789,9.910308676823132e-07
light_bev_ruc_net_km,BEFU26 official,befu26_official,2032Q2,1208.6304100597954,1208.6292122697514,0.001197790043988789,9.910308676823132e-07
phev_ruc_net_revenue,MBU26 official,mbu26_official,2026Q3,6.2307015068818785,6.230707668156171,6.161274292537655e-06,9.888572395471777e-07
phev_ruc_net_revenue,BEFU26 official,befu26_official,2026Q3,6.2307015068818785,6.230707668156171,6.161274292537655e-06,9.888572395471777e-07
light_ruc_net_km,Current finalist Base case,current_basecase,2033Q1,3335.018105505276,3335.0214017765093,0.003296271233466541,9.88381810589042e-07
light_bev_ruc_net_km,Current finalist Base case,current_basecase,2030Q2,932.7723923123558,932.7733136143256,0.0009213019698108837,9.877028709297058e-07
light_ruc_net_km,Current finalist High population/comparison,current_comparison_1,2039Q2,2816.456070321762,2816.4533033842854,0.0027669374767356203,9.824181196689198e-07
light_bev_ruc_net_km,Current finalist Base case,current_basecase,2034Q4,1975.3924606257344,1975.394400725194,0.0019400994594889198,9.821336762996276e-07
light_ruc_net_revenue,Current finalist High population/comparison,current_comparison_1,2039Q1,343.7242710891704,343.7246084047809,0.00033731561052263714,9.81355228287412e-07
light_bev_ruc_net_revenue,BEFU26 official,befu26_official,2030Q2,77.80505463781219,77.80513098190855,7.634409635670636e-05,9.8122283586964e-07
light_bev_ruc_net_revenue,MBU26 official,mbu26_official,2030Q2,77.80505463781219,77.80513098190855,7.634409635670636e-05,9.8122283586964e-07
phev_ruc_net_km,Current finalist Base case,current_basecase,2032Q1,633.0378940528283,633.0372734493908,0.0006206034374827141,9.803574846199073e-07
light_ruc_net_km,MBU26 official,mbu26_official,2050Q2,1532.3566908204593,1532.3581899114197,0.0014990909603511682,9.782911311259522e-07
light_ruc_net_revenue,MBU26 official,mbu26_official,2046Q1,289.2792353367714,289.27895240147996,0.00028293529146594665,9.780698263273569e-07
phev_ruc_net_revenue,Current finalist High population/comparison,current_comparison_1,2031Q4,30.343499089150733,30.343469427748165,2.9661402567882078e-05,9.775208350472494e-07
light_bev_ruc_net_km,MBU26 official,mbu26_official,2025Q3,274.5854883646023,274.58522000000175,0.000268364600572113,9.773444407803916e-07
light_bev_ruc_net_km,BEFU26 official,befu26_official,2025Q3,274.5854883646023,274.58522000000175,0.000268364600572113,9.773444407803916e-07
heavy_ruc_net_revenue,MBU26 official,mbu26_official,2034Q3,479.77907198950646,479.77860327132635,0.0004687181801159568,9.769458642127025e-07
light_ruc_net_km,MBU26 official,mbu26_official,2035Q2,3368.326233448037,3368.322944415875,0.00328903216177423,9.764589098032121e-07
