grid,model,horizon,n,mape,bias_pct
schiff_paper_grid,dynamic_plus_ylag_Elastic_a0.05_l10.7_w36,1,16,7.118752135007435,-6.122245551093945
schiff_paper_grid,dynamic_plus_ylag_Elastic_a0.05_l10.7_w36,2,15,7.012787794617062,-6.5734236204640775
schiff_paper_grid,dynamic_plus_ylag_Elastic_a0.05_l10.7_w36,3,14,7.80371250804249,-7.172620335043218
schiff_paper_grid,dynamic_plus_ylag_Elastic_a0.05_l10.7_w36,4,13,8.305030574315683,-7.572053134259894
schiff_paper_grid,dynamic_plus_ylag_Elastic_a0.05_l10.7_w36,5,12,9.699341792263693,-8.812322980708927
schiff_paper_grid,dynamic_plus_ylag_Elastic_a0.05_l10.7_w36,6,11,9.773881437105546,-8.989452392954695
schiff_paper_grid,dynamic_plus_ylag_Elastic_a0.05_l10.7_w36,7,10,10.3719569327016,-9.345479475855717
schiff_paper_grid,dynamic_plus_ylag_Elastic_a0.05_l10.7_w36,8,9,10.878545045662374,-9.96783474340007
schiff_paper_grid,dynamic_plus_ylag_Elastic_a0.05_l10.7_w36,9,8,11.279317600688175,-10.211567408080482
schiff_paper_grid,dynamic_plus_ylag_Elastic_a0.05_l10.7_w36,10,7,11.34810571505834,-11.34810571505834
schiff_paper_grid,dynamic_plus_ylag_Elastic_a0.05_l10.7_w36,11,6,12.384248324568075,-12.384248324568075
schiff_paper_grid,dynamic_plus_ylag_Elastic_a0.05_l10.7_w36,12,5,12.943294462410801,-12.943294462410801
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.03_w36,1,38,6.459092732492996,0.8476744182800324
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.03_w36,2,37,7.904015955917634,1.5944288844709913
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.03_w36,3,36,7.042930518510736,1.543232393648001
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.03_w36,4,35,6.484376403620456,2.1683088482526514
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.03_w36,5,34,7.701571779236606,2.5430458074573568
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.03_w36,6,33,8.368485103668448,2.802030241333234
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.03_w36,7,32,8.887773181726617,2.9509208993043825
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.03_w36,8,31,9.317483233603108,2.9610524777872023
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.03_w36,9,30,9.249406683682423,2.76612059272601
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.03_w36,10,29,9.06525594624682,3.303276013371643
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.03_w36,11,28,9.508543073804777,3.392103828107588
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.03_w36,12,27,10.081434152296511,4.090207220893365
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.03_w36,1,16,4.703693815004655,-0.43399829016179897
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.03_w36,2,15,4.931065421287109,0.28763361909043184
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.03_w36,3,14,4.251227755878989,-0.5519848234148387
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.03_w36,4,13,3.891019406010475,-0.1245368788365552
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.03_w36,5,12,3.894161373373771,-0.011538792413505087
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.03_w36,6,11,3.8476168399963977,0.06379258206013441
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.03_w36,7,10,4.65972704371218,0.4187327003681031
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.03_w36,8,9,4.78671935259052,0.764884848362638
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.03_w36,9,8,5.984999152683169,1.2942041989080468
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.03_w36,10,7,7.489678450045748,3.0962589782438292
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.03_w36,11,6,9.132172634837087,3.307212147428098
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.03_w36,12,5,11.08588980032789,3.871255014028102
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.05_w36,1,38,6.479351196840632,0.8715333376857741
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.05_w36,2,37,7.923955869505327,1.5899126045835223
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.05_w36,3,36,7.045877383385932,1.542529875929686
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.05_w36,4,35,6.378677502518057,2.1674967322930043
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.05_w36,5,34,7.734856066638726,2.554234232313207
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.05_w36,6,33,8.32899550804383,2.6768418766322513
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.05_w36,7,32,8.796210554257888,3.0065886446391414
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.05_w36,8,31,9.349388689095912,3.0350252910286013
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.05_w36,9,30,9.268207495163557,2.925180985531577
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.05_w36,10,29,9.074191375141178,3.387131434855743
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.05_w36,11,28,9.732311491786854,3.5503582604454795
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.05_w36,12,27,10.334783368804832,4.214734562018113
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.05_w36,1,16,4.627088087977493,-0.19712704223923005
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.05_w36,2,15,4.866392389018471,0.5604171998292677
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.05_w36,3,14,4.164818098210161,-0.30303330012807467
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.05_w36,4,13,3.588577171435022,0.17195573183920182
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.05_w36,5,12,3.6746245227522336,0.1715783312409166
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.05_w36,6,11,3.8527016546323622,0.28038192060595973
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.05_w36,7,10,4.520776451318158,0.6081967747802626
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.05_w36,8,9,4.646276320006235,0.8152633371300002
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.05_w36,9,8,5.873015754305349,1.3550848512828813
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.05_w36,10,7,7.359461538827623,3.2651688532524523
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.05_w36,11,6,9.117876887166014,3.5445289510918654
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.05_w36,12,5,11.26190582826279,4.050550134330684
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.08_w36,1,38,6.397521893620073,0.8118231714436411
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.08_w36,2,37,8.075930561121734,1.60716324072516
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.08_w36,3,36,7.0252933334080465,1.5618249081173072
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.08_w36,4,35,6.503595858679782,2.2805901319969344
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.08_w36,5,34,7.516753557828733,2.336043946261903
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.08_w36,6,33,8.149911255464442,2.66827104089941
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.08_w36,7,32,8.926830947603968,2.817495555757195
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.08_w36,8,31,9.41079574150612,2.906967801015757
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.08_w36,9,30,9.212674289351789,2.7457609230652245
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.08_w36,10,29,8.919341251021873,3.1511329721719328
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.08_w36,11,28,9.684511741705812,3.3132422209616776
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.08_w36,12,27,10.26302690883864,4.061380466246035
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.08_w36,1,16,4.700268045350025,-0.1485458089086185
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.08_w36,2,15,4.866608332094427,0.4983348396805359
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.08_w36,3,14,4.04882136239639,-0.2464046922115382
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.08_w36,4,13,3.6100792941915523,0.32893203089819306
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.08_w36,5,12,3.5760151108651494,0.3014699493251225
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.08_w36,6,11,3.583629447404637,0.49232537406425947
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.08_w36,7,10,4.407132402962951,0.5278312828919725
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.08_w36,8,9,4.597188655538811,0.7875013216976529
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.08_w36,9,8,5.79164737059098,1.3714061893273948
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.08_w36,10,7,7.375851807905402,3.3169624141958205
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.08_w36,11,6,9.186874773448189,3.5824397686573133
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d1_lr0.08_w36,12,5,10.999273748913192,3.9693479226673474
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.03_w36,1,38,6.343829574668303,1.0542814319942035
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.03_w36,2,37,7.92789879708002,1.8128173154914162
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.03_w36,3,36,6.8786953276436025,1.6522577230037403
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.03_w36,4,35,6.524924904312991,2.468433633833742
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.03_w36,5,34,7.779495761051685,2.7479440117947163
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.03_w36,6,33,8.414030901461668,3.0367715797072443
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.03_w36,7,32,8.919857121488239,3.226816567491744
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.03_w36,8,31,9.308104337753738,3.3216854420630773
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.03_w36,9,30,9.18221257994222,3.025442267733129
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.03_w36,10,29,9.080129119579789,3.6748312201359443
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.03_w36,11,28,9.683545747260263,3.6924349506797163
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.03_w36,12,27,10.222775660028685,4.276052128642617
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.03_w36,1,16,4.561623514543286,-0.1091277331683268
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.03_w36,2,15,4.952765269122937,0.7709124901368913
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.03_w36,3,14,4.173350781488089,0.01489229121402133
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.03_w36,4,13,3.592445672237067,0.3785601603667063
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.03_w36,5,12,3.6022017034499707,0.5082431335858254
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.03_w36,6,11,3.7684324113143033,0.4481909455334412
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.03_w36,7,10,4.3029649042337175,0.776755575331489
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.03_w36,8,9,4.646895947690117,1.011805862493641
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.03_w36,9,8,5.898267641897408,1.5117763399326465
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.03_w36,10,7,7.26789094014978,3.6500215133536518
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.03_w36,11,6,9.237624835486265,3.4983697566416554
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.03_w36,12,5,11.265749028954392,3.983315185555515
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.05_w36,1,38,6.55079515269254,1.0489342031673687
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.05_w36,2,37,7.98296005724624,1.651929169390722
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.05_w36,3,36,6.889247653660527,1.5700605379672465
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.05_w36,4,35,6.404657678389096,2.2619455656465215
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.05_w36,5,34,7.680465146852744,2.5611794580581115
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.05_w36,6,33,8.3566499047768,2.7763754528477307
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.05_w36,7,32,8.895107218410017,2.967993087478815
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.05_w36,8,31,9.254694095488633,3.1504659539083524
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.05_w36,9,30,9.160489018311283,2.9407047462949847
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.05_w36,10,29,9.01092569857098,3.5637870246570196
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.05_w36,11,28,9.621134580526288,3.548913515349787
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.05_w36,12,27,10.347871408675442,4.288223044970885
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.05_w36,1,16,4.520135343256426,-0.10913852554753299
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.05_w36,2,15,4.919614496199496,0.9289529770128915
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.05_w36,3,14,3.938111100842074,0.06455004866966416
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.05_w36,4,13,3.490400811129129,0.41629601723288606
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.05_w36,5,12,3.5357388519353985,0.657405984412858
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.05_w36,6,11,3.561661229714762,0.5465292869451659
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.05_w36,7,10,4.300611135392769,0.8532248919876313
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.05_w36,8,9,4.746245848067629,0.983263919430114
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.05_w36,9,8,5.96924220340082,1.6232728136554888
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.05_w36,10,7,7.202898632052106,3.8147230453076566
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.05_w36,11,6,9.270221178461348,3.8065108638789127
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.05_w36,12,5,11.44724640643298,4.445063300850266
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.08_w36,1,38,6.3515352341331655,1.059520752003806
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.08_w36,2,37,8.065443632389952,1.5486250228637903
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.08_w36,3,36,6.95599939836643,1.5834316678611577
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.08_w36,4,35,6.717885603181246,2.2309853718357426
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.08_w36,5,34,7.727772031293566,2.2261968136909323
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.08_w36,6,33,8.240598309957734,2.572819520852093
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.08_w36,7,32,8.746245299889848,2.9318535941538526
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.08_w36,8,31,9.135449929307363,3.03523070188277
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.08_w36,9,30,9.185559449416687,2.9702547819387353
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.08_w36,10,29,8.940905327183598,3.422336412119278
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.08_w36,11,28,9.5023849080432,3.4108031094280387
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.08_w36,12,27,10.31431396903179,4.170489603608641
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.08_w36,1,16,4.493414496757342,-0.07868791386221492
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.08_w36,2,15,4.774828267429773,0.6342369258251532
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.08_w36,3,14,3.902300251565021,-0.03687557980758642
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.08_w36,4,13,3.5613591987133946,0.444297755181694
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.08_w36,5,12,3.5160331982601845,0.5688219777749167
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.08_w36,6,11,3.6385998838804325,0.48574673671199825
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.08_w36,7,10,4.229372601381095,0.8394789499565448
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.08_w36,8,9,4.48941704117781,0.9128980918343841
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.08_w36,9,8,6.037798595105636,1.5996611227897564
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.08_w36,10,7,7.118004931577408,3.5771085308697534
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.08_w36,11,6,8.997109213352685,3.349289221217558
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n80_d2_lr0.08_w36,12,5,11.379291981713296,4.11039784835466
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.03_w36,1,38,6.450549727116684,0.7843963292278642
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.03_w36,2,37,8.030622279993592,1.592592620030777
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.03_w36,3,36,7.088299955316992,1.544027742971519
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.03_w36,4,35,6.419774291666725,2.20264612613966
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.03_w36,5,34,7.636160032337908,2.5228717261559153
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.03_w36,6,33,8.248419908308712,2.6845671437030547
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.03_w36,7,32,8.855872885221054,2.8588265694995147
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.03_w36,8,31,9.368702417065542,2.9794955618529255
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.03_w36,9,30,9.292610830853782,2.896266921539694
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.03_w36,10,29,9.092139715005738,3.3813352620625863
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.03_w36,11,28,9.66797414261157,3.435905868373126
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.03_w36,12,27,10.287930998063736,4.116337705735934
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.03_w36,1,16,4.596411850465046,-0.2660456370805604
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.03_w36,2,15,4.791577581215911,0.5318666825132325
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.03_w36,3,14,4.129152858243568,-0.2661283301882913
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.03_w36,4,13,3.5822405316028934,0.12551494337999353
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.03_w36,5,12,3.7109331514538693,0.35232530138632323
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.03_w36,6,11,3.6474429311512337,0.3233750034087221
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.03_w36,7,10,4.549286502403021,0.48711409177418696
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.03_w36,8,9,4.76141551444191,0.8785434238974134
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.03_w36,9,8,5.7929502735399305,1.4110468461200307
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.03_w36,10,7,7.355968929168265,3.2318191258804823
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.03_w36,11,6,9.19226385556302,3.437635770480021
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.03_w36,12,5,11.035413048442742,3.8997139330617028
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.05_w36,1,38,6.593549701737538,0.8302102294321139
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.05_w36,2,37,8.12209701180871,1.4725595907336722
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.05_w36,3,36,7.100495116667502,1.4068646354522274
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.05_w36,4,35,6.394697409292513,2.0133727972681195
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.05_w36,5,34,7.706679307028592,2.36678608030067
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.05_w36,6,33,8.17621944437183,2.4721104776839358
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.05_w36,7,32,8.741614143160103,2.8412200402110317
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.05_w36,8,31,9.377378900559165,3.083554781794142
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.05_w36,9,30,9.379781647976031,3.070136256931245
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.05_w36,10,29,9.035321834921836,3.386515231535571
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.05_w36,11,28,9.766903647861556,3.3945964607947463
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.05_w36,12,27,10.523840423560161,4.177455243553683
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.05_w36,1,16,4.6763735963621595,-0.09821557186091012
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.05_w36,2,15,4.881362205416038,0.6377813279384589
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.05_w36,3,14,4.028013484910196,-0.12396365319264
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.05_w36,4,13,3.485894442777346,0.23228922993774287
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.05_w36,5,12,3.565643798463494,0.349046792090762
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.05_w36,6,11,3.5797009147004446,0.39607875217448324
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.05_w36,7,10,4.388290376675179,0.5569165165577254
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.05_w36,8,9,4.657895491608391,0.7396629845148841
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.05_w36,9,8,5.837244727553898,1.454932789190935
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.05_w36,10,7,7.141722263021727,3.276612727020801
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.05_w36,11,6,9.099509106196518,3.6291046761278247
schiff_paper_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.05_w36,12,5,11.17892501635048,4.251708971825892
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.08_w36,1,38,6.509776111857232,0.7308167482393493
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.08_w36,2,37,8.080250754343284,1.5199962871301729
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.08_w36,3,36,6.864562954255278,1.4827809986943263
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.08_w36,4,35,6.465278541828306,2.0854292461395243
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.08_w36,5,34,7.507245514565759,2.27926294317665
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.08_w36,6,33,8.094216355003313,2.458876507336392
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.08_w36,7,32,8.916100378955429,2.7630333956340647
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.08_w36,8,31,9.431051187097802,2.7802420259048715
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.08_w36,9,30,9.157225524427814,2.8316250509191723
current_evidence_grid,dynamic_plus_ylag_RESID_GBR_n150_d1_lr0.08_w36,10,29,8.901276566138788,3.1249010599804197
